"ano";"categoria";"frequencia";"vl_remun_dezembro_nom";"is_total";"periodo_metodologico";"cnae_subclasse";"remuneracao_media_nominal"
2010;"29 - Bahia";64;56179,0500000007;FALSE;"2006-2021";"2452";877,797656250011
2010;"31 - Minas Gerais";3249;6844536,4599999;FALSE;"2006-2021";"2452";2106,65942136039
2010;"32 - Espírito Santo";32;25118,0800000029;FALSE;"2006-2021";"2452";784,940000000091
2010;"33 - Rio de Janeiro";701;854601,589999995;FALSE;"2006-2021";"2452";1219,1178174037
2010;"35 - São Paulo";9960;17365434,5899999;FALSE;"2006-2021";"2452";1743,51752911646
2010;"41 - Paraná";1676;3211203,03000002;FALSE;"2006-2021";"2452";1915,99226133653
2010;"42 - Santa Catarina";1716;3062774,92000005;FALSE;"2006-2021";"2452";1784,8338694639
2010;"43 - Rio Grande do Sul";966;1504930,16999999;FALSE;"2006-2021";"2452";1557,89872670806
2010;"50 - Mato Grosso do Sul";7;5844,24000000022;FALSE;"2006-2021";"2452";834,89142857146
2010;"51 - Mato Grosso";15;10594,3099999996;FALSE;"2006-2021";"2452";706,287333333307
2010;"52 - Goiás";96;113692,81;FALSE;"2006-2021";"2452";1184,30010416667
2010;"53 - Distrito Federal";15;18322,6000000006;FALSE;"2006-2021";"2452";1221,50666666671
2009;"Total";17309;28789272,24;TRUE;"2006-2021";"2452";1663,25450574845
2009;"11 - Rondônia";59;95529,5500000138;FALSE;"2006-2021";"2452";1619,14491525447
2009;"12 - Acre";0;0;FALSE;"2006-2021";"2452";NA
2009;"13 - Amazonas";591;774615,629999985;FALSE;"2006-2021";"2452";1310,68634517764
2009;"15 - Pará";16;13601,4300000006;FALSE;"2006-2021";"2452";850,089375000038
2009;"16 - Amapá";4;1826,6799999997;FALSE;"2006-2021";"2452";456,669999999925
2009;"17 - Tocantins";1;629,299999999814;FALSE;"2006-2021";"2452";629,299999999814
2009;"21 - Maranhão";38;25541,3399999999;FALSE;"2006-2021";"2452";672,140526315787
2009;"22 - Piauí";9;4680;FALSE;"2006-2021";"2452";520
2009;"23 - Ceará";143;79079,3799999992;FALSE;"2006-2021";"2452";553,002657342652
2009;"24 - Rio Grande do Norte";12;10318,3600000031;FALSE;"2006-2021";"2452";859,863333333592
2009;"25 - Paraíba";6;2912,75999999978;FALSE;"2006-2021";"2452";485,459999999963
2009;"26 - Pernambuco";43;36424,4499999965;FALSE;"2006-2021";"2452";847,080232558058
2009;"27 - Alagoas";31;35974,3099999949;FALSE;"2006-2021";"2452";1160,46161290306
2009;"28 - Sergipe";29;28936,0100000054;FALSE;"2006-2021";"2452";997,793448276048
2009;"29 - Bahia";69;51081,8500000034;FALSE;"2006-2021";"2452";740,316666666716
2009;"31 - Minas Gerais";2714;5708001,78999985;FALSE;"2006-2021";"2452";2103,1694141488
2009;"32 - Espírito Santo";34;36789,9400000023;FALSE;"2006-2021";"2452";1082,0570588236
2009;"33 - Rio de Janeiro";632;747729,870000019;FALSE;"2006-2021";"2452";1183,11688291142
2009;"35 - São Paulo";8976;14616510,6400001;FALSE;"2006-2021";"2452";1628,39913547238
2009;"41 - Paraná";1343;2434380,99999999;FALSE;"2006-2021";"2452";1812,64408041697
2009;"42 - Santa Catarina";1478;2455048,28;FALSE;"2006-2021";"2452";1661,06108254398
2009;"43 - Rio Grande do Sul";964;1516852,96000006;FALSE;"2006-2021";"2452";1573,49892116189
2009;"50 - Mato Grosso do Sul";0;0;FALSE;"2006-2021";"2452";NA
2009;"51 - Mato Grosso";7;3255;FALSE;"2006-2021";"2452";465
2009;"52 - Goiás";96;93080,8299999991;FALSE;"2006-2021";"2452";969,591979166657
2009;"53 - Distrito Federal";14;16470,8800000036;FALSE;"2006-2021";"2452";1176,49142857169
2008;"Total";18347;28181071,4099999;TRUE;"2006-2021";"2452";1536,00432822804
2008;"11 - Rondônia";27;29802,9099999974;FALSE;"2006-2021";"2452";1103,81148148139
2008;"12 - Acre";0;0;FALSE;"2006-2021";"2452";NA
2008;"13 - Amazonas";704;914935,160000035;FALSE;"2006-2021";"2452";1299,62380681823
2008;"15 - Pará";15;10633,7400000002;FALSE;"2006-2021";"2452";708,916000000013
2008;"16 - Amapá";5;2086,15999999968;FALSE;"2006-2021";"2452";417,231999999936
2008;"17 - Tocantins";1;581;FALSE;"2006-2021";"2452";581
2008;"21 - Maranhão";32;18542,8499999978;FALSE;"2006-2021";"2452";579,464062499931
2008;"22 - Piauí";8;3652;FALSE;"2006-2021";"2452";456,5
2008;"23 - Ceará";83;43426,9499999993;FALSE;"2006-2021";"2452";523,216265060233
2008;"24 - Rio Grande do Norte";47;24618,5099999988;FALSE;"2006-2021";"2452";523,798085106357
2008;"25 - Paraíba";6;2654,75000000093;FALSE;"2006-2021";"2452";442,458333333488
2008;"26 - Pernambuco";34;30242,2599999988;FALSE;"2006-2021";"2452";889,478235294082
2008;"27 - Alagoas";27;26766,7599999979;FALSE;"2006-2021";"2452";991,361481481404
2008;"28 - Sergipe";10;4887,78999999817;FALSE;"2006-2021";"2452";488,778999999817
2008;"29 - Bahia";81;52657,6599999978;FALSE;"2006-2021";"2452";650,094567901207
2008;"31 - Minas Gerais";2734;5175342,99;FALSE;"2006-2021";"2452";1892,95647037308
2008;"32 - Espírito Santo";29;33735,9400000041;FALSE;"2006-2021";"2452";1163,30827586221
2008;"33 - Rio de Janeiro";704;783977,049999981;FALSE;"2006-2021";"2452";1113,60376420452
2008;"35 - São Paulo";9768;15058720,0699999;FALSE;"2006-2021";"2452";1541,63800880425
2008;"41 - Paraná";1301;1981066,39000002;FALSE;"2006-2021";"2452";1522,72589546504
2008;"42 - Santa Catarina";1651;2612909,35000001;FALSE;"2006-2021";"2452";1582,62225923683
2008;"43 - Rio Grande do Sul";927;1206907,43999999;FALSE;"2006-2021";"2452";1301,94977346277
2008;"50 - Mato Grosso do Sul";0;0;FALSE;"2006-2021";"2452";NA
2008;"51 - Mato Grosso";10;5491,95000000065;FALSE;"2006-2021";"2452";549,195000000065
2008;"52 - Goiás";129;139891,830000001;FALSE;"2006-2021";"2452";1084,43279069768
2008;"53 - Distrito Federal";14;17539,8999999994;FALSE;"2006-2021";"2452";1252,84999999996
2007;"Total";18830;26424870,2299998;TRUE;"2006-2021";"2452";1403,33883324481
2007;"11 - Rondônia";20;18578,4000000004;FALSE;"2006-2021";"2452";928,92000000002
2007;"12 - Acre";0;0;FALSE;"2006-2021";"2452";NA
2007;"13 - Amazonas";819;947161,409999987;FALSE;"2006-2021";"2452";1156,48523809522
2007;"15 - Pará";9;6342,41999999853;FALSE;"2006-2021";"2452";704,71333333317
2007;"17 - Tocantins";1;532;FALSE;"2006-2021";"2452";532
2007;"21 - Maranhão";33;17146,6500000027;FALSE;"2006-2021";"2452";519,595454545536
2007;"22 - Piauí";8;3300,55999999866;FALSE;"2006-2021";"2452";412,569999999832
2007;"23 - Ceará";115;53819,7500000009;FALSE;"2006-2021";"2452";467,997826086964
2007;"24 - Rio Grande do Norte";7;4694,60000000009;FALSE;"2006-2021";"2452";670,657142857156
2007;"25 - Paraíba";7;2908,1500000013;FALSE;"2006-2021";"2452";415,450000000186
2007;"26 - Pernambuco";44;31578,2499999958;FALSE;"2006-2021";"2452";717,687499999905
2007;"27 - Alagoas";0;0;FALSE;"2006-2021";"2452";NA
2007;"28 - Sergipe";30;19518,8600000008;FALSE;"2006-2021";"2452";650,628666666693
2007;"29 - Bahia";67;44634,8599999985;FALSE;"2006-2021";"2452";666,191940298485
2007;"31 - Minas Gerais";2953;5462759,84999993;FALSE;"2006-2021";"2452";1849,90174398914
2007;"32 - Espírito Santo";37;31154,700000002;FALSE;"2006-2021";"2452";842,018918918973
2007;"33 - Rio de Janeiro";585;564614,23;FALSE;"2006-2021";"2452";965,15252991453
2007;"35 - São Paulo";10055;13891411,9299999;FALSE;"2006-2021";"2452";1381,54270810541
2007;"41 - Paraná";1294;1724797,60999998;FALSE;"2006-2021";"2452";1332,91932766614
2007;"42 - Santa Catarina";1635;2383489,76999997;FALSE;"2006-2021";"2452";1457,79190825686
2007;"43 - Rio Grande do Sul";1004;1116326,12999998;FALSE;"2006-2021";"2452";1111,87861553783
2007;"50 - Mato Grosso do Sul";2;1037;FALSE;"2006-2021";"2452";518,5
2007;"51 - Mato Grosso";2;842;FALSE;"2006-2021";"2452";421
2007;"52 - Goiás";98;95565,7600000021;FALSE;"2006-2021";"2452";975,160816326552
2007;"53 - Distrito Federal";5;2655,33999999892;FALSE;"2006-2021";"2452";531,067999999784
2006;"Total";18045;23282345,3700002;TRUE;"2006-2021";"2452";1290,23803657524
2006;"11 - Rondônia";17;12800;FALSE;"2006-2021";"2452";752,941176470588
2006;"12 - Acre";0;0;FALSE;"2006-2021";"2452";NA
2006;"13 - Amazonas";707;746218,45000003;FALSE;"2006-2021";"2452";1055,47164073554
2006;"15 - Pará";3;1153,25999999978;FALSE;"2006-2021";"2452";384,419999999927
2006;"17 - Tocantins";1;490;FALSE;"2006-2021";"2452";490
2006;"21 - Maranhão";32;17533,6999999974;FALSE;"2006-2021";"2452";547,928124999919
2006;"22 - Piauí";7;2220;FALSE;"2006-2021";"2452";317,142857142857
2006;"23 - Ceará";36;16323,6100000003;FALSE;"2006-2021";"2452";453,433611111119
2006;"24 - Rio Grande do Norte";6;3234,39000000013;FALSE;"2006-2021";"2452";539,065000000022
2006;"25 - Paraíba";8;3195,76000000164;FALSE;"2006-2021";"2452";399,470000000205
2006;"26 - Pernambuco";19;20699,8700000029;FALSE;"2006-2021";"2452";1089,46684210542
2006;"27 - Alagoas";2;1020;FALSE;"2006-2021";"2452";510
2006;"28 - Sergipe";7;2996,66999999993;FALSE;"2006-2021";"2452";428,095714285704
2006;"29 - Bahia";107;55125,4600000004;FALSE;"2006-2021";"2452";515,191214953275
2006;"31 - Minas Gerais";2775;4451627,38000008;FALSE;"2006-2021";"2452";1604,19004684688
2006;"32 - Espírito Santo";32;22868,6200000006;FALSE;"2006-2021";"2452";714,644375000019
2006;"33 - Rio de Janeiro";661;592071,929999999;FALSE;"2006-2021";"2452";895,721527987896
2006;"35 - São Paulo";9877;12846204,33;FALSE;"2006-2021";"2452";1300,61803482839
2006;"41 - Paraná";1144;1382039,97000005;FALSE;"2006-2021";"2452";1208,07689685319
2006;"42 - Santa Catarina";1487;1996641,21;FALSE;"2006-2021";"2452";1342,73114324143
2006;"43 - Rio Grande do Sul";1000;1028322,87;FALSE;"2006-2021";"2452";1028,32287
2006;"50 - Mato Grosso do Sul";1;586,660000000149;FALSE;"2006-2021";"2452";586,660000000149
2006;"51 - Mato Grosso";5;2710,41999999993;FALSE;"2006-2021";"2452";542,083999999986
2006;"52 - Goiás";104;72691,3800000069;FALSE;"2006-2021";"2452";698,955576923143
2006;"53 - Distrito Federal";7;3569,4299999997;FALSE;"2006-2021";"2452";509,918571428529
2025;"Total";14054;58697846,1499998;TRUE;"2022-atual";"2452";4176,59357834067
2025;"11 - Rondônia";7;16675,9899999965;FALSE;"2022-atual";"2452";2382,28428571379
2025;"12 - Acre";0;0;FALSE;"2022-atual";"2452";NA
2025;"13 - Amazonas";572;2805808,01000012;FALSE;"2022-atual";"2452";4905,25875874147
2025;"15 - Pará";15;24779,1000000034;FALSE;"2022-atual";"2452";1651,94000000023
2025;"17 - Tocantins";0;0;FALSE;"2022-atual";"2452";NA
2025;"21 - Maranhão";27;48028,75;FALSE;"2022-atual";"2452";1778,84259259259
2025;"22 - Piauí";1;2788,94999999925;FALSE;"2022-atual";"2452";2788,94999999925
2025;"23 - Ceará";33;56146,4499999937;FALSE;"2022-atual";"2452";1701,40757575738
2025;"24 - Rio Grande do Norte";0;0;FALSE;"2022-atual";"2452";NA
2025;"25 - Paraíba";2;3568;FALSE;"2022-atual";"2452";1784
2025;"26 - Pernambuco";51;124943,890000006;FALSE;"2022-atual";"2452";2449,88019607855
2025;"27 - Alagoas";3;4309;FALSE;"2022-atual";"2452";1436,33333333333
2025;"28 - Sergipe";3;5825,18999999762;FALSE;"2022-atual";"2452";1941,72999999921
2025;"29 - Bahia";13;23530,120000001;FALSE;"2022-atual";"2452";1810,00923076931
2025;"31 - Minas Gerais";4463;20805917,6599996;FALSE;"2022-atual";"2452";4661,86817387399
2025;"32 - Espírito Santo";19;49885,6399999997;FALSE;"2022-atual";"2452";2625,55999999998
2025;"33 - Rio de Janeiro";464;1478449,56999999;FALSE;"2022-atual";"2452";3186,31372844825
2025;"35 - São Paulo";6276;25990853,7900001;FALSE;"2022-atual";"2452";4141,3087619503
2025;"41 - Paraná";530;1518354,91999996;FALSE;"2022-atual";"2452";2864,82060377351
2025;"42 - Santa Catarina";850;2879342,82000007;FALSE;"2022-atual";"2452";3387,46214117655
2025;"43 - Rio Grande do Sul";562;2296242,75999994;FALSE;"2022-atual";"2452";4085,84120996431
2025;"50 - Mato Grosso do Sul";6;12740,9699999988;FALSE;"2022-atual";"2452";2123,4949999998
2025;"51 - Mato Grosso";0;0;FALSE;"2022-atual";"2452";NA
2025;"52 - Goiás";154;542309,320000016;FALSE;"2022-atual";"2452";3521,4890909092
2025;"53 - Distrito Federal";3;7345,25;FALSE;"2022-atual";"2452";2448,41666666667
2024;"Total";13754;55505900,1299996;TRUE;"2022-atual";"2452";4035,61873854876
2024;"11 - Rondônia";5;12014,4299999997;FALSE;"2022-atual";"2452";2402,88599999994
2024;"12 - Acre";0;0;FALSE;"2022-atual";"2452";NA
2024;"13 - Amazonas";549;2552216,0900001;FALSE;"2022-atual";"2452";4648,8453369765
2024;"15 - Pará";17;28315,7199999988;FALSE;"2022-atual";"2452";1665,63058823522
2024;"21 - Maranhão";35;59719,919999999;FALSE;"2022-atual";"2452";1706,2834285714
2024;"22 - Piauí";3;5402;FALSE;"2022-atual";"2452";1800,66666666667
2024;"23 - Ceará";36;59252,5500000026;FALSE;"2022-atual";"2452";1645,90416666674
2024;"24 - Rio Grande do Norte";0;0;FALSE;"2022-atual";"2452";NA
2024;"25 - Paraíba";3;4792;FALSE;"2022-atual";"2452";1597,33333333333
2024;"26 - Pernambuco";51;106839,08000001;FALSE;"2022-atual";"2452";2094,88392156882
2024;"27 - Alagoas";7;7218,1799999997;FALSE;"2022-atual";"2452";1031,16857142853
2024;"28 - Sergipe";3;5375,54000000097;FALSE;"2022-atual";"2452";1791,84666666699
2024;"29 - Bahia";27;54516,3799999971;FALSE;"2022-atual";"2452";2019,12518518508
2024;"31 - Minas Gerais";4081;18714541,7699996;FALSE;"2022-atual";"2452";4585,77352854683
2024;"32 - Espírito Santo";26;74518,7599999998;FALSE;"2022-atual";"2452";2866,10615384615
2024;"33 - Rio de Janeiro";475;1474599,21999999;FALSE;"2022-atual";"2452";3104,41941052629
2024;"35 - São Paulo";6369;25583610,6499998;FALSE;"2022-atual";"2452";4016,89600408224
2024;"41 - Paraná";472;1235218,00000003;FALSE;"2022-atual";"2452";2616,98728813566
2024;"42 - Santa Catarina";877;2798779,72000003;FALSE;"2022-atual";"2452";3191,31096921326
2024;"43 - Rio Grande do Sul";556;2213636,78000003;FALSE;"2022-atual";"2452";3981,36111510797
2024;"50 - Mato Grosso do Sul";7;10525,9599999972;FALSE;"2022-atual";"2452";1503,70857142817
2024;"51 - Mato Grosso";0;0;FALSE;"2022-atual";"2452";NA
2024;"52 - Goiás";152;498303,509999975;FALSE;"2022-atual";"2452";3278,31256578931
2024;"53 - Distrito Federal";3;6503,87000000104;FALSE;"2022-atual";"2452";2167,95666666701
2023;"Total";12707;48411260,2500002;TRUE;"2022-atual";"2452";3809,81036043127
2023;"11 - Rondônia";5;9019,05999999866;FALSE;"2022-atual";"2452";1803,81199999973
2023;"12 - Acre";0;0;FALSE;"2022-atual";"2452";NA
2023;"13 - Amazonas";535;2352023,12000003;FALSE;"2022-atual";"2452";4396,30489719632
2023;"15 - Pará";14;19709,640000008;FALSE;"2022-atual";"2452";1407,831428572
2023;"21 - Maranhão";30;48699,8999999929;FALSE;"2022-atual";"2452";1623,32999999976
2023;"22 - Piauí";4;6861,60000000149;FALSE;"2022-atual";"2452";1715,40000000037
2023;"23 - Ceará";37;56363,8300000019;FALSE;"2022-atual";"2452";1523,34675675681
2023;"24 - Rio Grande do Norte";0;0;FALSE;"2022-atual";"2452";NA
2023;"25 - Paraíba";7;10020;FALSE;"2022-atual";"2452";1431,42857142857
2023;"26 - Pernambuco";32;65388,1499999948;FALSE;"2022-atual";"2452";2043,37968749984
2023;"27 - Alagoas";5;4500;FALSE;"2022-atual";"2452";900
2023;"28 - Sergipe";3;4760,31000000052;FALSE;"2022-atual";"2452";1586,77000000017
2023;"29 - Bahia";8;14045,3399999999;FALSE;"2022-atual";"2452";1755,66749999999
2023;"31 - Minas Gerais";3463;15412042,9900001;FALSE;"2022-atual";"2452";4450,4888795842
2023;"32 - Espírito Santo";26;64953,2899999982;FALSE;"2022-atual";"2452";2498,20346153839
2023;"33 - Rio de Janeiro";556;1631528,08000001;FALSE;"2022-atual";"2452";2934,40302158275
2023;"35 - São Paulo";5876;22382010,59;FALSE;"2022-atual";"2452";3809,05558032675
2023;"41 - Paraná";543;1339153,43000001;FALSE;"2022-atual";"2452";2466,21257826889
2023;"42 - Santa Catarina";885;2575315,72000009;FALSE;"2022-atual";"2452";2909,96126553683
2023;"43 - Rio Grande do Sul";541;1984138,52999996;FALSE;"2022-atual";"2452";3667,53887245834
2023;"50 - Mato Grosso do Sul";6;7797,28000000119;FALSE;"2022-atual";"2452";1299,54666666687
2023;"51 - Mato Grosso";0;0;FALSE;"2022-atual";"2452";NA
2023;"52 - Goiás";128;416126,440000004;FALSE;"2022-atual";"2452";3250,98781250003
2023;"53 - Distrito Federal";3;6802,94999999553;FALSE;"2022-atual";"2452";2267,64999999851
2022;"Total";13310;45513472,2700001;TRUE;"2022-atual";"2452";3419,49453568746
2022;"11 - Rondônia";19;47630,5500000007;FALSE;"2022-atual";"2452";2506,87105263162
2022;"12 - Acre";0;0;FALSE;"2022-atual";"2452";NA
2022;"13 - Amazonas";546;2431719,87;FALSE;"2022-atual";"2452";4453,6993956044
2022;"15 - Pará";14;22271,4099999927;FALSE;"2022-atual";"2452";1590,81499999948
2022;"21 - Maranhão";36;57112,3699999945;FALSE;"2022-atual";"2452";1586,45472222207
2022;"22 - Piauí";7;13025;FALSE;"2022-atual";"2452";1860,71428571429
2022;"23 - Ceará";104;163213,170000012;FALSE;"2022-atual";"2452";1569,35740384627
2022;"24 - Rio Grande do Norte";0;0;FALSE;"2022-atual";"2452";NA
2022;"25 - Paraíba";8;12216,5800000019;FALSE;"2022-atual";"2452";1527,07250000024
2022;"26 - Pernambuco";35;69519,8599999929;FALSE;"2022-atual";"2452";1986,28171428551
2022;"27 - Alagoas";3;2592,80000000075;FALSE;"2022-atual";"2452";864,266666666917
2022;"28 - Sergipe";1;1426,68999999948;FALSE;"2022-atual";"2452";1426,68999999948
2022;"29 - Bahia";28;49488,8099999931;FALSE;"2022-atual";"2452";1767,45749999975
2022;"31 - Minas Gerais";3311;13384437,3600001;FALSE;"2022-atual";"2452";4042,41539112054
2022;"32 - Espírito Santo";20;50449,8599999957;FALSE;"2022-atual";"2452";2522,49299999978
2022;"33 - Rio de Janeiro";504;1494126,35;FALSE;"2022-atual";"2452";2964,53640873016
2022;"35 - São Paulo";6267;21623424,8400001;FALSE;"2022-atual";"2452";3450,36298707517
2022;"41 - Paraná";872;1441388,32999992;FALSE;"2022-atual";"2452";1652,96826834853
2022;"42 - Santa Catarina";853;2420841,83000001;FALSE;"2022-atual";"2452";2838,0326260258
2022;"43 - Rio Grande do Sul";541;1777660,67999997;FALSE;"2022-atual";"2452";3285,87926062841
2022;"50 - Mato Grosso do Sul";38;116244,229999993;FALSE;"2022-atual";"2452";3059,05868421034
2022;"51 - Mato Grosso";0;0;FALSE;"2022-atual";"2452";NA
2022;"52 - Goiás";100;328465,730000021;FALSE;"2022-atual";"2452";3284,65730000021
2022;"53 - Distrito Federal";3;6215,94999999925;FALSE;"2022-atual";"2452";2071,98333333308
