"Competencia";"is_total";"UF";"cnae_subclasse";"Saldo_Movimentacao"
"Jan/2012";FALSE;"28 - Sergipe";"2451";0
"Jan/2012";FALSE;"28 - Sergipe";"2452";-4
"Jan/2012";FALSE;"29 - Bahia";"2451";2
"Jan/2012";FALSE;"29 - Bahia";"2452";1
"Jan/2012";FALSE;"31 - Minas Gerais";"2451";3
"Jan/2012";FALSE;"31 - Minas Gerais";"2452";-6
"Jan/2012";FALSE;"32 - Espírito Santo";"2451";-2
"Jan/2012";FALSE;"32 - Espírito Santo";"2452";0
"Jan/2012";FALSE;"33 - Rio de Janeiro";"2451";-13
"Jan/2012";FALSE;"33 - Rio de Janeiro";"2452";-8
"Jan/2012";FALSE;"35 - São Paulo";"2451";51
"Jan/2012";FALSE;"35 - São Paulo";"2452";-9
"Jan/2012";FALSE;"41 - Paraná";"2451";15
"Jan/2012";FALSE;"41 - Paraná";"2452";72
"Jan/2012";FALSE;"42 - Santa Catarina";"2451";-86
"Jan/2012";FALSE;"42 - Santa Catarina";"2452";-6
"Jan/2012";FALSE;"43 - Rio Grande do Sul";"2451";39
"Jan/2012";FALSE;"43 - Rio Grande do Sul";"2452";23
"Jan/2012";FALSE;"50 - Mato Grosso do Sul";"2451";-3
"Jan/2012";FALSE;"50 - Mato Grosso do Sul";"2452";1
"Jan/2012";FALSE;"51 - Mato Grosso";"2451";1
"Jan/2012";FALSE;"51 - Mato Grosso";"2452";0
"Jan/2012";FALSE;"52 - Goiás";"2451";2
"Jan/2012";FALSE;"52 - Goiás";"2452";-5
"Dez/2011";FALSE;"11 - Rondônia";"2451";0
"Dez/2011";FALSE;"11 - Rondônia";"2452";0
"Dez/2011";FALSE;"13 - Amazonas";"2451";0
"Dez/2011";FALSE;"13 - Amazonas";"2452";24
"Dez/2011";FALSE;"15 - Para";"2451";-15
"Dez/2011";FALSE;"15 - Para";"2452";0
"Dez/2011";FALSE;"17 - Tocantins";"2451";0
"Dez/2011";FALSE;"17 - Tocantins";"2452";0
"Dez/2011";FALSE;"21 - Maranhão";"2451";2
"Dez/2011";FALSE;"21 - Maranhão";"2452";-1
"Dez/2011";FALSE;"22 - Piaui";"2451";-3
"Dez/2011";FALSE;"22 - Piaui";"2452";0
"Dez/2011";FALSE;"23 - Ceará";"2451";-7
"Dez/2011";FALSE;"23 - Ceará";"2452";-4
"Dez/2011";FALSE;"25 - Paraíba";"2451";-1
"Dez/2011";FALSE;"25 - Paraíba";"2452";1
"Dez/2011";FALSE;"26 - Pernambuco";"2451";-6
"Dez/2011";FALSE;"26 - Pernambuco";"2452";1
"Dez/2011";FALSE;"27 - Alagoas";"2451";-6
"Dez/2011";FALSE;"27 - Alagoas";"2452";0
"Dez/2011";FALSE;"28 - Sergipe";"2451";0
"Dez/2011";FALSE;"28 - Sergipe";"2452";2
"Dez/2011";FALSE;"29 - Bahia";"2451";-2
"Dez/2011";FALSE;"29 - Bahia";"2452";0
"Dez/2011";FALSE;"31 - Minas Gerais";"2451";-170
"Dez/2011";FALSE;"31 - Minas Gerais";"2452";-16
"Dez/2011";FALSE;"32 - Espírito Santo";"2451";-1
"Dez/2011";FALSE;"32 - Espírito Santo";"2452";-2
"Dez/2011";FALSE;"33 - Rio de Janeiro";"2451";17
"Dez/2011";FALSE;"33 - Rio de Janeiro";"2452";7
"Dez/2011";FALSE;"35 - São Paulo";"2451";-153
"Dez/2011";FALSE;"35 - São Paulo";"2452";-146
"Dez/2011";FALSE;"41 - Paraná";"2451";-32
"Dez/2011";FALSE;"41 - Paraná";"2452";39
"Dez/2011";FALSE;"42 - Santa Catarina";"2451";-54
"Dez/2011";FALSE;"42 - Santa Catarina";"2452";-31
"Dez/2011";FALSE;"43 - Rio Grande do Sul";"2451";-127
"Dez/2011";FALSE;"43 - Rio Grande do Sul";"2452";-6
"Dez/2011";FALSE;"50 - Mato Grosso do Sul";"2451";0
"Dez/2011";FALSE;"50 - Mato Grosso do Sul";"2452";2
"Dez/2011";FALSE;"51 - Mato Grosso";"2451";-1
"Dez/2011";FALSE;"51 - Mato Grosso";"2452";0
"Dez/2011";FALSE;"52 - Goiás";"2451";3
"Dez/2011";FALSE;"52 - Goiás";"2452";-2
"Nov/2011";FALSE;"11 - Rondônia";"2451";-5
"Nov/2011";FALSE;"11 - Rondônia";"2452";2
"Nov/2011";FALSE;"13 - Amazonas";"2451";0
"Nov/2011";FALSE;"13 - Amazonas";"2452";-2
"Nov/2011";FALSE;"15 - Para";"2451";-3
"Nov/2011";FALSE;"15 - Para";"2452";0
"Nov/2011";FALSE;"17 - Tocantins";"2451";0
"Nov/2011";FALSE;"17 - Tocantins";"2452";0
"Nov/2011";FALSE;"21 - Maranhão";"2451";-2
"Nov/2011";FALSE;"21 - Maranhão";"2452";-2
"Nov/2011";FALSE;"22 - Piaui";"2451";1
"Nov/2011";FALSE;"22 - Piaui";"2452";0
"Nov/2011";FALSE;"23 - Ceará";"2451";9
"Nov/2011";FALSE;"23 - Ceará";"2452";0
"Nov/2011";FALSE;"24 - Rio Grande do Norte";"2451";0
"Nov/2011";FALSE;"24 - Rio Grande do Norte";"2452";1
"Nov/2011";FALSE;"25 - Paraíba";"2451";0
"Nov/2011";FALSE;"25 - Paraíba";"2452";1
"Nov/2011";FALSE;"26 - Pernambuco";"2451";0
"Nov/2011";FALSE;"26 - Pernambuco";"2452";1
"Nov/2011";FALSE;"27 - Alagoas";"2451";-1
"Nov/2011";FALSE;"27 - Alagoas";"2452";-2
"Nov/2011";FALSE;"28 - Sergipe";"2451";0
"Nov/2011";FALSE;"28 - Sergipe";"2452";0
"Nov/2011";FALSE;"29 - Bahia";"2451";-5
"Nov/2011";FALSE;"29 - Bahia";"2452";0
"Nov/2011";FALSE;"31 - Minas Gerais";"2451";-62
"Nov/2011";FALSE;"31 - Minas Gerais";"2452";6
"Nov/2011";FALSE;"32 - Espírito Santo";"2451";1
"Nov/2011";FALSE;"32 - Espírito Santo";"2452";-2
"Nov/2011";FALSE;"33 - Rio de Janeiro";"2451";-81
"Nov/2011";FALSE;"33 - Rio de Janeiro";"2452";-7
"Nov/2011";FALSE;"35 - São Paulo";"2451";-81
"Nov/2011";FALSE;"35 - São Paulo";"2452";-53
"Nov/2011";FALSE;"41 - Paraná";"2451";15
"Nov/2011";FALSE;"41 - Paraná";"2452";48
"Nov/2011";FALSE;"42 - Santa Catarina";"2451";39
"Nov/2011";FALSE;"42 - Santa Catarina";"2452";-30
"Nov/2011";FALSE;"43 - Rio Grande do Sul";"2451";-85
"Nov/2011";FALSE;"43 - Rio Grande do Sul";"2452";-17
"Nov/2011";FALSE;"50 - Mato Grosso do Sul";"2451";-4
"Nov/2011";FALSE;"50 - Mato Grosso do Sul";"2452";-1
"Nov/2011";FALSE;"51 - Mato Grosso";"2451";3
"Nov/2011";FALSE;"51 - Mato Grosso";"2452";1
"Nov/2011";FALSE;"52 - Goiás";"2451";5
"Nov/2011";FALSE;"52 - Goiás";"2452";27
"Nov/2011";FALSE;"53 - Distrito Federal";"2451";0
"Nov/2011";FALSE;"53 - Distrito Federal";"2452";-2
"Out/2011";FALSE;"11 - Rondônia";"2451";4
"Out/2011";FALSE;"11 - Rondônia";"2452";-2
"Out/2011";FALSE;"13 - Amazonas";"2451";0
"Out/2011";FALSE;"13 - Amazonas";"2452";-21
"Out/2011";FALSE;"15 - Para";"2451";10
"Out/2011";FALSE;"15 - Para";"2452";0
"Out/2011";FALSE;"21 - Maranhão";"2451";0
"Out/2011";FALSE;"21 - Maranhão";"2452";0
"Out/2011";FALSE;"22 - Piaui";"2451";-2
"Out/2011";FALSE;"22 - Piaui";"2452";0
"Out/2011";FALSE;"23 - Ceará";"2451";-2
"Out/2011";FALSE;"23 - Ceará";"2452";-5
"Out/2011";FALSE;"24 - Rio Grande do Norte";"2451";0
"Out/2011";FALSE;"24 - Rio Grande do Norte";"2452";0
"Out/2011";FALSE;"25 - Paraíba";"2451";0
"Out/2011";FALSE;"25 - Paraíba";"2452";2
"Out/2011";FALSE;"26 - Pernambuco";"2451";2
"Out/2011";FALSE;"26 - Pernambuco";"2452";-1
"Out/2011";FALSE;"27 - Alagoas";"2451";0
"Out/2011";FALSE;"27 - Alagoas";"2452";0
"Out/2011";FALSE;"28 - Sergipe";"2451";0
"Out/2011";FALSE;"28 - Sergipe";"2452";2
"Out/2011";FALSE;"29 - Bahia";"2451";-3
"Out/2011";FALSE;"29 - Bahia";"2452";1
"Out/2011";FALSE;"31 - Minas Gerais";"2451";61
"Out/2011";FALSE;"31 - Minas Gerais";"2452";15
"Out/2011";FALSE;"32 - Espírito Santo";"2451";-1
"Out/2011";FALSE;"32 - Espírito Santo";"2452";0
"Out/2011";FALSE;"33 - Rio de Janeiro";"2451";11
"Out/2011";FALSE;"33 - Rio de Janeiro";"2452";-7
"Out/2011";FALSE;"35 - São Paulo";"2451";-178
"Out/2011";FALSE;"35 - São Paulo";"2452";-16
"Out/2011";FALSE;"41 - Paraná";"2451";6
"Out/2011";FALSE;"41 - Paraná";"2452";-5
"Out/2011";FALSE;"42 - Santa Catarina";"2451";-77
"Out/2011";FALSE;"42 - Santa Catarina";"2452";14
"Out/2011";FALSE;"43 - Rio Grande do Sul";"2451";-134
"Out/2011";FALSE;"43 - Rio Grande do Sul";"2452";2
"Out/2011";FALSE;"50 - Mato Grosso do Sul";"2451";-2
"Out/2011";FALSE;"50 - Mato Grosso do Sul";"2452";-2
"Out/2011";FALSE;"51 - Mato Grosso";"2451";41
"Out/2011";FALSE;"51 - Mato Grosso";"2452";0
"Out/2011";FALSE;"52 - Goiás";"2451";-5
"Out/2011";FALSE;"52 - Goiás";"2452";-8
"Set/2011";FALSE;"11 - Rondônia";"2451";1
"Set/2011";FALSE;"11 - Rondônia";"2452";2
"Set/2011";FALSE;"13 - Amazonas";"2451";1
"Set/2011";FALSE;"13 - Amazonas";"2452";-26
"Set/2011";FALSE;"15 - Para";"2451";13
"Set/2011";FALSE;"15 - Para";"2452";0
"Set/2011";FALSE;"21 - Maranhão";"2451";1
"Set/2011";FALSE;"21 - Maranhão";"2452";0
"Set/2011";FALSE;"22 - Piaui";"2451";-3
"Set/2011";FALSE;"22 - Piaui";"2452";0
"Set/2011";FALSE;"23 - Ceará";"2451";13
"Set/2011";FALSE;"23 - Ceará";"2452";3
"Set/2011";FALSE;"24 - Rio Grande do Norte";"2451";-5
"Set/2011";FALSE;"24 - Rio Grande do Norte";"2452";0
"Set/2011";FALSE;"25 - Paraíba";"2451";2
"Set/2011";FALSE;"25 - Paraíba";"2452";0
"Set/2011";FALSE;"26 - Pernambuco";"2451";0
"Set/2011";FALSE;"26 - Pernambuco";"2452";6
"Set/2011";FALSE;"27 - Alagoas";"2451";1
"Set/2011";FALSE;"27 - Alagoas";"2452";0
"Set/2011";FALSE;"28 - Sergipe";"2451";1
"Set/2011";FALSE;"28 - Sergipe";"2452";1
"Set/2011";FALSE;"29 - Bahia";"2451";0
"Set/2011";FALSE;"29 - Bahia";"2452";0
"Set/2011";FALSE;"31 - Minas Gerais";"2451";22
"Set/2011";FALSE;"31 - Minas Gerais";"2452";24
"Set/2011";FALSE;"32 - Espírito Santo";"2451";-1
"Set/2011";FALSE;"32 - Espírito Santo";"2452";-1
"Set/2011";FALSE;"33 - Rio de Janeiro";"2451";-35
"Set/2011";FALSE;"33 - Rio de Janeiro";"2452";5
"Set/2011";FALSE;"35 - São Paulo";"2451";42
"Set/2011";FALSE;"35 - São Paulo";"2452";-51
"Set/2011";FALSE;"41 - Paraná";"2451";-18
"Set/2011";FALSE;"41 - Paraná";"2452";112
"Set/2011";FALSE;"42 - Santa Catarina";"2451";-52
"Set/2011";FALSE;"42 - Santa Catarina";"2452";12
"Set/2011";FALSE;"43 - Rio Grande do Sul";"2451";-35
"Set/2011";FALSE;"43 - Rio Grande do Sul";"2452";-1
"Set/2011";FALSE;"50 - Mato Grosso do Sul";"2451";-2
"Set/2011";FALSE;"50 - Mato Grosso do Sul";"2452";-4
"Set/2011";FALSE;"51 - Mato Grosso";"2451";-5
"Set/2011";FALSE;"51 - Mato Grosso";"2452";0
"Set/2011";FALSE;"52 - Goiás";"2451";1
"Set/2011";FALSE;"52 - Goiás";"2452";32
"Ago/2011";FALSE;"11 - Rondônia";"2451";-2
"Ago/2011";FALSE;"11 - Rondônia";"2452";18
"Ago/2011";FALSE;"13 - Amazonas";"2451";0
"Ago/2011";FALSE;"13 - Amazonas";"2452";-6
"Ago/2011";FALSE;"15 - Para";"2451";3
"Ago/2011";FALSE;"15 - Para";"2452";1
"Ago/2011";FALSE;"21 - Maranhão";"2451";-4
"Ago/2011";FALSE;"21 - Maranhão";"2452";-3
"Ago/2011";FALSE;"22 - Piaui";"2451";1
"Ago/2011";FALSE;"22 - Piaui";"2452";0
"Ago/2011";FALSE;"23 - Ceará";"2451";9
"Ago/2011";FALSE;"23 - Ceará";"2452";3
"Ago/2011";FALSE;"24 - Rio Grande do Norte";"2451";-5
"Ago/2011";FALSE;"24 - Rio Grande do Norte";"2452";0
"Ago/2011";FALSE;"25 - Paraíba";"2451";-2
"Ago/2011";FALSE;"25 - Paraíba";"2452";0
"Ago/2011";FALSE;"26 - Pernambuco";"2451";8
"Ago/2011";FALSE;"26 - Pernambuco";"2452";-2
"Ago/2011";FALSE;"27 - Alagoas";"2451";0
"Ago/2011";FALSE;"27 - Alagoas";"2452";0
"Ago/2011";FALSE;"28 - Sergipe";"2451";0
"Ago/2011";FALSE;"28 - Sergipe";"2452";3
"Ago/2011";FALSE;"29 - Bahia";"2451";8
"Ago/2011";FALSE;"29 - Bahia";"2452";0
"Ago/2011";FALSE;"31 - Minas Gerais";"2451";-11
"Ago/2011";FALSE;"31 - Minas Gerais";"2452";17
"Ago/2011";FALSE;"32 - Espírito Santo";"2451";-1
"Ago/2011";FALSE;"32 - Espírito Santo";"2452";2
"Ago/2011";FALSE;"33 - Rio de Janeiro";"2451";-93
"Ago/2011";FALSE;"33 - Rio de Janeiro";"2452";-1
"Ago/2011";FALSE;"35 - São Paulo";"2451";-10
"Ago/2011";FALSE;"35 - São Paulo";"2452";0
"Ago/2011";FALSE;"41 - Paraná";"2451";-25
"Ago/2011";FALSE;"41 - Paraná";"2452";94
"Ago/2011";FALSE;"42 - Santa Catarina";"2451";76
"Ago/2011";FALSE;"42 - Santa Catarina";"2452";-19
"Ago/2011";FALSE;"43 - Rio Grande do Sul";"2451";-13
"Ago/2011";FALSE;"43 - Rio Grande do Sul";"2452";-16
"Ago/2011";FALSE;"50 - Mato Grosso do Sul";"2451";-1
"Ago/2011";FALSE;"50 - Mato Grosso do Sul";"2452";1
"Ago/2011";FALSE;"51 - Mato Grosso";"2451";2
"Ago/2011";FALSE;"51 - Mato Grosso";"2452";1
"Ago/2011";FALSE;"52 - Goiás";"2451";7
"Ago/2011";FALSE;"52 - Goiás";"2452";31
"Jul/2011";FALSE;"11 - Rondônia";"2451";-1
"Jul/2011";FALSE;"11 - Rondônia";"2452";-1
"Jul/2011";FALSE;"13 - Amazonas";"2451";-1
"Jul/2011";FALSE;"13 - Amazonas";"2452";38
"Jul/2011";FALSE;"15 - Para";"2451";1
"Jul/2011";FALSE;"15 - Para";"2452";0
"Jul/2011";FALSE;"17 - Tocantins";"2451";-1
"Jul/2011";FALSE;"17 - Tocantins";"2452";0
"Jul/2011";FALSE;"21 - Maranhão";"2451";0
"Jul/2011";FALSE;"21 - Maranhão";"2452";5
"Jul/2011";FALSE;"22 - Piaui";"2451";6
"Jul/2011";FALSE;"22 - Piaui";"2452";0
"Jul/2011";FALSE;"23 - Ceará";"2451";0
"Jul/2011";FALSE;"23 - Ceará";"2452";-5
"Jul/2011";FALSE;"24 - Rio Grande do Norte";"2451";4
"Jul/2011";FALSE;"24 - Rio Grande do Norte";"2452";0
"Jul/2011";FALSE;"25 - Paraíba";"2451";-1
"Jul/2011";FALSE;"25 - Paraíba";"2452";5
"Jul/2011";FALSE;"26 - Pernambuco";"2451";-3
"Jul/2011";FALSE;"26 - Pernambuco";"2452";1
"Jul/2011";FALSE;"27 - Alagoas";"2451";2
"Jul/2011";FALSE;"27 - Alagoas";"2452";-2
"Jul/2011";FALSE;"28 - Sergipe";"2451";0
"Jul/2011";FALSE;"28 - Sergipe";"2452";0
"Jul/2011";FALSE;"29 - Bahia";"2451";-5
"Jul/2011";FALSE;"29 - Bahia";"2452";0
"Jul/2011";FALSE;"31 - Minas Gerais";"2451";-45
"Jul/2011";FALSE;"31 - Minas Gerais";"2452";25
"Jul/2011";FALSE;"32 - Espírito Santo";"2451";-2
"Jul/2011";FALSE;"32 - Espírito Santo";"2452";1
"Jul/2011";FALSE;"33 - Rio de Janeiro";"2451";-23
"Jul/2011";FALSE;"33 - Rio de Janeiro";"2452";2
"Jul/2011";FALSE;"35 - São Paulo";"2451";8
"Jul/2011";FALSE;"35 - São Paulo";"2452";14
"Jul/2011";FALSE;"41 - Paraná";"2451";2
"Jul/2011";FALSE;"41 - Paraná";"2452";53
"Jul/2011";FALSE;"42 - Santa Catarina";"2451";9
"Jul/2011";FALSE;"42 - Santa Catarina";"2452";15
"Jul/2011";FALSE;"43 - Rio Grande do Sul";"2451";59
"Jul/2011";FALSE;"43 - Rio Grande do Sul";"2452";13
"Jul/2011";FALSE;"50 - Mato Grosso do Sul";"2451";-4
"Jul/2011";FALSE;"50 - Mato Grosso do Sul";"2452";-1
"Jul/2011";FALSE;"51 - Mato Grosso";"2451";2
"Jul/2011";FALSE;"51 - Mato Grosso";"2452";-3
"Jul/2011";FALSE;"52 - Goiás";"2451";-8
"Jul/2011";FALSE;"52 - Goiás";"2452";1
"Jul/2011";FALSE;"53 - Distrito Federal";"2451";0
"Jul/2011";FALSE;"53 - Distrito Federal";"2452";1
"Jun/2011";FALSE;"11 - Rondônia";"2451";1
"Jun/2011";FALSE;"11 - Rondônia";"2452";1
"Jun/2011";FALSE;"13 - Amazonas";"2451";0
"Jun/2011";FALSE;"13 - Amazonas";"2452";11
"Jun/2011";FALSE;"15 - Para";"2451";-1
"Jun/2011";FALSE;"15 - Para";"2452";0
"Jun/2011";FALSE;"17 - Tocantins";"2451";0
"Jun/2011";FALSE;"17 - Tocantins";"2452";0
"Jun/2011";FALSE;"21 - Maranhão";"2451";-1
"Jun/2011";FALSE;"21 - Maranhão";"2452";0
"Jun/2011";FALSE;"22 - Piaui";"2451";-4
"Jun/2011";FALSE;"22 - Piaui";"2452";0
"Jun/2011";FALSE;"23 - Ceará";"2451";2
"Jun/2011";FALSE;"23 - Ceará";"2452";1
"Jun/2011";FALSE;"24 - Rio Grande do Norte";"2451";0
"Jun/2011";FALSE;"24 - Rio Grande do Norte";"2452";0
"Jun/2011";FALSE;"25 - Paraíba";"2451";0
"Jun/2011";FALSE;"25 - Paraíba";"2452";0
"Jun/2011";FALSE;"26 - Pernambuco";"2451";0
"Jun/2011";FALSE;"26 - Pernambuco";"2452";-1
"Jun/2011";FALSE;"27 - Alagoas";"2451";3
"Jun/2011";FALSE;"27 - Alagoas";"2452";-2
"Jun/2011";FALSE;"28 - Sergipe";"2451";1
"Jun/2011";FALSE;"28 - Sergipe";"2452";-1
"Jun/2011";FALSE;"29 - Bahia";"2451";1
"Jun/2011";FALSE;"29 - Bahia";"2452";0
"Jun/2011";FALSE;"31 - Minas Gerais";"2451";-31
"Jun/2011";FALSE;"31 - Minas Gerais";"2452";1
"Jun/2011";FALSE;"32 - Espírito Santo";"2451";1
"Jun/2011";FALSE;"32 - Espírito Santo";"2452";-2
"Jun/2011";FALSE;"33 - Rio de Janeiro";"2451";78
"Jun/2011";FALSE;"33 - Rio de Janeiro";"2452";1
"Jun/2011";FALSE;"35 - São Paulo";"2451";-4
"Jun/2011";FALSE;"35 - São Paulo";"2452";-82
"Jun/2011";FALSE;"41 - Paraná";"2451";-17
"Jun/2011";FALSE;"41 - Paraná";"2452";50
"Jun/2011";FALSE;"42 - Santa Catarina";"2451";168
"Jun/2011";FALSE;"42 - Santa Catarina";"2452";1
"Jun/2011";FALSE;"43 - Rio Grande do Sul";"2451";50
"Jun/2011";FALSE;"43 - Rio Grande do Sul";"2452";12
"Jun/2011";FALSE;"50 - Mato Grosso do Sul";"2451";6
"Jun/2011";FALSE;"50 - Mato Grosso do Sul";"2452";1
"Jun/2011";FALSE;"51 - Mato Grosso";"2451";-16
"Jun/2011";FALSE;"51 - Mato Grosso";"2452";0
"Jun/2011";FALSE;"52 - Goiás";"2451";0
"Jun/2011";FALSE;"52 - Goiás";"2452";3
"Mai/2011";FALSE;"11 - Rondônia";"2451";0
"Mai/2011";FALSE;"11 - Rondônia";"2452";2
"Mai/2011";FALSE;"13 - Amazonas";"2451";1
"Mai/2011";FALSE;"13 - Amazonas";"2452";142
"Mai/2011";FALSE;"15 - Para";"2451";2
"Mai/2011";FALSE;"15 - Para";"2452";0
"Mai/2011";FALSE;"17 - Tocantins";"2451";-2
"Mai/2011";FALSE;"17 - Tocantins";"2452";0
"Mai/2011";FALSE;"21 - Maranhão";"2451";0
"Mai/2011";FALSE;"21 - Maranhão";"2452";0
"Mai/2011";FALSE;"22 - Piaui";"2451";2
"Mai/2011";FALSE;"22 - Piaui";"2452";0
"Mai/2011";FALSE;"23 - Ceará";"2451";-6
"Mai/2011";FALSE;"23 - Ceará";"2452";1
"Mai/2011";FALSE;"24 - Rio Grande do Norte";"2451";11
"Mai/2011";FALSE;"24 - Rio Grande do Norte";"2452";0
"Mai/2011";FALSE;"26 - Pernambuco";"2451";0
"Mai/2011";FALSE;"26 - Pernambuco";"2452";1
"Mai/2011";FALSE;"27 - Alagoas";"2451";0
"Mai/2011";FALSE;"27 - Alagoas";"2452";-3
"Mai/2011";FALSE;"28 - Sergipe";"2451";0
"Mai/2011";FALSE;"28 - Sergipe";"2452";2
"Mai/2011";FALSE;"29 - Bahia";"2451";1
"Mai/2011";FALSE;"29 - Bahia";"2452";-1
"Mai/2011";FALSE;"31 - Minas Gerais";"2451";126
"Mai/2011";FALSE;"31 - Minas Gerais";"2452";27
"Mai/2011";FALSE;"32 - Espírito Santo";"2451";0
"Mai/2011";FALSE;"32 - Espírito Santo";"2452";0
"Mai/2011";FALSE;"33 - Rio de Janeiro";"2451";81
"Mai/2011";FALSE;"33 - Rio de Janeiro";"2452";-10
"Mai/2011";FALSE;"35 - São Paulo";"2451";314
"Mai/2011";FALSE;"35 - São Paulo";"2452";80
"Mai/2011";FALSE;"41 - Paraná";"2451";-23
"Mai/2011";FALSE;"41 - Paraná";"2452";71
"Mai/2011";FALSE;"42 - Santa Catarina";"2451";317
"Mai/2011";FALSE;"42 - Santa Catarina";"2452";71
"Mai/2011";FALSE;"43 - Rio Grande do Sul";"2451";41
"Mai/2011";FALSE;"43 - Rio Grande do Sul";"2452";12
"Mai/2011";FALSE;"50 - Mato Grosso do Sul";"2451";-4
"Mai/2011";FALSE;"50 - Mato Grosso do Sul";"2452";6
"Mai/2011";FALSE;"51 - Mato Grosso";"2451";-23
"Mai/2011";FALSE;"51 - Mato Grosso";"2452";-3
"Mai/2011";FALSE;"52 - Goiás";"2451";-3
"Mai/2011";FALSE;"52 - Goiás";"2452";-5
"Mai/2011";FALSE;"53 - Distrito Federal";"2451";0
"Mai/2011";FALSE;"53 - Distrito Federal";"2452";0
"Abr/2011";FALSE;"11 - Rondônia";"2451";0
"Abr/2011";FALSE;"11 - Rondônia";"2452";0
"Abr/2011";FALSE;"13 - Amazonas";"2451";0
"Abr/2011";FALSE;"13 - Amazonas";"2452";18
"Abr/2011";FALSE;"14 - Roraima";"2451";1
"Abr/2011";FALSE;"14 - Roraima";"2452";0
"Abr/2011";FALSE;"15 - Para";"2451";-1
"Abr/2011";FALSE;"15 - Para";"2452";0
"Abr/2011";FALSE;"17 - Tocantins";"2451";1
"Abr/2011";FALSE;"17 - Tocantins";"2452";0
"Abr/2011";FALSE;"21 - Maranhão";"2451";-2
"Abr/2011";FALSE;"21 - Maranhão";"2452";-1
"Abr/2011";FALSE;"22 - Piaui";"2451";-1
"Abr/2011";FALSE;"22 - Piaui";"2452";0
"Abr/2011";FALSE;"23 - Ceará";"2451";-4
"Abr/2011";FALSE;"23 - Ceará";"2452";-1
"Abr/2011";FALSE;"25 - Paraíba";"2451";4
"Abr/2011";FALSE;"25 - Paraíba";"2452";0
"Abr/2011";FALSE;"26 - Pernambuco";"2451";6
"Abr/2011";FALSE;"26 - Pernambuco";"2452";1
"Abr/2011";FALSE;"27 - Alagoas";"2451";-1
"Abr/2011";FALSE;"27 - Alagoas";"2452";-2
"Abr/2011";FALSE;"28 - Sergipe";"2451";0
"Abr/2011";FALSE;"28 - Sergipe";"2452";1
"Abr/2011";FALSE;"29 - Bahia";"2451";-3
"Abr/2011";FALSE;"29 - Bahia";"2452";0
"Abr/2011";FALSE;"31 - Minas Gerais";"2451";87
"Abr/2011";FALSE;"31 - Minas Gerais";"2452";30
"Abr/2011";FALSE;"32 - Espírito Santo";"2451";3
"Abr/2011";FALSE;"32 - Espírito Santo";"2452";-1
"Abr/2011";FALSE;"33 - Rio de Janeiro";"2451";12
"Abr/2011";FALSE;"33 - Rio de Janeiro";"2452";20
"Abr/2011";FALSE;"35 - São Paulo";"2451";231
"Abr/2011";FALSE;"35 - São Paulo";"2452";-4
"Abr/2011";FALSE;"41 - Paraná";"2451";12
"Abr/2011";FALSE;"41 - Paraná";"2452";127
"Abr/2011";FALSE;"42 - Santa Catarina";"2451";265
"Abr/2011";FALSE;"42 - Santa Catarina";"2452";21
"Abr/2011";FALSE;"43 - Rio Grande do Sul";"2451";95
"Abr/2011";FALSE;"43 - Rio Grande do Sul";"2452";-6
"Abr/2011";FALSE;"50 - Mato Grosso do Sul";"2451";3
"Abr/2011";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Abr/2011";FALSE;"51 - Mato Grosso";"2451";-6
"Abr/2011";FALSE;"51 - Mato Grosso";"2452";0
"Abr/2011";FALSE;"52 - Goiás";"2451";4
"Abr/2011";FALSE;"52 - Goiás";"2452";-3
"Mar/2011";FALSE;"11 - Rondônia";"2451";0
"Mar/2011";FALSE;"11 - Rondônia";"2452";6
"Mar/2011";FALSE;"13 - Amazonas";"2451";0
"Mar/2011";FALSE;"13 - Amazonas";"2452";9
"Mar/2011";FALSE;"14 - Roraima";"2451";-1
"Mar/2011";FALSE;"14 - Roraima";"2452";0
"Mar/2011";FALSE;"15 - Para";"2451";-4
"Mar/2011";FALSE;"15 - Para";"2452";0
"Mar/2011";FALSE;"21 - Maranhão";"2451";-6
"Mar/2011";FALSE;"21 - Maranhão";"2452";0
"Mar/2011";FALSE;"22 - Piaui";"2451";-2
"Mar/2011";FALSE;"22 - Piaui";"2452";0
"Mar/2011";FALSE;"23 - Ceará";"2451";-6
"Mar/2011";FALSE;"23 - Ceará";"2452";-2
"Mar/2011";FALSE;"24 - Rio Grande do Norte";"2451";15
"Mar/2011";FALSE;"24 - Rio Grande do Norte";"2452";0
"Mar/2011";FALSE;"26 - Pernambuco";"2451";1
"Mar/2011";FALSE;"26 - Pernambuco";"2452";-1
"Mar/2011";FALSE;"27 - Alagoas";"2451";-3
"Mar/2011";FALSE;"27 - Alagoas";"2452";-6
"Mar/2011";FALSE;"28 - Sergipe";"2451";0
"Mar/2011";FALSE;"28 - Sergipe";"2452";-1
"Mar/2011";FALSE;"29 - Bahia";"2451";-2
"Mar/2011";FALSE;"29 - Bahia";"2452";1
"Mar/2011";FALSE;"31 - Minas Gerais";"2451";185
"Mar/2011";FALSE;"31 - Minas Gerais";"2452";8
"Mar/2011";FALSE;"32 - Espírito Santo";"2451";-5
"Mar/2011";FALSE;"32 - Espírito Santo";"2452";0
"Mar/2011";FALSE;"33 - Rio de Janeiro";"2451";14
"Mar/2011";FALSE;"33 - Rio de Janeiro";"2452";-5
