"Competencia";"is_total";"UF";"cnae_subclasse";"Salario_Mensal"
"Ago/2012";FALSE;"50 - Mato Grosso do Sul";"2452";1307
"Ago/2012";FALSE;"51 - Mato Grosso";"2451";2973
"Ago/2012";FALSE;"51 - Mato Grosso";"2452";7220
"Ago/2012";FALSE;"52 - Goiás";"2451";24115
"Ago/2012";FALSE;"52 - Goiás";"2452";16548
"Ago/2012";FALSE;"53 - Distrito Federal";"2451";705
"Ago/2012";FALSE;"53 - Distrito Federal";"2452";0
"Jul/2012";FALSE;"11 - Rondônia";"2451";6270
"Jul/2012";FALSE;"11 - Rondônia";"2452";12458
"Jul/2012";FALSE;"13 - Amazonas";"2451";0
"Jul/2012";FALSE;"13 - Amazonas";"2452";139259
"Jul/2012";FALSE;"15 - Para";"2451";622
"Jul/2012";FALSE;"15 - Para";"2452";0
"Jul/2012";FALSE;"17 - Tocantins";"2451";2975
"Jul/2012";FALSE;"17 - Tocantins";"2452";0
"Jul/2012";FALSE;"21 - Maranhão";"2451";2355
"Jul/2012";FALSE;"21 - Maranhão";"2452";2022
"Jul/2012";FALSE;"22 - Piaui";"2451";866
"Jul/2012";FALSE;"22 - Piaui";"2452";0
"Jul/2012";FALSE;"23 - Ceará";"2451";9163
"Jul/2012";FALSE;"23 - Ceará";"2452";9230
"Jul/2012";FALSE;"25 - Paraíba";"2451";653
"Jul/2012";FALSE;"25 - Paraíba";"2452";660
"Jul/2012";FALSE;"26 - Pernambuco";"2451";5145
"Jul/2012";FALSE;"26 - Pernambuco";"2452";2560
"Jul/2012";FALSE;"27 - Alagoas";"2451";6530
"Jul/2012";FALSE;"27 - Alagoas";"2452";715
"Jul/2012";FALSE;"28 - Sergipe";"2451";0
"Jul/2012";FALSE;"28 - Sergipe";"2452";13149
"Jul/2012";FALSE;"29 - Bahia";"2451";2044
"Jul/2012";FALSE;"29 - Bahia";"2452";660
"Jul/2012";FALSE;"31 - Minas Gerais";"2451";653462
"Jul/2012";FALSE;"31 - Minas Gerais";"2452";94534
"Jul/2012";FALSE;"32 - Espírito Santo";"2451";4112
"Jul/2012";FALSE;"32 - Espírito Santo";"2452";3350
"Jul/2012";FALSE;"33 - Rio de Janeiro";"2451";123671
"Jul/2012";FALSE;"33 - Rio de Janeiro";"2452";58897
"Jul/2012";FALSE;"35 - São Paulo";"2451";1386145
"Jul/2012";FALSE;"35 - São Paulo";"2452";621889
"Jul/2012";FALSE;"41 - Paraná";"2451";104584
"Jul/2012";FALSE;"41 - Paraná";"2452";343997
"Jul/2012";FALSE;"42 - Santa Catarina";"2451";1042223
"Jul/2012";FALSE;"42 - Santa Catarina";"2452";203184
"Jul/2012";FALSE;"43 - Rio Grande do Sul";"2451";447410
"Jul/2012";FALSE;"43 - Rio Grande do Sul";"2452";87274
"Jul/2012";FALSE;"50 - Mato Grosso do Sul";"2451";13405
"Jul/2012";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Jul/2012";FALSE;"51 - Mato Grosso";"2451";7592
"Jul/2012";FALSE;"51 - Mato Grosso";"2452";0
"Jul/2012";FALSE;"52 - Goiás";"2451";15944
"Jul/2012";FALSE;"52 - Goiás";"2452";12466
"Jul/2012";FALSE;"53 - Distrito Federal";"2451";705
"Jul/2012";FALSE;"53 - Distrito Federal";"2452";0
"Jun/2012";FALSE;"11 - Rondônia";"2451";4511
"Jun/2012";FALSE;"11 - Rondônia";"2452";10857
"Jun/2012";FALSE;"12 - Acre";"2451";15454
"Jun/2012";FALSE;"12 - Acre";"2452";0
"Jun/2012";FALSE;"13 - Amazonas";"2451";0
"Jun/2012";FALSE;"13 - Amazonas";"2452";4730
"Jun/2012";FALSE;"15 - Para";"2451";2161
"Jun/2012";FALSE;"15 - Para";"2452";0
"Jun/2012";FALSE;"21 - Maranhão";"2451";1772
"Jun/2012";FALSE;"21 - Maranhão";"2452";4612
"Jun/2012";FALSE;"22 - Piaui";"2451";4012
"Jun/2012";FALSE;"22 - Piaui";"2452";0
"Jun/2012";FALSE;"23 - Ceará";"2451";13112
"Jun/2012";FALSE;"23 - Ceará";"2452";7648
"Jun/2012";FALSE;"24 - Rio Grande do Norte";"2451";1244
"Jun/2012";FALSE;"24 - Rio Grande do Norte";"2452";0
"Jun/2012";FALSE;"25 - Paraíba";"2451";1445
"Jun/2012";FALSE;"25 - Paraíba";"2452";622
"Jun/2012";FALSE;"26 - Pernambuco";"2451";4548
"Jun/2012";FALSE;"26 - Pernambuco";"2452";3050
"Jun/2012";FALSE;"27 - Alagoas";"2451";10645
"Jun/2012";FALSE;"27 - Alagoas";"2452";3050
"Jun/2012";FALSE;"28 - Sergipe";"2451";0
"Jun/2012";FALSE;"28 - Sergipe";"2452";1244
"Jun/2012";FALSE;"29 - Bahia";"2451";7800
"Jun/2012";FALSE;"29 - Bahia";"2452";0
"Jun/2012";FALSE;"31 - Minas Gerais";"2451";628347
"Jun/2012";FALSE;"31 - Minas Gerais";"2452";78762
"Jun/2012";FALSE;"32 - Espírito Santo";"2451";10276
"Jun/2012";FALSE;"32 - Espírito Santo";"2452";3021
"Jun/2012";FALSE;"33 - Rio de Janeiro";"2451";92156
"Jun/2012";FALSE;"33 - Rio de Janeiro";"2452";65473
"Jun/2012";FALSE;"35 - São Paulo";"2451";1136070
"Jun/2012";FALSE;"35 - São Paulo";"2452";686035
"Jun/2012";FALSE;"41 - Paraná";"2451";60541
"Jun/2012";FALSE;"41 - Paraná";"2452";318369
"Jun/2012";FALSE;"42 - Santa Catarina";"2451";939324
"Jun/2012";FALSE;"42 - Santa Catarina";"2452";184414
"Jun/2012";FALSE;"43 - Rio Grande do Sul";"2451";505393
"Jun/2012";FALSE;"43 - Rio Grande do Sul";"2452";68406
"Jun/2012";FALSE;"50 - Mato Grosso do Sul";"2451";10667
"Jun/2012";FALSE;"50 - Mato Grosso do Sul";"2452";3101
"Jun/2012";FALSE;"51 - Mato Grosso";"2451";6700
"Jun/2012";FALSE;"51 - Mato Grosso";"2452";0
"Jun/2012";FALSE;"52 - Goiás";"2451";9297
"Jun/2012";FALSE;"52 - Goiás";"2452";19312
"Jun/2012";FALSE;"53 - Distrito Federal";"2451";1561
"Jun/2012";FALSE;"53 - Distrito Federal";"2452";1966
"Mai/2012";FALSE;"11 - Rondônia";"2451";3217
"Mai/2012";FALSE;"11 - Rondônia";"2452";10368
"Mai/2012";FALSE;"12 - Acre";"2451";9110
"Mai/2012";FALSE;"12 - Acre";"2452";0
"Mai/2012";FALSE;"15 - Para";"2451";2020
"Mai/2012";FALSE;"15 - Para";"2452";0
"Mai/2012";FALSE;"21 - Maranhão";"2451";2162
"Mai/2012";FALSE;"21 - Maranhão";"2452";0
"Mai/2012";FALSE;"22 - Piaui";"2451";622
"Mai/2012";FALSE;"22 - Piaui";"2452";0
"Mai/2012";FALSE;"23 - Ceará";"2451";14457
"Mai/2012";FALSE;"23 - Ceará";"2452";9827
"Mai/2012";FALSE;"25 - Paraíba";"2451";1282
"Mai/2012";FALSE;"25 - Paraíba";"2452";0
"Mai/2012";FALSE;"26 - Pernambuco";"2451";4284
"Mai/2012";FALSE;"26 - Pernambuco";"2452";6190
"Mai/2012";FALSE;"27 - Alagoas";"2451";3328
"Mai/2012";FALSE;"27 - Alagoas";"2452";0
"Mai/2012";FALSE;"28 - Sergipe";"2451";0
"Mai/2012";FALSE;"28 - Sergipe";"2452";2736
"Mai/2012";FALSE;"29 - Bahia";"2451";3801
"Mai/2012";FALSE;"29 - Bahia";"2452";2810
"Mai/2012";FALSE;"31 - Minas Gerais";"2451";791456
"Mai/2012";FALSE;"31 - Minas Gerais";"2452";116468
"Mai/2012";FALSE;"32 - Espírito Santo";"2451";6552
"Mai/2012";FALSE;"32 - Espírito Santo";"2452";3689
"Mai/2012";FALSE;"33 - Rio de Janeiro";"2451";148931
"Mai/2012";FALSE;"33 - Rio de Janeiro";"2452";47779
"Mai/2012";FALSE;"35 - São Paulo";"2451";1300518
"Mai/2012";FALSE;"35 - São Paulo";"2452";788624
"Mai/2012";FALSE;"41 - Paraná";"2451";199340
"Mai/2012";FALSE;"41 - Paraná";"2452";357694
"Mai/2012";FALSE;"42 - Santa Catarina";"2451";1353387
"Mai/2012";FALSE;"42 - Santa Catarina";"2452";114290
"Mai/2012";FALSE;"43 - Rio Grande do Sul";"2451";622477
"Mai/2012";FALSE;"43 - Rio Grande do Sul";"2452";96764
"Mai/2012";FALSE;"50 - Mato Grosso do Sul";"2451";19506
"Mai/2012";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Mai/2012";FALSE;"51 - Mato Grosso";"2451";18096
"Mai/2012";FALSE;"51 - Mato Grosso";"2452";765
"Mai/2012";FALSE;"52 - Goiás";"2451";9299
"Mai/2012";FALSE;"52 - Goiás";"2452";42797
"Mai/2012";FALSE;"53 - Distrito Federal";"2451";0
"Mai/2012";FALSE;"53 - Distrito Federal";"2452";1665
"Abr/2012";FALSE;"11 - Rondônia";"2451";9051
"Abr/2012";FALSE;"11 - Rondônia";"2452";19886
"Abr/2012";FALSE;"12 - Acre";"2451";2622
"Abr/2012";FALSE;"12 - Acre";"2452";0
"Abr/2012";FALSE;"13 - Amazonas";"2451";3163
"Abr/2012";FALSE;"13 - Amazonas";"2452";46516
"Abr/2012";FALSE;"15 - Para";"2451";1196
"Abr/2012";FALSE;"15 - Para";"2452";0
"Abr/2012";FALSE;"17 - Tocantins";"2451";2678
"Abr/2012";FALSE;"17 - Tocantins";"2452";0
"Abr/2012";FALSE;"21 - Maranhão";"2451";3303
"Abr/2012";FALSE;"21 - Maranhão";"2452";1944
"Abr/2012";FALSE;"22 - Piaui";"2451";3421
"Abr/2012";FALSE;"22 - Piaui";"2452";0
"Abr/2012";FALSE;"23 - Ceará";"2451";14865
"Abr/2012";FALSE;"23 - Ceará";"2452";8802
"Abr/2012";FALSE;"26 - Pernambuco";"2451";8279
"Abr/2012";FALSE;"26 - Pernambuco";"2452";3605
"Abr/2012";FALSE;"28 - Sergipe";"2451";0
"Abr/2012";FALSE;"28 - Sergipe";"2452";2095
"Abr/2012";FALSE;"29 - Bahia";"2451";5583
"Abr/2012";FALSE;"29 - Bahia";"2452";0
"Abr/2012";FALSE;"31 - Minas Gerais";"2451";745300
"Abr/2012";FALSE;"31 - Minas Gerais";"2452";100531
"Abr/2012";FALSE;"32 - Espírito Santo";"2451";9818
"Abr/2012";FALSE;"32 - Espírito Santo";"2452";1974
"Abr/2012";FALSE;"33 - Rio de Janeiro";"2451";164375
"Abr/2012";FALSE;"33 - Rio de Janeiro";"2452";41072
"Abr/2012";FALSE;"35 - São Paulo";"2451";1553214
"Abr/2012";FALSE;"35 - São Paulo";"2452";639125
"Abr/2012";FALSE;"41 - Paraná";"2451";113116
"Abr/2012";FALSE;"41 - Paraná";"2452";399895
"Abr/2012";FALSE;"42 - Santa Catarina";"2451";1312663
"Abr/2012";FALSE;"42 - Santa Catarina";"2452";145294
"Abr/2012";FALSE;"43 - Rio Grande do Sul";"2451";576847
"Abr/2012";FALSE;"43 - Rio Grande do Sul";"2452";115156
"Abr/2012";FALSE;"50 - Mato Grosso do Sul";"2451";16851
"Abr/2012";FALSE;"50 - Mato Grosso do Sul";"2452";1043
"Abr/2012";FALSE;"51 - Mato Grosso";"2451";3897
"Abr/2012";FALSE;"51 - Mato Grosso";"2452";0
"Abr/2012";FALSE;"52 - Goiás";"2451";20697
"Abr/2012";FALSE;"52 - Goiás";"2452";17017
"Mar/2012";FALSE;"11 - Rondônia";"2451";4280
"Mar/2012";FALSE;"11 - Rondônia";"2452";15769
"Mar/2012";FALSE;"12 - Acre";"2451";13001
"Mar/2012";FALSE;"12 - Acre";"2452";0
"Mar/2012";FALSE;"13 - Amazonas";"2451";0
"Mar/2012";FALSE;"13 - Amazonas";"2452";90355
"Mar/2012";FALSE;"15 - Para";"2451";3107
"Mar/2012";FALSE;"15 - Para";"2452";0
"Mar/2012";FALSE;"21 - Maranhão";"2451";2244
"Mar/2012";FALSE;"21 - Maranhão";"2452";1911
"Mar/2012";FALSE;"22 - Piaui";"2451";622
"Mar/2012";FALSE;"22 - Piaui";"2452";632
"Mar/2012";FALSE;"23 - Ceará";"2451";30484
"Mar/2012";FALSE;"23 - Ceará";"2452";4602
"Mar/2012";FALSE;"25 - Paraíba";"2451";622
"Mar/2012";FALSE;"25 - Paraíba";"2452";0
"Mar/2012";FALSE;"26 - Pernambuco";"2451";8555
"Mar/2012";FALSE;"26 - Pernambuco";"2452";3945
"Mar/2012";FALSE;"27 - Alagoas";"2451";4143
"Mar/2012";FALSE;"27 - Alagoas";"2452";1607
"Mar/2012";FALSE;"28 - Sergipe";"2451";0
"Mar/2012";FALSE;"28 - Sergipe";"2452";3947
"Mar/2012";FALSE;"29 - Bahia";"2451";1282
"Mar/2012";FALSE;"29 - Bahia";"2452";2112
"Mar/2012";FALSE;"31 - Minas Gerais";"2451";822003
"Mar/2012";FALSE;"31 - Minas Gerais";"2452";131458
"Mar/2012";FALSE;"32 - Espírito Santo";"2451";3210
"Mar/2012";FALSE;"32 - Espírito Santo";"2452";2967
"Mar/2012";FALSE;"33 - Rio de Janeiro";"2451";106795
"Mar/2012";FALSE;"33 - Rio de Janeiro";"2452";75131
"Mar/2012";FALSE;"35 - São Paulo";"2451";1628171
"Mar/2012";FALSE;"35 - São Paulo";"2452";865431
"Mar/2012";FALSE;"41 - Paraná";"2451";109538
"Mar/2012";FALSE;"41 - Paraná";"2452";366995
"Mar/2012";FALSE;"42 - Santa Catarina";"2451";1273352
"Mar/2012";FALSE;"42 - Santa Catarina";"2452";303354
"Mar/2012";FALSE;"43 - Rio Grande do Sul";"2451";703246
"Mar/2012";FALSE;"43 - Rio Grande do Sul";"2452";120186
"Mar/2012";FALSE;"50 - Mato Grosso do Sul";"2451";15470
"Mar/2012";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Mar/2012";FALSE;"51 - Mato Grosso";"2451";33520
"Mar/2012";FALSE;"51 - Mato Grosso";"2452";1587
"Mar/2012";FALSE;"52 - Goiás";"2451";19863
"Mar/2012";FALSE;"52 - Goiás";"2452";23809
"Mar/2012";FALSE;"53 - Distrito Federal";"2451";0
"Mar/2012";FALSE;"53 - Distrito Federal";"2452";788
"Fev/2012";FALSE;"11 - Rondônia";"2451";4212
"Fev/2012";FALSE;"11 - Rondônia";"2452";8350
"Fev/2012";FALSE;"12 - Acre";"2451";5316
"Fev/2012";FALSE;"12 - Acre";"2452";0
"Fev/2012";FALSE;"13 - Amazonas";"2451";0
"Fev/2012";FALSE;"13 - Amazonas";"2452";35966
"Fev/2012";FALSE;"14 - Roraima";"2451";1104
"Fev/2012";FALSE;"14 - Roraima";"2452";0
"Fev/2012";FALSE;"15 - Para";"2451";11155
"Fev/2012";FALSE;"15 - Para";"2452";622
"Fev/2012";FALSE;"17 - Tocantins";"2451";660
"Fev/2012";FALSE;"17 - Tocantins";"2452";0
"Fev/2012";FALSE;"21 - Maranhão";"2451";1277
"Fev/2012";FALSE;"21 - Maranhão";"2452";2931
"Fev/2012";FALSE;"22 - Piaui";"2451";1244
"Fev/2012";FALSE;"22 - Piaui";"2452";0
"Fev/2012";FALSE;"23 - Ceará";"2451";8381
"Fev/2012";FALSE;"23 - Ceará";"2452";9952
"Fev/2012";FALSE;"24 - Rio Grande do Norte";"2451";622
"Fev/2012";FALSE;"24 - Rio Grande do Norte";"2452";0
"Fev/2012";FALSE;"25 - Paraíba";"2451";1275
"Fev/2012";FALSE;"25 - Paraíba";"2452";0
"Fev/2012";FALSE;"26 - Pernambuco";"2451";3117
"Fev/2012";FALSE;"26 - Pernambuco";"2452";3883
"Fev/2012";FALSE;"27 - Alagoas";"2451";1908
"Fev/2012";FALSE;"27 - Alagoas";"2452";1500
"Fev/2012";FALSE;"28 - Sergipe";"2451";0
"Fev/2012";FALSE;"28 - Sergipe";"2452";3707
"Fev/2012";FALSE;"29 - Bahia";"2451";11344
"Fev/2012";FALSE;"29 - Bahia";"2452";0
"Fev/2012";FALSE;"31 - Minas Gerais";"2451";605791
"Fev/2012";FALSE;"31 - Minas Gerais";"2452";82501
"Fev/2012";FALSE;"32 - Espírito Santo";"2451";4036
"Fev/2012";FALSE;"32 - Espírito Santo";"2452";1200
"Fev/2012";FALSE;"33 - Rio de Janeiro";"2451";162497
"Fev/2012";FALSE;"33 - Rio de Janeiro";"2452";37396
"Fev/2012";FALSE;"35 - São Paulo";"2451";1500745
"Fev/2012";FALSE;"35 - São Paulo";"2452";693007
"Fev/2012";FALSE;"41 - Paraná";"2451";123006
"Fev/2012";FALSE;"41 - Paraná";"2452";289329
"Fev/2012";FALSE;"42 - Santa Catarina";"2451";1098053
"Fev/2012";FALSE;"42 - Santa Catarina";"2452";180566
"Fev/2012";FALSE;"43 - Rio Grande do Sul";"2451";613246
"Fev/2012";FALSE;"43 - Rio Grande do Sul";"2452";115047
"Fev/2012";FALSE;"50 - Mato Grosso do Sul";"2451";22686
"Fev/2012";FALSE;"50 - Mato Grosso do Sul";"2452";2086
"Fev/2012";FALSE;"51 - Mato Grosso";"2451";14134
"Fev/2012";FALSE;"51 - Mato Grosso";"2452";0
"Fev/2012";FALSE;"52 - Goiás";"2451";9862
"Fev/2012";FALSE;"52 - Goiás";"2452";39025
"Jan/2012";FALSE;"11 - Rondônia";"2451";4699
"Jan/2012";FALSE;"11 - Rondônia";"2452";22569
"Jan/2012";FALSE;"12 - Acre";"2451";19456
"Jan/2012";FALSE;"12 - Acre";"2452";0
"Jan/2012";FALSE;"13 - Amazonas";"2451";0
"Jan/2012";FALSE;"13 - Amazonas";"2452";45916
"Jan/2012";FALSE;"14 - Roraima";"2451";642
"Jan/2012";FALSE;"14 - Roraima";"2452";0
"Jan/2012";FALSE;"15 - Para";"2451";2255
"Jan/2012";FALSE;"15 - Para";"2452";0
"Jan/2012";FALSE;"17 - Tocantins";"2451";5066
"Jan/2012";FALSE;"17 - Tocantins";"2452";0
"Jan/2012";FALSE;"21 - Maranhão";"2451";1866
"Jan/2012";FALSE;"21 - Maranhão";"2452";0
"Jan/2012";FALSE;"22 - Piaui";"2451";700
"Jan/2012";FALSE;"22 - Piaui";"2452";0
"Jan/2012";FALSE;"23 - Ceará";"2451";19237
"Jan/2012";FALSE;"23 - Ceará";"2452";12887
"Jan/2012";FALSE;"25 - Paraíba";"2451";1368
"Jan/2012";FALSE;"25 - Paraíba";"2452";0
"Jan/2012";FALSE;"26 - Pernambuco";"2451";13106
"Jan/2012";FALSE;"26 - Pernambuco";"2452";5830
"Jan/2012";FALSE;"27 - Alagoas";"2451";2770
"Jan/2012";FALSE;"27 - Alagoas";"2452";3058
"Jan/2012";FALSE;"28 - Sergipe";"2451";0
"Jan/2012";FALSE;"28 - Sergipe";"2452";7017
"Jan/2012";FALSE;"29 - Bahia";"2451";16121
"Jan/2012";FALSE;"29 - Bahia";"2452";660
"Jan/2012";FALSE;"31 - Minas Gerais";"2451";659307
"Jan/2012";FALSE;"31 - Minas Gerais";"2452";76872
"Jan/2012";FALSE;"32 - Espírito Santo";"2451";6889
"Jan/2012";FALSE;"32 - Espírito Santo";"2452";3361
"Jan/2012";FALSE;"33 - Rio de Janeiro";"2451";121134
"Jan/2012";FALSE;"33 - Rio de Janeiro";"2452";42154
"Jan/2012";FALSE;"35 - São Paulo";"2451";1659883
"Jan/2012";FALSE;"35 - São Paulo";"2452";807356
"Jan/2012";FALSE;"41 - Paraná";"2451";136708
"Jan/2012";FALSE;"41 - Paraná";"2452";275849
"Jan/2012";FALSE;"42 - Santa Catarina";"2451";1045438
"Jan/2012";FALSE;"42 - Santa Catarina";"2452";165094
"Jan/2012";FALSE;"43 - Rio Grande do Sul";"2451";507112
"Jan/2012";FALSE;"43 - Rio Grande do Sul";"2452";110428
"Jan/2012";FALSE;"50 - Mato Grosso do Sul";"2451";19495
"Jan/2012";FALSE;"50 - Mato Grosso do Sul";"2452";4018
"Jan/2012";FALSE;"51 - Mato Grosso";"2451";18040
"Jan/2012";FALSE;"51 - Mato Grosso";"2452";0
"Jan/2012";FALSE;"52 - Goiás";"2451";12210
"Jan/2012";FALSE;"52 - Goiás";"2452";19297
"Dez/2011";FALSE;"11 - Rondônia";"2451";0
"Dez/2011";FALSE;"11 - Rondônia";"2452";26849
"Dez/2011";FALSE;"13 - Amazonas";"2451";0
"Dez/2011";FALSE;"13 - Amazonas";"2452";49927
"Dez/2011";FALSE;"15 - Para";"2451";14960
"Dez/2011";FALSE;"15 - Para";"2452";0
"Dez/2011";FALSE;"17 - Tocantins";"2451";2083
"Dez/2011";FALSE;"17 - Tocantins";"2452";0
"Dez/2011";FALSE;"21 - Maranhão";"2451";4299
"Dez/2011";FALSE;"21 - Maranhão";"2452";800
"Dez/2011";FALSE;"22 - Piaui";"2451";2530
"Dez/2011";FALSE;"22 - Piaui";"2452";0
"Dez/2011";FALSE;"23 - Ceará";"2451";4196
"Dez/2011";FALSE;"23 - Ceará";"2452";4832
"Dez/2011";FALSE;"25 - Paraíba";"2451";574
"Dez/2011";FALSE;"25 - Paraíba";"2452";289
"Dez/2011";FALSE;"26 - Pernambuco";"2451";8043
"Dez/2011";FALSE;"26 - Pernambuco";"2452";2311
"Dez/2011";FALSE;"27 - Alagoas";"2451";5539
"Dez/2011";FALSE;"27 - Alagoas";"2452";0
"Dez/2011";FALSE;"28 - Sergipe";"2451";0
"Dez/2011";FALSE;"28 - Sergipe";"2452";4662
"Dez/2011";FALSE;"29 - Bahia";"2451";5155
"Dez/2011";FALSE;"29 - Bahia";"2452";0
"Dez/2011";FALSE;"31 - Minas Gerais";"2451";434687
"Dez/2011";FALSE;"31 - Minas Gerais";"2452";60084
"Dez/2011";FALSE;"32 - Espírito Santo";"2451";1134
"Dez/2011";FALSE;"32 - Espírito Santo";"2452";1194
"Dez/2011";FALSE;"33 - Rio de Janeiro";"2451";86257
"Dez/2011";FALSE;"33 - Rio de Janeiro";"2452";48441
"Dez/2011";FALSE;"35 - São Paulo";"2451";1204838
"Dez/2011";FALSE;"35 - São Paulo";"2452";412977
"Dez/2011";FALSE;"41 - Paraná";"2451";87798
"Dez/2011";FALSE;"41 - Paraná";"2452";268565
"Dez/2011";FALSE;"42 - Santa Catarina";"2451";660728
"Dez/2011";FALSE;"42 - Santa Catarina";"2452";75958
"Dez/2011";FALSE;"43 - Rio Grande do Sul";"2451";419617
"Dez/2011";FALSE;"43 - Rio Grande do Sul";"2452";77296
"Dez/2011";FALSE;"50 - Mato Grosso do Sul";"2451";5946
"Dez/2011";FALSE;"50 - Mato Grosso do Sul";"2452";4722
"Dez/2011";FALSE;"51 - Mato Grosso";"2451";26126
"Dez/2011";FALSE;"51 - Mato Grosso";"2452";0
"Dez/2011";FALSE;"52 - Goiás";"2451";12459
"Dez/2011";FALSE;"52 - Goiás";"2452";12920
"Nov/2011";FALSE;"11 - Rondônia";"2451";5469
"Nov/2011";FALSE;"11 - Rondônia";"2452";9599
"Nov/2011";FALSE;"13 - Amazonas";"2451";0
"Nov/2011";FALSE;"13 - Amazonas";"2452";57530
"Nov/2011";FALSE;"15 - Para";"2451";7151
"Nov/2011";FALSE;"15 - Para";"2452";0
"Nov/2011";FALSE;"17 - Tocantins";"2451";2975
"Nov/2011";FALSE;"17 - Tocantins";"2452";0
"Nov/2011";FALSE;"21 - Maranhão";"2451";2910
"Nov/2011";FALSE;"21 - Maranhão";"2452";1534
"Nov/2011";FALSE;"22 - Piaui";"2451";3793
"Nov/2011";FALSE;"22 - Piaui";"2452";0
"Nov/2011";FALSE;"23 - Ceará";"2451";12352
"Nov/2011";FALSE;"23 - Ceará";"2452";6643
"Nov/2011";FALSE;"24 - Rio Grande do Norte";"2451";1655
"Nov/2011";FALSE;"24 - Rio Grande do Norte";"2452";545
"Nov/2011";FALSE;"25 - Paraíba";"2451";0
"Nov/2011";FALSE;"25 - Paraíba";"2452";578
"Nov/2011";FALSE;"26 - Pernambuco";"2451";4110
"Nov/2011";FALSE;"26 - Pernambuco";"2452";660
"Nov/2011";FALSE;"27 - Alagoas";"2451";672
"Nov/2011";FALSE;"27 - Alagoas";"2452";3016
"Nov/2011";FALSE;"28 - Sergipe";"2451";0
"Nov/2011";FALSE;"28 - Sergipe";"2452";4925
"Nov/2011";FALSE;"29 - Bahia";"2451";7579
"Nov/2011";FALSE;"29 - Bahia";"2452";2640
"Nov/2011";FALSE;"31 - Minas Gerais";"2451";692578
"Nov/2011";FALSE;"31 - Minas Gerais";"2452";58236
"Nov/2011";FALSE;"32 - Espírito Santo";"2451";3594
"Nov/2011";FALSE;"32 - Espírito Santo";"2452";1480
"Nov/2011";FALSE;"33 - Rio de Janeiro";"2451";246739
"Nov/2011";FALSE;"33 - Rio de Janeiro";"2452";42896
"Nov/2011";FALSE;"35 - São Paulo";"2451";1189810
"Nov/2011";FALSE;"35 - São Paulo";"2452";581714
"Nov/2011";FALSE;"41 - Paraná";"2451";58686
"Nov/2011";FALSE;"41 - Paraná";"2452";256522
"Nov/2011";FALSE;"42 - Santa Catarina";"2451";844895
"Nov/2011";FALSE;"42 - Santa Catarina";"2452";135365
"Nov/2011";FALSE;"43 - Rio Grande do Sul";"2451";474992
"Nov/2011";FALSE;"43 - Rio Grande do Sul";"2452";72949
"Nov/2011";FALSE;"50 - Mato Grosso do Sul";"2451";7398
"Nov/2011";FALSE;"50 - Mato Grosso do Sul";"2452";5099
"Nov/2011";FALSE;"51 - Mato Grosso";"2451";28800
"Nov/2011";FALSE;"51 - Mato Grosso";"2452";2005
"Nov/2011";FALSE;"52 - Goiás";"2451";8648
"Nov/2011";FALSE;"52 - Goiás";"2452";44372
"Nov/2011";FALSE;"53 - Distrito Federal";"2451";0
"Nov/2011";FALSE;"53 - Distrito Federal";"2452";1450
"Out/2011";FALSE;"11 - Rondônia";"2451";4363
"Out/2011";FALSE;"11 - Rondônia";"2452";4780
"Out/2011";FALSE;"13 - Amazonas";"2451";0
"Out/2011";FALSE;"13 - Amazonas";"2452";24874
"Out/2011";FALSE;"15 - Para";"2451";9361
"Out/2011";FALSE;"15 - Para";"2452";0
"Out/2011";FALSE;"21 - Maranhão";"2451";2482
"Out/2011";FALSE;"21 - Maranhão";"2452";0
"Out/2011";FALSE;"22 - Piaui";"2451";3884
"Out/2011";FALSE;"22 - Piaui";"2452";0
"Out/2011";FALSE;"23 - Ceará";"2451";10072
"Out/2011";FALSE;"23 - Ceará";"2452";9055
"Out/2011";FALSE;"24 - Rio Grande do Norte";"2451";9410
"Out/2011";FALSE;"24 - Rio Grande do Norte";"2452";0
"Out/2011";FALSE;"25 - Paraíba";"2451";1268
"Out/2011";FALSE;"25 - Paraíba";"2452";1156
"Out/2011";FALSE;"26 - Pernambuco";"2451";4236
"Out/2011";FALSE;"26 - Pernambuco";"2452";660
"Out/2011";FALSE;"27 - Alagoas";"2451";1592
"Out/2011";FALSE;"27 - Alagoas";"2452";0
"Out/2011";FALSE;"28 - Sergipe";"2451";0
"Out/2011";FALSE;"28 - Sergipe";"2452";3599
"Out/2011";FALSE;"29 - Bahia";"2451";2569
"Out/2011";FALSE;"29 - Bahia";"2452";545
"Out/2011";FALSE;"31 - Minas Gerais";"2451";691311
"Out/2011";FALSE;"31 - Minas Gerais";"2452";96817
"Out/2011";FALSE;"32 - Espírito Santo";"2451";8411
"Out/2011";FALSE;"32 - Espírito Santo";"2452";2137
"Out/2011";FALSE;"33 - Rio de Janeiro";"2451";192872
"Out/2011";FALSE;"33 - Rio de Janeiro";"2452";35634
"Out/2011";FALSE;"35 - São Paulo";"2451";1169090
"Out/2011";FALSE;"35 - São Paulo";"2452";682262
"Out/2011";FALSE;"41 - Paraná";"2451";100387
"Out/2011";FALSE;"41 - Paraná";"2452";213950
"Out/2011";FALSE;"42 - Santa Catarina";"2451";1024051
