DATA;ANO;MES;UF;CNAE_DIVISAO;CNAE_DIVISAO_DESCRICAO;FATOR_CARGA_ASSUMIDO;CONSUMO_MWH;CUSTO_TOTAL_RS_MWH_BAIXO;CUSTO_TOTAL_RS_MWH_MEDIO;CUSTO_TOTAL_RS_MWH_ALTO;GASTO_ESTIMADO_RS_BAIXO;GASTO_ESTIMADO_RS_MEDIO;GASTO_ESTIMADO_RS_ALTO;PARTICIPACAO_PCT_SETOR
20180501;2018;5;SP;23;Fabricação de produtos de minerais não metálicos;0.85;332967.548;215.57;210.56;208.78;71779436.81;70109807.89;69516968.64;8.5173
20180501;2018;5;SP;24;Metalurgia;0.85;740973.715;215.57;210.56;208.78;159735314.36;156019783.68;154700501.04;18.954
20180501;2018;5;SP;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;174913.671;236.89;223.32;217.76;41434604.66;39062487.75;38089311.59;4.4743
20180501;2018;5;SP;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;23831.094;236.89;223.32;217.76;5645253.19;5322064.38;5189474.1;0.6096
20180501;2018;5;SP;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;78330.634;236.89;223.32;217.76;18555432.71;17493140.55;17057328.38;2.0037
20180501;2018;5;SP;28;Fabricação de máquinas e equipamentos;0.5;89560.833;243.99;226.94;220.31;21851924.86;20325009.05;19731208.46;2.291
20180501;2018;5;SP;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;331701.817;231.36;220.31;215.57;76742835.31;73077454.5;71506577.01;8.4849
20180501;2018;5;SP;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;18180.931;236.89;223.32;217.76;4306808.52;4060245.21;3959091.03;0.4651
20180501;2018;5;SP;31;Fabricação de móveis;0.45;21700.407;253.46;231.36;223.32;5500214.88;5020625.98;4846230.02;0.5551
20180501;2018;5;SP;32;Fabricação de produtos diversos;0.45;41523.803;253.46;231.36;223.32;10524679.99;9606984.98;9273277.71;1.0622
20180501;2018;5;SP;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;13994.011;253.46;236.89;226.94;3546941.2;3314985.67;3175812.36;0.358
20180601;2018;6;BR;10;Fabricação de produtos alimentícios;0.65;1701689.731;241.48;229.49;224.16;410924036.24;390520776.37;381450770.1;14.2758
20180601;2018;6;BR;11;Fabricação de bebidas;0.55;190162.963;261.83;242.97;235.24;49790368.6;46203895.12;44733935.42;1.5953
20180601;2018;6;BR;12;Fabricação de produtos do fumo;0.55;26924.535;267.29;248.47;240.75;7196658.96;6689939.21;6482081.8;0.2259
20180601;2018;6;BR;13;Fabricação de produtos têxteis;0.55;506346.905;249.46;232.95;226.17;126313298.92;117953511.52;114520479.5;4.2478
20180601;2018;6;BR;14;Confecção de artigos do vestuário e acessórios;0.4;45640.409;276.97;255.04;241.88;12641024.08;11640129.91;11039502.13;0.3829
20180601;2018;6;BR;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;101877.325;282.22;250.99;239.64;28751818.66;25570189.8;24413882.16;0.8547
20180601;2018;6;BR;16;Fabricação de produtos de madeira;0.55;303343.705;248.85;232.52;225.82;75487080.99;70533478.29;68501075.46;2.5448
20180601;2018;6;BR;17;Fabricação de celulose, papel e produtos de papel;0.85;717578.341;222.75;216.96;214.9;159840575.46;155685796.86;154207585.48;6.0199
20180601;2018;6;BR;18;Impressão e reprodução de gravações;0.45;51928.672;271.86;245.42;235.81;14117328.77;12744334.68;12245300.14;0.4356
20180601;2018;6;BR;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;146857.547;240.27;233.58;231.2;35285462.82;34302985.83;33953464.87;1.232
20180601;2018;6;BR;20;Fabricação de produtos químicos;0.8;1527494.936;233.59;225.62;221.78;356807542.1;344633407.46;338767826.91;12.8145
20180601;2018;6;BR;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;112242.812;246.14;233.35;227.87;27627445.75;26191860.18;25576769.57;0.9416
20180601;2018;6;BR;22;Fabricação de produtos de borracha e de material plástico;0.6;743595.412;248.63;234.6;228.58;184880127.29;174447483.66;169971039.27;6.2382
20180601;2018;6;BR;23;Fabricação de produtos de minerais não metálicos;0.85;1030173.235;230.31;223.77;221.45;237259197.75;230521864.8;228131862.89;8.6423
20180601;2018;6;BR;24;Metalurgia;0.85;3093657.019;246.27;239.22;236.72;761874914.07;740064632.09;732330489.54;25.9533
20180601;2018;6;BR;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;366943.752;251.11;234.91;228.27;92143245.56;86198756.78;83762250.27;3.0784
20180601;2018;6;BR;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;50411.265;251.39;234.33;227.33;12672887.91;11812871.73;11459992.87;0.4229
20180601;2018;6;BR;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;155427.496;248.93;233.35;226.97;38690566.58;36269006.19;35277378.77;1.3039
20180601;2018;6;BR;28;Fabricação de máquinas e equipamentos;0.5;221891.281;261.2;241.47;233.79;57958002.6;53580087.62;51875962.58;1.8615
20180601;2018;6;BR;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;553504.28;243.17;230.33;224.84;134595635.77;127488640.81;124449902.32;4.6435
20180601;2018;6;BR;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;49080.02;262.32;243.93;236.38;12874670.85;11972089.28;11601535.13;0.4117
20180601;2018;6;BR;31;Fabricação de móveis;0.45;93075.114;275.87;248.46;238.49;25676631.7;23125442.82;22197483.94;0.7808
20180601;2018;6;BR;32;Fabricação de produtos diversos;0.45;114178.462;279.62;250.36;239.72;31926581.54;28585719.75;27370860.91;0.9579
20180601;2018;6;BR;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;16057.761;260.41;242.6;231.91;4181601.54;3895612.82;3723955.35;0.1347
20180601;2018;6;SP;10;Fabricação de produtos alimentícios;0.65;345175.233;226.94;217.76;213.68;78334351.08;75165576.97;73757232.92;9.0318
20180601;2018;6;SP;11;Fabricação de bebidas;0.55;52670.36;236.89;223.32;217.76;12476872.34;11762575.68;11469530.89;1.3782
20180601;2018;6;SP;12;Fabricação de produtos do fumo;0.55;154.998;236.89;223.32;217.76;36716.86;34614.83;33752.46;0.0041
20180601;2018;6;SP;13;Fabricação de produtos têxteis;0.55;170045.893;236.89;223.32;217.76;40281496.07;37975394.23;37029301.17;4.4494
20180601;2018;6;SP;14;Confecção de artigos do vestuário e acessórios;0.4;14094.934;253.46;236.89;226.94;3572521.28;3338892.92;3198715.91;0.3688
20180601;2018;6;SP;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;15961.111;253.46;231.36;223.32;4045525.06;3692777.22;3564505.28;0.4176
20180601;2018;6;SP;16;Fabricação de produtos de madeira;0.55;70310.898;236.89;223.32;217.76;16655669.31;15702137.95;15310945.6;1.8397
20180601;2018;6;SP;17;Fabricação de celulose, papel e produtos de papel;0.85;305052.223;215.57;210.56;208.78;65761594.17;64231943.56;63688806.75;7.9819
20180601;2018;6;SP;18;Impressão e reprodução de gravações;0.45;30016.047;253.46;231.36;223.32;7607908.39;6944540.05;6703315.19;0.7854
20180601;2018;6;SP;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;58853.43;215.57;210.56;208.78;12687320.69;12392206.68;12287419.82;1.5399
20180601;2018;6;SP;20;Fabricação de produtos químicos;0.8;547913.313;217.76;212.02;209.26;119313949.45;116170231.87;114656590.07;14.3365
20180601;2018;6;SP;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;66517.032;231.36;220.31;215.57;15389441.27;14654412.88;14339400.71;1.7405
20180601;2018;6;SP;22;Fabricação de produtos de borracha e de material plástico;0.6;325670.617;231.36;220.31;215.57;75347451.37;71748716.69;70206401.83;8.5214
20180601;2018;6;SP;23;Fabricação de produtos de minerais não metálicos;0.85;306573.807;215.57;210.56;208.78;66089609.45;64552329.02;64006483.08;8.0217
20180601;2018;6;SP;24;Metalurgia;0.85;743372.618;215.57;210.56;208.78;160252457.57;156524897.85;155201344.04;19.4509
20180601;2018;6;SP;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;173077.829;236.89;223.32;217.76;40999719.34;38652499.47;37689537.47;4.5287
20180601;2018;6;SP;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;22856.31;236.89;223.32;217.76;5414340.48;5104371.34;4977204.52;0.5981
20180601;2018;6;SP;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;73996.26;236.89;223.32;217.76;17528680.07;16525169.15;16113472.36;1.9362
20180601;2018;6;SP;28;Fabricação de máquinas e equipamentos;0.5;86243.96;243.99;226.94;220.31;21042641.86;19572275.17;19000465.9;2.2566
20180601;2018;6;SP;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;321413.9;231.36;220.31;215.57;74362613.43;70810916.46;69288760.61;8.41
20180601;2018;6;SP;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;18233.979;236.89;223.32;217.76;4319374.85;4072092.12;3970642.8;0.4771
20180601;2018;6;SP;31;Fabricação de móveis;0.45;20095.621;253.46;231.36;223.32;5093463.63;4649341.23;4487842.17;0.5258
20180601;2018;6;SP;32;Fabricação de produtos diversos;0.45;39623.688;253.46;231.36;223.32;10043074.24;9167372.64;8848935.7;1.0368
20180601;2018;6;SP;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;13871.251;253.46;236.89;226.94;3515826.28;3285905.54;3147953.1;0.363
20180701;2018;7;BR;10;Fabricação de produtos alimentícios;0.65;1755226.21;251.54;239.43;234.04;441509600.86;420253811.46;410793142.19;13.9984
20180701;2018;7;BR;11;Fabricação de bebidas;0.55;192010.544;266.66;247.68;239.9;51201531.66;47557171.54;46063329.51;1.5313
20180701;2018;7;BR;12;Fabricação de produtos do fumo;0.55;27788.929;279.65;260.29;252.35;7771173.99;7233180.33;7012536.23;0.2216
20180701;2018;7;BR;13;Fabricação de produtos têxteis;0.55;541130.593;254.52;237.66;230.74;137728558.53;128605096.73;124860473.03;4.3157
20180701;2018;7;BR;14;Confecção de artigos do vestuário e acessórios;0.4;45689.351;284.58;262.52;249.28;13002275.51;11994368.42;11389441.42;0.3644
20180701;2018;7;BR;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;110660.256;289.71;257.77;246.15;32059382.77;28524894.19;27239022.01;0.8825
20180701;2018;7;BR;16;Fabricação de produtos de madeira;0.55;316653.043;264.48;247.89;241.09;83748396.81;78495122.83;76341882.14;2.5254
20180701;2018;7;BR;17;Fabricação de celulose, papel e produtos de papel;0.85;757409.582;235.26;229.46;227.39;178188178.26;173795202.69;172227364.85;6.0406
20180701;2018;7;BR;18;Impressão e reprodução de gravações;0.45;52997.946;278.09;251.29;241.54;14738198.8;13317853.85;12801123.88;0.4227
20180701;2018;7;BR;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;131896.551;248.84;242.09;239.69;32821137.75;31930836.03;31614284.31;1.0519
20180701;2018;7;BR;20;Fabricação de produtos químicos;0.8;1646291.356;238.39;230.27;226.36;392459396.36;379091510.55;372654511.34;13.1296
20180701;2018;7;BR;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;113245.549;251.8;238.8;233.23;28515229.24;27043037.1;26412259.39;0.9032
20180701;2018;7;BR;22;Fabricação de produtos de borracha e de material plástico;0.6;788765.987;255.79;241.55;235.44;201758451.81;190526424.16;185707063.98;6.2906
20180701;2018;7;BR;23;Fabricação de produtos de minerais não metálicos;0.85;1102141.029;235.54;228.97;226.64;259598297.97;252357231.41;249789242.81;8.7899
20180701;2018;7;BR;24;Metalurgia;0.85;3293526.235;248.51;241.43;238.91;818474204.66;795156038.92;786856352.8;26.2668
20180701;2018;7;BR;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;364844.805;257.95;241.75;235.1;94111717.45;88201231.61;85775013.66;2.9097
20180701;2018;7;BR;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;51976.018;258.0;240.61;233.48;13409812.64;12505949.69;12135360.68;0.4145
20180701;2018;7;BR;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;161463.291;256.34;240.5;234.0;41389500.01;38831921.49;37782410.09;1.2877
20180701;2018;7;BR;28;Fabricação de máquinas e equipamentos;0.5;230741.25;267.36;247.46;239.72;61690980.6;57099229.73;55313292.45;1.8402
20180701;2018;7;BR;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;572192.176;251.06;238.09;232.53;143654567.71;136233235.18;133051846.69;4.5634
20180701;2018;7;BR;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;53940.76;266.52;247.47;239.66;14376291.36;13348719.88;12927442.54;0.4302
20180701;2018;7;BR;31;Fabricação de móveis;0.45;97589.744;287.7;259.91;249.8;28076569.35;25364550.36;24377918.05;0.7783
20180701;2018;7;BR;32;Fabricação de produtos diversos;0.45;115002.608;287.6;258.0;247.24;33074750.06;29670672.86;28433244.8;0.9172
20180701;2018;7;BR;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;15552.437;265.81;247.94;237.21;4133993.28;3856071.23;3689193.58;0.124
20180701;2018;7;SP;10;Fabricação de produtos alimentícios;0.65;361245.69;232.5;223.27;219.17;83989622.92;80655047.33;79173013.72;9.1948
20180701;2018;7;SP;11;Fabricação de bebidas;0.55;52579.389;242.5;228.86;223.27;12750501.83;12033510.16;11739359.74;1.3383
20180701;2018;7;SP;12;Fabricação de produtos do fumo;0.55;172.008;242.5;228.86;223.27;41711.94;39366.38;38404.09;0.0044
20180701;2018;7;SP;13;Fabricação de produtos têxteis;0.55;164427.388;242.5;228.86;223.27;39873641.59;37631449.94;36711576.44;4.1852
20180701;2018;7;SP;14;Confecção de artigos do vestuário e acessórios;0.4;13982.584;259.17;242.5;232.5;3623819.69;3390776.62;3250950.78;0.3559
20180701;2018;7;SP;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;15974.842;259.17;236.94;228.86;4140146.55;3785150.06;3656060.43;0.4066
20180701;2018;7;SP;16;Fabricação de produtos de madeira;0.55;71570.311;242.5;228.86;223.27;17355800.42;16379841.63;15979448.28;1.8217
20180701;2018;7;SP;17;Fabricação de celulose, papel e produtos de papel;0.85;316488.943;221.07;216.03;214.24;69966662.76;68370920.19;67804315.94;8.0556
20180701;2018;7;SP;18;Impressão e reprodução de gravações;0.45;29268.751;259.17;236.94;228.86;7585484.63;6935067.95;6698552.79;0.745
20180701;2018;7;SP;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;57477.403;221.07;216.03;214.24;12706611.59;12416809.56;12313908.84;1.463
20180701;2018;7;SP;20;Fabricação de produtos químicos;0.8;550588.019;223.27;217.5;214.72;122929363.47;119752894.13;118223482.97;14.0141
20180701;2018;7;SP;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;64524.031;236.94;225.83;221.07;15288610.68;14571677.0;14264419.71;1.6423
20180701;2018;7;SP;22;Fabricação de produtos de borracha e de material plástico;0.6;334069.118;236.94;225.83;221.07;79155821.57;75443942.48;73853137.16;8.5031
20180701;2018;7;SP;23;Fabricação de produtos de minerais não metálicos;0.85;335193.559;221.07;216.03;214.24;74101718.94;72411667.38;71811576.61;8.5317
20180701;2018;7;SP;24;Metalurgia;0.85;782281.32;221.07;216.03;214.24;172940048.96;168995773.39;167595269.75;19.9114
20180701;2018;7;SP;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;174931.741;242.5;228.86;223.27;42420947.19;40035514.36;39056875.25;4.4525
20180701;2018;7;SP;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;22631.755;242.5;228.86;223.27;5488200.59;5179585.75;5052974.53;0.576
20180701;2018;7;SP;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;74589.858;242.5;228.86;223.27;18088040.56;17070906.14;16653620.22;1.8985
20180701;2018;7;SP;28;Fabricação de máquinas e equipamentos;0.5;87052.296;249.64;232.5;225.83;21731983.89;20239658.82;19659310.18;2.2157
20180701;2018;7;SP;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;330208.144;236.94;225.83;221.07;78240985.23;74572005.85;72999586.12;8.4048
20180701;2018;7;SP;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;16117.267;242.5;228.86;223.27;3908437.25;3688656.33;3598489.81;0.4102
20180701;2018;7;SP;31;Fabricação de móveis;0.45;19934.767;259.17;236.94;228.86;5166427.11;4723432.29;4562343.27;0.5074
20180701;2018;7;SP;32;Fabricação de produtos diversos;0.45;40012.637;259.17;236.94;228.86;10369941.76;9480772.04;9157437.6;1.0184
20180701;2018;7;SP;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;13491.941;259.17;242.5;232.5;3496661.38;3271795.69;3136876.28;0.3434
20180801;2018;8;BR;10;Fabricação de produtos alimentícios;0.65;1809819.55;252.59;240.43;235.02;457142320.13;435134914.41;425343790.64;14.275
20180801;2018;8;BR;11;Fabricação de bebidas;0.55;195991.169;268.0;248.92;241.09;52525633.29;48786121.79;47251510.93;1.5459
20180801;2018;8;BR;12;Fabricação de produtos do fumo;0.55;24022.969;281.27;261.48;253.36;6756940.49;6281525.93;6086459.43;0.1895
20180801;2018;8;BR;13;Fabricação de produtos têxteis;0.55;537811.618;254.42;237.63;230.74;136830031.85;127800174.79;124094652.74;4.242
20180801;2018;8;BR;14;Confecção de artigos do vestuário e acessórios;0.4;45708.446;285.95;263.77;250.46;13070330.13;12056516.8;11448137.39;0.3605
20180801;2018;8;BR;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;110212.243;290.37;258.42;246.8;32002329.0;28481047.84;27200381.57;0.8693
20180801;2018;8;BR;16;Fabricação de produtos de madeira;0.55;330996.657;266.13;249.41;242.55;88088140.33;82553876.22;80283239.16;2.6107
20180801;2018;8;BR;17;Fabricação de celulose, papel e produtos de papel;0.85;745819.332;235.69;229.87;227.8;175782158.36;171441489.85;169897643.83;5.8827
20180801;2018;8;BR;18;Impressão e reprodução de gravações;0.45;55369.595;278.32;251.31;241.49;15410465.68;13914932.92;13371203.5;0.4367
20180801;2018;8;BR;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;133005.249;248.82;242.14;239.77;33094366.06;32205890.99;31890668.55;1.0491
20180801;2018;8;BR;20;Fabricação de produtos químicos;0.8;1646055.819;239.24;231.13;227.23;393802394.14;380452881.45;374033263.75;12.9833
20180801;2018;8;BR;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;113676.926;251.89;238.96;233.42;28634080.89;27164238.24;26534468.07;0.8966
20180801;2018;8;BR;22;Fabricação de produtos de borracha e de material plástico;0.6;817903.874;255.96;241.68;235.56;209350675.59;197671008.27;192665436.56;6.4512
20180801;2018;8;BR;23;Fabricação de produtos de minerais não metálicos;0.85;1093826.356;237.47;230.88;228.54;259750944.76;252542629.07;249983075.4;8.6276
20180801;2018;8;BR;24;Metalurgia;0.85;3291688.359;253.3;246.18;243.65;833784661.33;810347840.22;802019868.67;25.9633
20180801;2018;8;BR;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;378696.349;258.56;242.23;235.53;97915728.0;91731616.62;89194351.08;2.987
20180801;2018;8;BR;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;54229.501;257.32;239.59;232.32;13954335.2;12992846.14;12598597.67;0.4277
20180801;2018;8;BR;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;166984.583;257.65;241.95;235.5;43023577.81;40401919.86;39324869.3;1.3171
20180801;2018;8;BR;28;Fabricação de máquinas e equipamentos;0.5;240988.602;267.75;247.79;240.02;64524698.19;59714565.69;57842084.25;1.9008
20180801;2018;8;BR;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;590138.778;251.08;238.08;232.52;148172044.38;140500240.27;137219068.66;4.6547
20180801;2018;8;BR;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;58855.834;266.5;247.38;239.53;15685079.76;14559756.21;14097737.92;0.4642
20180801;2018;8;BR;31;Fabricação de móveis;0.45;104210.743;289.17;261.32;251.2;30134620.55;27232351.36;26177738.64;0.822
20180801;2018;8;BR;32;Fabricação de produtos diversos;0.45;116272.42;288.08;258.56;247.83;33495758.75;30063396.92;28815793.85;0.9171
20180801;2018;8;BR;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;15948.17;266.74;248.8;238.04;4254014.87;3967904.7;3796302.39;0.1258
20180801;2018;8;SP;10;Fabricação de produtos alimentícios;0.65;380963.645;232.5;223.27;219.17;88574047.46;85057459.97;83494532.2;9.4452
20180801;2018;8;SP;11;Fabricação de bebidas;0.55;55409.556;242.5;228.86;223.27;13436817.33;12681232.48;12371248.95;1.3738
20180801;2018;8;SP;12;Fabricação de produtos do fumo;0.55;169.112;242.5;228.86;223.27;41009.66;38703.59;37757.51;0.0042
20180801;2018;8;SP;13;Fabricação de produtos têxteis;0.55;169423.851;242.5;228.86;223.27;41085283.87;38774958.63;37827132.89;4.2005
20180801;2018;8;SP;14;Confecção de artigos do vestuário e acessórios;0.4;13689.219;259.17;242.5;232.5;3547789.26;3319635.61;3182743.42;0.3394
20180801;2018;8;SP;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;16372.652;259.17;236.94;228.86;4243245.64;3879408.93;3747104.67;0.4059
20180801;2018;8;SP;16;Fabricação de produtos de madeira;0.55;74303.551;242.5;228.86;223.27;18018611.12;17005380.88;16589696.68;1.8422
20180801;2018;8;SP;17;Fabricação de celulose, papel e produtos de papel;0.85;304010.56;221.07;216.03;214.24;67208048.8;65675222.45;65130958.02;7.5373
20180801;2018;8;SP;18;Impressão e reprodução de gravações;0.45;30293.781;259.17;236.94;228.86;7851138.24;7177943.11;6933144.88;0.7511
20180801;2018;8;SP;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;62582.566;221.07;216.03;214.24;13835217.27;13519674.92;13407634.52;1.5516
20180801;2018;8;SP;20;Fabricação de produtos químicos;0.8;567037.912;223.27;217.5;214.72;126602118.43;123330745.86;121755640.55;14.0585
20180801;2018;8;SP;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;65636.462;236.94;225.83;221.07;15552195.02;14822901.0;14510346.42;1.6273
20180801;2018;8;SP;22;Fabricação de produtos de borracha e de material plástico;0.6;346351.687;236.94;225.83;221.07;82066108.06;78217755.98;76568462.23;8.5871
20180801;2018;8;SP;23;Fabricação de produtos de minerais não metálicos;0.85;341395.084;221.07;216.03;214.24;75472698.93;73751379.18;73140185.93;8.4642
20180801;2018;8;SP;24;Metalurgia;0.85;795740.26;221.07;216.03;214.24;175915436.05;171903300.29;170478701.35;19.7287
20180801;2018;8;SP;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;180927.098;242.5;228.86;223.27;43874821.27;41407633.57;40395454.0;4.4857
20180801;2018;8;SP;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;22528.347;242.5;228.86;223.27;5463124.15;5155919.42;5029886.71;0.5585
20180801;2018;8;SP;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;79883.711;242.5;228.86;223.27;19371799.92;18282476.59;17835574.71;1.9806
20180801;2018;8;SP;28;Fabricação de máquinas e equipamentos;0.5;90483.498;249.64;232.5;225.83;22588558.96;21037413.29;20434189.97;2.2434
20180801;2018;8;SP;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;340655.908;236.94;225.83;221.07;80716524.87;76931459.22;75309288.23;8.4459
20180801;2018;8;SP;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;18788.634;242.5;228.86;223.27;4556243.74;4300035.1;4194923.86;0.4658
20180801;2018;8;SP;31;Fabricação de móveis;0.45;21937.682;259.17;236.94;228.86;5685515.92;5198011.87;5020737.68;0.5439
20180801;2018;8;SP;32;Fabricação de produtos diversos;0.45;41062.839;259.17;236.94;228.86;10642119.11;9729611.57;9397790.65;1.0181
20180801;2018;8;SP;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;13759.599;259.17;242.5;232.5;3566029.41;3336702.76;3199106.77;0.3411
20180901;2018;9;BR;10;Fabricação de produtos alimentícios;0.65;1774386.03;258.04;245.86;240.45;457862571.18;436250549.34;426651120.91;14.3467
20180901;2018;9;BR;11;Fabricação de bebidas;0.55;200750.721;273.19;254.09;246.25;54843089.47;51008750.7;49434865.05;1.6232
20180901;2018;9;BR;12;Fabricação de produtos do fumo;0.55;23138.927;282.96;263.11;254.97;6547390.78;6088083.08;5899732.22;0.1871
20180901;2018;9;BR;13;Fabricação de produtos têxteis;0.55;545016.567;265.32;248.3;241.32;144603795.56;135327613.59;131523397.95;4.4067
20180901;2018;9;BR;14;Confecção de artigos do vestuário e acessórios;0.4;46901.442;291.5;269.43;256.19;13671770.34;12636655.52;12015680.43;0.3792
20180901;2018;9;BR;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;115661.095;293.12;260.96;249.26;33902580.17;30182919.35;28829684.54;0.9352
20180901;2018;9;BR;16;Fabricação de produtos de madeira;0.55;321507.395;275.5;258.79;251.94;88575287.32;83202898.75;81000573.1;2.5995
20180901;2018;9;BR;17;Fabricação de celulose, papel e produtos de papel;0.85;714920.98;244.91;239.06;236.99;175091297.21;170909009.48;169429123.05;5.7805
20180901;2018;9;BR;18;Impressão e reprodução de gravações;0.45;57141.808;287.04;259.85;249.96;16401984.57;14848298.81;14283166.33;0.462
20180901;2018;9;BR;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;138230.242;247.35;240.88;238.59;34191250.36;33296900.69;32980353.44;1.1177
20180901;2018;9;BR;20;Fabricação de produtos químicos;0.8;1593396.836;243.31;235.29;231.42;387689384.17;374910341.54;368743895.79;12.8833
20180901;2018;9;BR;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;116780.156;259.22;246.15;240.54;30271752.04;28745435.4;28090298.72;0.9442
20180901;2018;9;BR;22;Fabricação de produtos de borracha e de material plástico;0.6;808833.986;262.74;248.41;242.28;212513041.48;200922450.46;195964298.13;6.5398
20180901;2018;9;BR;23;Fabricação de produtos de minerais não metálicos;0.85;1098206.994;243.62;236.96;234.6;267545187.88;260231129.3;257639360.79;8.8795
20180901;2018;9;BR;24;Metalurgia;0.85;3129327.291;257.56;250.4;247.86;805989537.07;783583553.67;775635062.35;25.302
20180901;2018;9;BR;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;377310.346;267.34;250.97;244.25;100870147.9;94693577.54;92158052.01;3.0507
20180901;2018;9;BR;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;52825.456;264.33;246.59;239.31;13963352.78;13026229.2;12641659.88;0.4271
20180901;2018;9;BR;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;163725.422;267.37;251.45;244.92;43775266.08;41168757.36;40099630.36;1.3238
20180901;2018;9;BR;28;Fabricação de máquinas e equipamentos;0.5;232698.665;277.92;257.93;250.15;64671612.98;60019966.66;58209571.05;1.8815
20180901;2018;9;BR;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;566465.823;257.32;244.29;238.7;145762985.57;138381935.9;135215391.95;4.5801
20180901;2018;9;BR;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;55355.803;271.87;252.89;245.11;15049582.16;13998929.02;13568260.87;0.4476
20180901;2018;9;BR;31;Fabricação de móveis;0.45;101120.393;295.42;267.51;257.36;29872986.5;27050716.33;26024344.34;0.8176
