"ano";"categoria";"frequencia";"vl_remun_dezembro_nom";"is_total";"periodo_metodologico";"cnae_subclasse";"remuneracao_media_nominal"
2010;"12 - Acre";7;5355;FALSE;"2006-2021";"2451";765
2010;"13 - Amazonas";112;119760,079999989;FALSE;"2006-2021";"2451";1069,28642857133
2010;"14 - Roraima";6;2834,51999999955;FALSE;"2006-2021";"2451";472,419999999925
2010;"15 - Pará";54;46703,0600000005;FALSE;"2006-2021";"2451";864,871481481491
2010;"16 - Amapá";0;0;FALSE;"2006-2021";"2451";NA
2010;"17 - Tocantins";25;25716,6800000034;FALSE;"2006-2021";"2451";1028,66720000014
2010;"21 - Maranhão";47;32725,2599999988;FALSE;"2006-2021";"2451";696,282127659549
2010;"22 - Piauí";36;20332,040000001;FALSE;"2006-2021";"2451";564,778888888917
2010;"23 - Ceará";186;167008,019999994;FALSE;"2006-2021";"2451";897,892580645129
2010;"24 - Rio Grande do Norte";28;23443,5199999986;FALSE;"2006-2021";"2451";837,268571428521
2010;"25 - Paraíba";37;24720,2199999974;FALSE;"2006-2021";"2451";668,114054053984
2010;"26 - Pernambuco";152;133662,100000003;FALSE;"2006-2021";"2451";879,355921052651
2010;"27 - Alagoas";75;81069,8099999987;FALSE;"2006-2021";"2451";1080,93079999998
2010;"28 - Sergipe";6;6306,91999999899;FALSE;"2006-2021";"2451";1051,15333333316
2010;"29 - Bahia";210;262605,910000003;FALSE;"2006-2021";"2451";1250,50433333335
2010;"31 - Minas Gerais";13406;21748512,0300001;FALSE;"2006-2021";"2451";1622,29688423095
2010;"32 - Espírito Santo";69;77335,6900000051;FALSE;"2006-2021";"2451";1120,80710144935
2010;"33 - Rio de Janeiro";2442;3674532,07999999;FALSE;"2006-2021";"2451";1504,72239148239
2010;"35 - São Paulo";17862;38141697,9799999;FALSE;"2006-2021";"2451";2135,35427051841
2010;"41 - Paraná";1562;2237080,71000001;FALSE;"2006-2021";"2451";1432,18995518567
2010;"42 - Santa Catarina";14323;28514971,4799999;FALSE;"2006-2021";"2451";1990,85188019269
2010;"43 - Rio Grande do Sul";6957;11694178,21;FALSE;"2006-2021";"2451";1680,92255426189
2010;"50 - Mato Grosso do Sul";146;144255,42;FALSE;"2006-2021";"2451";988,050821917808
2010;"51 - Mato Grosso";157;197912,789999996;FALSE;"2006-2021";"2451";1260,59101910825
2010;"52 - Goiás";166;171938,769999997;FALSE;"2006-2021";"2451";1035,77572289155
2010;"53 - Distrito Federal";10;7907,92999999877;FALSE;"2006-2021";"2451";790,792999999877
2009;"Total";50444;86938990,1300002;TRUE;"2006-2021";"2451";1723,47534156689
2009;"11 - Rondônia";56;40498,5499999975;FALSE;"2006-2021";"2451";723,188392857098
2009;"12 - Acre";2;1188,20000000019;FALSE;"2006-2021";"2451";594,100000000095
2009;"13 - Amazonas";116;114672,08;FALSE;"2006-2021";"2451";988,552413793103
2009;"15 - Pará";58;43624,0200000005;FALSE;"2006-2021";"2451";752,138275862078
2009;"16 - Amapá";0;0;FALSE;"2006-2021";"2451";NA
2009;"17 - Tocantins";20;18818,040000001;FALSE;"2006-2021";"2451";940,90200000005
2009;"21 - Maranhão";29;17336,5100000007;FALSE;"2006-2021";"2451";597,810689655197
2009;"22 - Piauí";25;13780,2500000014;FALSE;"2006-2021";"2451";551,210000000056
2009;"23 - Ceará";155;121055,790000006;FALSE;"2006-2021";"2451";781,005096774232
2009;"24 - Rio Grande do Norte";24;15587,3900000001;FALSE;"2006-2021";"2451";649,474583333337
2009;"25 - Paraíba";25;13403,0600000005;FALSE;"2006-2021";"2451";536,12240000002
2009;"26 - Pernambuco";88;72835,2799999905;FALSE;"2006-2021";"2451";827,673636363528
2009;"27 - Alagoas";75;65636,249999997;FALSE;"2006-2021";"2451";875,14999999996
2009;"28 - Sergipe";10;7483,83999999892;FALSE;"2006-2021";"2451";748,383999999892
2009;"29 - Bahia";211;243055,700000013;FALSE;"2006-2021";"2451";1151,92274881523
2009;"31 - Minas Gerais";11631;18281807,2600001;FALSE;"2006-2021";"2451";1571,81732095264
2009;"32 - Espírito Santo";77;69203,0300000003;FALSE;"2006-2021";"2451";898,740649350653
2009;"33 - Rio de Janeiro";2458;3571164,16;FALSE;"2006-2021";"2451";1452,8739462978
2009;"35 - São Paulo";15490;30886187,3;FALSE;"2006-2021";"2451";1993,94366042608
2009;"41 - Paraná";1371;1918599,13999998;FALSE;"2006-2021";"2451";1399,41585703864
2009;"42 - Santa Catarina";11789;21430752,4100001;FALSE;"2006-2021";"2451";1817,86007379762
2009;"43 - Rio Grande do Sul";6323;9608050,86999998;FALSE;"2006-2021";"2451";1519,53991301597
2009;"50 - Mato Grosso do Sul";163;154698,069999993;FALSE;"2006-2021";"2451";949,067914110386
2009;"51 - Mato Grosso";69;65779,2500000009;FALSE;"2006-2021";"2451";953,322463768129
2009;"52 - Goiás";169;154932,410000006;FALSE;"2006-2021";"2451";916,759822485243
2009;"53 - Distrito Federal";10;8841,27000000048;FALSE;"2006-2021";"2451";884,127000000048
2008;"Total";60811;97633806,71;TRUE;"2006-2021";"2451";1605,528715364
2008;"11 - Rondônia";40;30374,0600000019;FALSE;"2006-2021";"2451";759,351500000048
2008;"12 - Acre";25;19479,3399999999;FALSE;"2006-2021";"2451";779,173599999996
2008;"13 - Amazonas";115;103570,559999999;FALSE;"2006-2021";"2451";900,613565217383
2008;"15 - Pará";62;41567,8899999992;FALSE;"2006-2021";"2451";670,449838709665
2008;"16 - Amapá";0;0;FALSE;"2006-2021";"2451";NA
2008;"17 - Tocantins";20;20272,2300000014;FALSE;"2006-2021";"2451";1013,61150000007
2008;"21 - Maranhão";36;23368,6599999992;FALSE;"2006-2021";"2451";649,129444444422
2008;"22 - Piauí";34;18804,3700000001;FALSE;"2006-2021";"2451";553,069705882356
2008;"23 - Ceará";133;69411,7100000014;FALSE;"2006-2021";"2451";521,892556390988
2008;"24 - Rio Grande do Norte";19;11128,8300000001;FALSE;"2006-2021";"2451";585,727894736847
2008;"25 - Paraíba";37;19149,6300000004;FALSE;"2006-2021";"2451";517,557567567578
2008;"26 - Pernambuco";138;99356,3899999931;FALSE;"2006-2021";"2451";719,97384057966
2008;"27 - Alagoas";63;56884,0099999965;FALSE;"2006-2021";"2451";902,920793650738
2008;"28 - Sergipe";40;33575,8600000031;FALSE;"2006-2021";"2451";839,396500000077
2008;"29 - Bahia";255;308735,040000004;FALSE;"2006-2021";"2451";1210,72564705884
2008;"31 - Minas Gerais";13563;19437863,6900002;FALSE;"2006-2021";"2451";1433,15370419525
2008;"32 - Espírito Santo";184;130745,039999992;FALSE;"2006-2021";"2451";710,570869565174
2008;"33 - Rio de Janeiro";2893;3971231,55999994;FALSE;"2006-2021";"2451";1372,7036156239
2008;"35 - São Paulo";20014;35636464,4699998;FALSE;"2006-2021";"2451";1780,57681972618
2008;"41 - Paraná";1725;2038632,05999999;FALSE;"2006-2021";"2451";1181,81568695652
2008;"42 - Santa Catarina";13256;24604649,86;FALSE;"2006-2021";"2451";1856,11420187085
2008;"43 - Rio Grande do Sul";7648;10511597,52;FALSE;"2006-2021";"2451";1374,42436192469
2008;"50 - Mato Grosso do Sul";168;133200,610000002;FALSE;"2006-2021";"2451";792,860773809536
2008;"51 - Mato Grosso";155;146755,609999997;FALSE;"2006-2021";"2451";946,810387096755
2008;"52 - Goiás";178;158995,519999994;FALSE;"2006-2021";"2451";893,233258426933
2008;"53 - Distrito Federal";10;7992,18999999948;FALSE;"2006-2021";"2451";799,218999999948
2007;"Total";58629;84387393,9199996;TRUE;"2006-2021";"2451";1439,3456125808
2007;"11 - Rondônia";22;17264,2199999997;FALSE;"2006-2021";"2451";784,737272727259
2007;"12 - Acre";25;16066,8900000008;FALSE;"2006-2021";"2451";642,675600000032
2007;"13 - Amazonas";112;93343,9700000009;FALSE;"2006-2021";"2451";833,428303571437
2007;"15 - Pará";69;42939,8600000003;FALSE;"2006-2021";"2451";622,316811594207
2007;"17 - Tocantins";31;29279,9399999985;FALSE;"2006-2021";"2451";944,514193548339
2007;"21 - Maranhão";38;17924,8100000005;FALSE;"2006-2021";"2451";471,705526315803
2007;"22 - Piauí";33;15858,7100000009;FALSE;"2006-2021";"2451";480,566969696997
2007;"23 - Ceará";160;72221,0400000028;FALSE;"2006-2021";"2451";451,381500000018
2007;"24 - Rio Grande do Norte";52;42996,8599999975;FALSE;"2006-2021";"2451";826,862692307644
2007;"25 - Paraíba";24;16198,3899999997;FALSE;"2006-2021";"2451";674,932916666654
2007;"26 - Pernambuco";122;75692,9499999927;FALSE;"2006-2021";"2451";620,434016393383
2007;"27 - Alagoas";64;55253,7799999989;FALSE;"2006-2021";"2451";863,340312499983
2007;"28 - Sergipe";22;17559,5699999998;FALSE;"2006-2021";"2451";798,162272727264
2007;"29 - Bahia";272;267156,710000002;FALSE;"2006-2021";"2451";982,193786764713
2007;"31 - Minas Gerais";12815;16132125,57;FALSE;"2006-2021";"2451";1258,84709871245
2007;"32 - Espírito Santo";156;121479,729999999;FALSE;"2006-2021";"2451";778,716217948712
2007;"33 - Rio de Janeiro";3157;4069725,36000006;FALSE;"2006-2021";"2451";1289,11161229017
2007;"35 - São Paulo";19287;30644940,1999997;FALSE;"2006-2021";"2451";1588,89097319436
2007;"41 - Paraná";1851;2058448,65000001;FALSE;"2006-2021";"2451";1112,07382495949
2007;"42 - Santa Catarina";12488;21170642,7299999;FALSE;"2006-2021";"2451";1695,27888613068
2007;"43 - Rio Grande do Sul";7398;9094687,37999993;FALSE;"2006-2021";"2451";1229,34406326033
2007;"50 - Mato Grosso do Sul";159;109838,840000001;FALSE;"2006-2021";"2451";690,810314465415
2007;"51 - Mato Grosso";129;99465,6799999936;FALSE;"2006-2021";"2451";771,051782945687
2007;"52 - Goiás";137;102307,279999993;FALSE;"2006-2021";"2451";746,768467153234
2007;"53 - Distrito Federal";6;3974,80000000075;FALSE;"2006-2021";"2451";662,466666666792
2006;"Total";52858;71782680,0600003;TRUE;"2006-2021";"2451";1358,02868175111
2006;"11 - Rondônia";36;22928,1800000053;FALSE;"2006-2021";"2451";636,893888889036
2006;"12 - Acre";24;18296,0099999998;FALSE;"2006-2021";"2451";762,333749999992
2006;"13 - Amazonas";68;49809,2100000042;FALSE;"2006-2021";"2451";732,488382353003
2006;"15 - Pará";89;160388,419999996;FALSE;"2006-2021";"2451";1802,11707865164
2006;"17 - Tocantins";38;30377,8599999985;FALSE;"2006-2021";"2451";799,417368421013
2006;"21 - Maranhão";31;13092,3200000001;FALSE;"2006-2021";"2451";422,33290322581
2006;"22 - Piauí";35;17461,2400000007;FALSE;"2006-2021";"2451";498,892571428591
2006;"23 - Ceará";178;75285,2799999993;FALSE;"2006-2021";"2451";422,951011235951
2006;"24 - Rio Grande do Norte";37;21984,4300000011;FALSE;"2006-2021";"2451";594,173783783814
2006;"25 - Paraíba";28;14907,4800000014;FALSE;"2006-2021";"2451";532,41000000005
2006;"26 - Pernambuco";177;112137,989999997;FALSE;"2006-2021";"2451";633,547966101678
2006;"27 - Alagoas";76;58741,9299999978;FALSE;"2006-2021";"2451";772,920131578918
2006;"28 - Sergipe";2;1002,91000000015;FALSE;"2006-2021";"2451";501,455000000075
2006;"29 - Bahia";212;166323,31000001;FALSE;"2006-2021";"2451";784,543915094387
2006;"31 - Minas Gerais";12510;15262550,0100001;FALSE;"2006-2021";"2451";1220,02797841727
2006;"32 - Espírito Santo";147;155319,109999976;FALSE;"2006-2021";"2451";1056,59258503385
2006;"33 - Rio de Janeiro";3056;3953912,26000002;FALSE;"2006-2021";"2451";1293,81945680629
2006;"35 - São Paulo";16105;23622338,0600001;FALSE;"2006-2021";"2451";1466,77044768706
2006;"41 - Paraná";1742;1750140,08000003;FALSE;"2006-2021";"2451";1004,67283582091
2006;"42 - Santa Catarina";11674;19159888,14;FALSE;"2006-2021";"2451";1641,24448689395
2006;"43 - Rio Grande do Sul";6267;6899326,47;FALSE;"2006-2021";"2451";1100,89779320249
2006;"50 - Mato Grosso do Sul";81;43504,9599999995;FALSE;"2006-2021";"2451";537,098271604932
2006;"51 - Mato Grosso";75;57425,4099999978;FALSE;"2006-2021";"2451";765,672133333304
2006;"52 - Goiás";160;110622,709999998;FALSE;"2006-2021";"2451";691,391937499988
2006;"53 - Distrito Federal";10;4916,2799999998;FALSE;"2006-2021";"2451";491,62799999998
2025;"Total";42436;190755125,39;TRUE;"2022-atual";"2451";4495,12502097276
2025;"11 - Rondônia";67;214193,400000023;FALSE;"2022-atual";"2451";3196,91641791079
2025;"12 - Acre";5;11208,3299999982;FALSE;"2022-atual";"2451";2241,66599999964
2025;"13 - Amazonas";0;0;FALSE;"2022-atual";"2451";NA
2025;"15 - Pará";8;16784,8499999996;FALSE;"2022-atual";"2451";2098,10624999995
2025;"17 - Tocantins";6;12339,3100000005;FALSE;"2022-atual";"2451";2056,55166666675
2025;"21 - Maranhão";34;68810,9300000085;FALSE;"2022-atual";"2451";2023,85088235319
2025;"22 - Piauí";13;0;FALSE;"2022-atual";"2451";0
2025;"23 - Ceará";273;557216,309999999;FALSE;"2022-atual";"2451";2041,08538461538
2025;"24 - Rio Grande do Norte";6;11847,5;FALSE;"2022-atual";"2451";1974,58333333333
2025;"25 - Paraíba";14;23923,3800000008;FALSE;"2022-atual";"2451";1708,81285714291
2025;"26 - Pernambuco";100;203676,630000001;FALSE;"2022-atual";"2451";2036,76630000001
2025;"27 - Alagoas";41;84887,7600000054;FALSE;"2022-atual";"2451";2070,43317073184
2025;"28 - Sergipe";5;6240,66000000015;FALSE;"2022-atual";"2451";1248,13200000003
2025;"29 - Bahia";86;297797,079999979;FALSE;"2022-atual";"2451";3462,7567441858
2025;"31 - Minas Gerais";9902;40412632,5500001;FALSE;"2022-atual";"2451";4081,25959907091
2025;"32 - Espírito Santo";109;325803,309999975;FALSE;"2022-atual";"2451";2989,02119266032
2025;"33 - Rio de Janeiro";406;711527,429999964;FALSE;"2022-atual";"2451";1752,53061576346
2025;"35 - São Paulo";9360;46266843,1900003;FALSE;"2022-atual";"2451";4943,03880235046
2025;"41 - Paraná";2162;8483993,65000007;FALSE;"2022-atual";"2451";3924,14137372806
2025;"42 - Santa Catarina";15538;73868319,6199998;FALSE;"2022-atual";"2451";4754,0429669198
2025;"43 - Rio Grande do Sul";4255;19088361,82;FALSE;"2022-atual";"2451";4486,1014853114
2025;"50 - Mato Grosso do Sul";0;0;FALSE;"2022-atual";"2451";NA
2025;"51 - Mato Grosso";31;65999,9499999927;FALSE;"2022-atual";"2451";2129,03064516105
2025;"52 - Goiás";8;18756,7300000004;FALSE;"2022-atual";"2451";2344,59125000005
2025;"53 - Distrito Federal";7;3961;FALSE;"2022-atual";"2451";565,857142857143
2024;"Total";43904;188588214,32;TRUE;"2022-atual";"2451";4295,4677095481
2024;"11 - Rondônia";51;155547,240000008;FALSE;"2022-atual";"2451";3049,9458823531
2024;"12 - Acre";5;10548,3299999982;FALSE;"2022-atual";"2451";2109,66599999964
2024;"13 - Amazonas";0;0;FALSE;"2022-atual";"2451";NA
2024;"15 - Pará";8;15809,8599999994;FALSE;"2022-atual";"2451";1976,23249999993
2024;"21 - Maranhão";53;86407,5100000119;FALSE;"2022-atual";"2451";1630,33037735872
2024;"22 - Piauí";13;0;FALSE;"2022-atual";"2451";0
2024;"23 - Ceará";256;507772,209999995;FALSE;"2022-atual";"2451";1983,48519531248
2024;"24 - Rio Grande do Norte";4;7996,74999999627;FALSE;"2022-atual";"2451";1999,18749999907
2024;"25 - Paraíba";17;23368,3600000031;FALSE;"2022-atual";"2451";1374,60941176489
2024;"26 - Pernambuco";116;212510,359999999;FALSE;"2022-atual";"2451";1831,98586206896
2024;"27 - Alagoas";35;65312,4200000018;FALSE;"2022-atual";"2451";1866,06914285719
2024;"28 - Sergipe";5;7644;FALSE;"2022-atual";"2451";1528,8
2024;"29 - Bahia";85;257253,419999998;FALSE;"2022-atual";"2451";3026,51082352939
2024;"31 - Minas Gerais";10792;41143984,18;FALSE;"2022-atual";"2451";3812,45220348406
2024;"32 - Espírito Santo";101;301183,509999994;FALSE;"2022-atual";"2451";2982,01495049499
2024;"33 - Rio de Janeiro";411;673349,189999988;FALSE;"2022-atual";"2451";1638,31919708026
2024;"35 - São Paulo";9687;46140751,9;FALSE;"2022-atual";"2451";4763,1621657892
2024;"41 - Paraná";1927;7222417,19999998;FALSE;"2022-atual";"2451";3748,01100155681
2024;"42 - Santa Catarina";16111;73557974,6899997;FALSE;"2022-atual";"2451";4565,6988821302
2024;"43 - Rio Grande do Sul";4187;18120846,56;FALSE;"2022-atual";"2451";4327,88310484834
2024;"50 - Mato Grosso do Sul";0;0;FALSE;"2022-atual";"2451";NA
2024;"51 - Mato Grosso";26;54604,6800000053;FALSE;"2022-atual";"2451";2100,1800000002
2024;"52 - Goiás";7;19508,2100000009;FALSE;"2022-atual";"2451";2786,88714285727
2024;"53 - Distrito Federal";7;3423,74000000022;FALSE;"2022-atual";"2451";489,105714285746
2023;"Total";44336;191500987,79;TRUE;"2022-atual";"2451";4319,31134495669
2023;"11 - Rondônia";51;143499,660000004;FALSE;"2022-atual";"2451";2813,71882352949
2023;"12 - Acre";6;11840;FALSE;"2022-atual";"2451";1973,33333333333
2023;"13 - Amazonas";0;0;FALSE;"2022-atual";"2451";NA
2023;"15 - Pará";7;13181,6199999992;FALSE;"2022-atual";"2451";1883,08857142846
2023;"21 - Maranhão";36;63574,6400000025;FALSE;"2022-atual";"2451";1765,96222222229
2023;"22 - Piauí";15;0;FALSE;"2022-atual";"2451";0
2023;"23 - Ceará";309;614686,34000004;FALSE;"2022-atual";"2451";1989,2761812299
2023;"24 - Rio Grande do Norte";2;3723,8900000006;FALSE;"2022-atual";"2451";1861,9450000003
2023;"25 - Paraíba";21;27547,8899999987;FALSE;"2022-atual";"2451";1311,80428571422
2023;"26 - Pernambuco";102;189170,99999999;FALSE;"2022-atual";"2451";1854,61764705873
2023;"27 - Alagoas";51;78051,6600000001;FALSE;"2022-atual";"2451";1530,42470588236
2023;"28 - Sergipe";5;6600;FALSE;"2022-atual";"2451";1320
2023;"29 - Bahia";84;263003,839999981;FALSE;"2022-atual";"2451";3130,99809523787
2023;"31 - Minas Gerais";10920;49463254,01;FALSE;"2022-atual";"2451";4529,60201556777
2023;"32 - Espírito Santo";93;255359,099999993;FALSE;"2022-atual";"2451";2745,79677419347
2023;"33 - Rio de Janeiro";419;691645,760000032;FALSE;"2022-atual";"2451";1650,70587112179
2023;"35 - São Paulo";9333;41716333,3799998;FALSE;"2022-atual";"2451";4469,76678238506
2023;"41 - Paraná";1722;6243568,50999999;FALSE;"2022-atual";"2451";3625,7656852497
2023;"42 - Santa Catarina";16729;73751308,58;FALSE;"2022-atual";"2451";4408,59038675354
2023;"43 - Rio Grande do Sul";4405;17924315,19;FALSE;"2022-atual";"2451";4069,08403859251
2023;"50 - Mato Grosso do Sul";0;0;FALSE;"2022-atual";"2451";NA
2023;"51 - Mato Grosso";15;24513,7600000054;FALSE;"2022-atual";"2451";1634,25066666703
2023;"52 - Goiás";6;15808,9599999972;FALSE;"2022-atual";"2451";2634,8266666662
2023;"53 - Distrito Federal";5;0;FALSE;"2022-atual";"2451";0
2022;"Total";47390;177676669,360001;TRUE;"2022-atual";"2451";3749,24391981433
2022;"11 - Rondônia";47;125852,889999984;FALSE;"2022-atual";"2451";2677,72106382945
2022;"12 - Acre";1;0;FALSE;"2022-atual";"2451";0
2022;"13 - Amazonas";0;0;FALSE;"2022-atual";"2451";NA
2022;"15 - Pará";6;11371,7100000009;FALSE;"2022-atual";"2451";1895,28500000015
2022;"21 - Maranhão";32;48530,1400000006;FALSE;"2022-atual";"2451";1516,56687500002
2022;"22 - Piauí";19;15221,4700000007;FALSE;"2022-atual";"2451";801,130000000037
2022;"23 - Ceará";390;816922,360000011;FALSE;"2022-atual";"2451";2094,67271794875
2022;"24 - Rio Grande do Norte";4;5191,70999999903;FALSE;"2022-atual";"2451";1297,92749999976
2022;"25 - Paraíba";14;14190,3200000022;FALSE;"2022-atual";"2451";1013,59428571444
2022;"26 - Pernambuco";193;541966,119999977;FALSE;"2022-atual";"2451";2808,11461139884
2022;"27 - Alagoas";67;103714,079999993;FALSE;"2022-atual";"2451";1547,97134328348
2022;"28 - Sergipe";2;1723,72999999952;FALSE;"2022-atual";"2451";861,86499999976
2022;"29 - Bahia";69;210022,84000002;FALSE;"2022-atual";"2451";3043,80927536261
2022;"31 - Minas Gerais";12032;37672197,0200001;FALSE;"2022-atual";"2451";3131,00041722075
2022;"32 - Espírito Santo";92;267402,869999994;FALSE;"2022-atual";"2451";2906,55293478254
2022;"33 - Rio de Janeiro";419;623746,099999995;FALSE;"2022-atual";"2451";1488,65417661097
2022;"35 - São Paulo";10053;42705425,81;FALSE;"2022-atual";"2451";4248,02803242813
2022;"41 - Paraná";2107;7043022,77;FALSE;"2022-atual";"2451";3342,67810631229
2022;"42 - Santa Catarina";16935;69610961,0800002;FALSE;"2022-atual";"2451";4110,47895364631
2022;"43 - Rio Grande do Sul";4841;17746673,1100003;FALSE;"2022-atual";"2451";3665,91057839296
2022;"50 - Mato Grosso do Sul";22;35612,6999999937;FALSE;"2022-atual";"2451";1618,7590909088
2022;"51 - Mato Grosso";18;25051,0199999996;FALSE;"2022-atual";"2451";1391,72333333331
2022;"52 - Goiás";22;51869,5100000016;FALSE;"2022-atual";"2451";2357,70500000007
2022;"53 - Distrito Federal";5;0;FALSE;"2022-atual";"2451";0
