"Fluxo";"Ano";"Pais";"UF_Produto";"Valor_US_FOB";"Quilograma_Liquido";"cnae_subclasse"
"Importação";2024;"Estados Unidos";"Amapá";4100;20;"2452"
"Importação";2024;"Taiwan (Formosa)";"Rondônia";4086;100;"2452"
"Importação";2024;"Argentina";"Rio Grande do Sul";4038;223;"2452"
"Importação";2024;"China";"Piauí";4020;318;"2452"
"Importação";2024;"Austrália";"Paraná";3992;158;"2452"
"Importação";2024;"Tcheca, República";"Rio Grande do Sul";3950;75;"2452"
"Importação";2024;"Indonésia";"Minas Gerais";3937;3;"2452"
"Importação";2024;"Japão";"Rio Grande do Sul";3890;32;"2452"
"Importação";2024;"México";"Paraná";3817;4;"2452"
"Importação";2024;"Austrália";"Minas Gerais";3795;49;"2452"
"Importação";2024;"Malásia";"Mato Grosso do Sul";3701;122;"2452"
"Importação";2024;"Indonésia";"Amazonas";3627;238;"2452"
"Importação";2024;"Austrália";"Distrito Federal";3594;26;"2452"
"Importação";2024;"Tunísia";"São Paulo";3515;4;"2452"
"Importação";2024;"Portugal";"Bahia";3476;11;"2452"
"Importação";2024;"Chipre";"São Paulo";3432;26;"2452"
"Importação";2024;"Costa Rica";"Rio de Janeiro";3272;3;"2452"
"Importação";2024;"Alemanha";"Rio Grande do Norte";3258;22;"2452"
"Importação";2024;"Alemanha";"Goiás";3257;6;"2452"
"Importação";2024;"Polônia";"Rio Grande do Norte";3252;313;"2452"
"Importação";2024;"Itália";"Mato Grosso do Sul";3251;41;"2452"
"Importação";2024;"Estados Unidos";"Ceará";3193;22;"2452"
"Importação";2024;"Suécia";"Santa Catarina";3159;32;"2452"
"Importação";2024;"Reino Unido";"Amazonas";3053;64;"2452"
"Importação";2024;"Áustria";"Distrito Federal";2966;0;"2452"
"Importação";2024;"Noruega";"Santa Catarina";2903;28;"2452"
"Importação";2024;"Suíça";"Rio Grande do Sul";2884;201;"2452"
"Importação";2024;"Lituânia";"São Paulo";2834;141;"2452"
"Importação";2024;"Israel";"Rio de Janeiro";2830;19;"2452"
"Importação";2024;"Malásia";"Bahia";2818;16;"2452"
"Importação";2024;"Curaçao";"Rio de Janeiro";2785;0;"2452"
"Importação";2024;"Malásia";"Rio Grande do Sul";2780;30;"2452"
"Importação";2024;"Alemanha";"Piauí";2662;29;"2452"
"Importação";2024;"Áustria";"Rio de Janeiro";2644;116;"2452"
"Importação";2024;"Alemanha";"Ceará";2590;24;"2452"
"Importação";2024;"Japão";"Pará";2538;72;"2452"
"Importação";2024;"México";"Rio Grande do Sul";2486;2;"2452"
"Importação";2024;"Polônia";"Minas Gerais";2400;41;"2452"
"Importação";2024;"Dinamarca";"Minas Gerais";2377;20;"2452"
"Importação";2024;"Hong Kong";"Minas Gerais";2341;388;"2452"
"Importação";2024;"Coreia do Sul";"Bahia";2299;5;"2452"
"Importação";2024;"Bulgária";"São Paulo";2288;18;"2452"
"Importação";2024;"China";"Pará";2204;2385;"2452"
"Importação";2024;"Bélgica";"Rio Grande do Norte";2117;27;"2452"
"Importação";2024;"Emirados Árabes Unidos";"Rio Grande do Sul";2109;3;"2452"
"Importação";2024;"Equador";"Bahia";2039;7;"2452"
"Importação";2024;"Vietnã";"Goiás";2017;50;"2452"
"Importação";2024;"Dinamarca";"Rio Grande do Sul";2001;60;"2452"
"Importação";2024;"Hong Kong";"Alagoas";1980;547;"2452"
"Importação";2024;"Hong Kong";"Rio de Janeiro";1977;84;"2452"
"Importação";2024;"Romênia";"Paraná";1952;2;"2452"
"Importação";2024;"Eslovênia";"Rio Grande do Sul";1899;177;"2452"
"Importação";2024;"Países Baixos (Holanda)";"Ceará";1895;0;"2452"
"Importação";2024;"Canadá";"Pará";1863;8;"2452"
"Importação";2024;"Grécia";"Rio de Janeiro";1758;40;"2452"
"Importação";2024;"Taiwan (Formosa)";"Espírito Santo";1701;41;"2452"
"Importação";2024;"Estados Unidos";"Rio Grande do Norte";1691;15;"2452"
"Importação";2024;"Bósnia-Herzegovina";"Rio de Janeiro";1546;6;"2452"
"Importação";2024;"Israel";"Minas Gerais";1542;0;"2452"
"Importação";2024;"Bélgica";"Ceará";1538;78;"2452"
"Importação";2024;"África do Sul";"Minas Gerais";1530;2;"2452"
"Importação";2024;"Canadá";"Bahia";1499;4;"2452"
"Importação";2024;"Hong Kong";"Espírito Santo";1388;39;"2452"
"Importação";2024;"Nova Zelândia";"São Paulo";1312;0;"2452"
"Importação";2024;"China";"Paraíba";1290;147;"2452"
"Importação";2024;"França";"Amazonas";1283;15;"2452"
"Importação";2024;"Espanha";"Rondônia";1245;70;"2452"
"Importação";2024;"Reino Unido";"Goiás";1212;3;"2452"
"Importação";2024;"Emirados Árabes Unidos";"Rio de Janeiro";1206;1;"2452"
"Importação";2024;"Coreia do Sul";"Paraná";1194;59;"2452"
"Importação";2024;"Finlândia";"Minas Gerais";1114;0;"2452"
"Importação";2024;"Suíça";"Bahia";1107;1;"2452"
"Importação";2024;"Austrália";"Mato Grosso do Sul";993;5;"2452"
"Importação";2024;"Marrocos";"Minas Gerais";937;0;"2452"
"Importação";2024;"Países Baixos (Holanda)";"Rondônia";936;119;"2452"
"Importação";2024;"Suécia";"Bahia";916;1;"2452"
"Importação";2024;"Países Baixos (Holanda)";"Amazonas";911;5;"2452"
"Importação";2024;"Emirados Árabes Unidos";"Sergipe";897;11;"2452"
"Importação";2024;"Tailândia";"Rio de Janeiro";892;0;"2452"
"Importação";2024;"Japão";"Ceará";886;2;"2452"
"Importação";2024;"África do Sul";"Mato Grosso";875;17;"2452"
"Importação";2024;"Polônia";"Mato Grosso do Sul";867;12;"2452"
"Importação";2024;"Hong Kong";"Bahia";840;43;"2452"
"Importação";2024;"Indonésia";"Santa Catarina";837;32;"2452"
"Importação";2024;"Estônia";"Amazonas";836;1;"2452"
"Importação";2024;"Tailândia";"Bahia";823;11;"2452"
"Importação";2024;"Equador";"Rio de Janeiro";754;0;"2452"
"Importação";2024;"China";"Maranhão";751;197;"2452"
"Importação";2024;"Bélgica";"Amazonas";731;1;"2452"
"Importação";2024;"Singapura";"Santa Catarina";729;48;"2452"
"Importação";2024;"Japão";"Mato Grosso do Sul";727;3;"2452"
"Importação";2024;"França";"Sergipe";725;4;"2452"
"Importação";2024;"Coreia do Sul";"Santa Catarina";722;62;"2452"
"Importação";2024;"Polônia";"Goiás";717;13;"2452"
"Importação";2024;"Hong Kong";"Goiás";709;23;"2452"
"Importação";2024;"Reino Unido";"Rio Grande do Norte";700;46;"2452"
"Importação";2024;"Singapura";"Amazonas";643;0;"2452"
"Importação";2024;"Índia";"Rio Grande do Sul";611;40;"2452"
"Importação";2024;"Bélgica";"Minas Gerais";600;5;"2452"
"Importação";2024;"Paquistão";"São Paulo";555;30;"2452"
"Importação";2024;"Bélgica";"Pernambuco";508;1;"2452"
"Importação";2024;"Bélgica";"Piauí";492;6;"2452"
"Importação";2024;"Itália";"Pará";491;1;"2452"
"Importação";2024;"Canadá";"Rio Grande do Norte";475;2;"2452"
"Importação";2024;"Andorra";"Rio Grande do Norte";450;2;"2452"
"Importação";2024;"Filipinas";"Espírito Santo";444;1;"2452"
"Importação";2024;"Espanha";"Alagoas";440;1;"2452"
"Importação";2024;"Hungria";"Rio Grande do Sul";438;6;"2452"
"Importação";2024;"Taiwan (Formosa)";"Bahia";436;1;"2452"
"Importação";2024;"Malásia";"Paraná";435;0;"2452"
"Importação";2024;"Hong Kong";"Rondônia";431;129;"2452"
"Importação";2024;"Irlanda";"Santa Catarina";431;14;"2452"
"Importação";2024;"França";"Acre";403;1;"2452"
"Importação";2024;"Paquistão";"Santa Catarina";375;20;"2452"
"Importação";2024;"Polônia";"Piauí";366;43;"2452"
"Importação";2024;"Brasil";"Santa Catarina";366;5;"2452"
"Importação";2024;"Reino Unido";"Pernambuco";360;1;"2452"
"Importação";2024;"Bélgica";"Santa Catarina";314;52;"2452"
"Importação";2024;"Bósnia-Herzegovina";"São Paulo";312;0;"2452"
"Importação";2024;"Estônia";"Paraná";311;9;"2452"
"Importação";2024;"Portugal";"Espírito Santo";307;1;"2452"
"Importação";2024;"Tcheca, República";"Pernambuco";303;0;"2452"
"Importação";2024;"Vietnã";"Rio Grande do Sul";270;0;"2452"
"Importação";2024;"Suíça";"Pernambuco";266;1;"2452"
"Importação";2024;"Suriname";"Minas Gerais";255;1;"2452"
"Importação";2024;"Ucrânia";"São Paulo";254;0;"2452"
"Importação";2024;"Itália";"Rio Grande do Norte";253;14;"2452"
"Importação";2024;"Índia";"Goiás";233;0;"2452"
"Importação";2024;"Bélgica";"Paraná";228;14;"2452"
"Importação";2024;"França";"Goiás";225;0;"2452"
"Importação";2024;"Polônia";"Rio Grande do Sul";206;5;"2452"
"Importação";2024;"Suécia";"Ceará";203;2;"2452"
"Importação";2024;"Taiwan (Formosa)";"Pernambuco";195;0;"2452"
"Importação";2024;"Romênia";"Santa Catarina";193;3;"2452"
"Importação";2024;"Estônia";"Santa Catarina";179;6;"2452"
"Importação";2024;"Suíça";"Alagoas";178;0;"2452"
"Importação";2024;"Dinamarca";"Pernambuco";153;0;"2452"
"Importação";2024;"Tailândia";"Santa Catarina";144;2;"2452"
"Importação";2024;"Hungria";"Paraná";144;1;"2452"
"Importação";2024;"Uruguai";"São Paulo";142;0;"2452"
"Importação";2024;"Israel";"Santa Catarina";133;2;"2452"
"Importação";2024;"Noruega";"Espírito Santo";129;0;"2452"
"Importação";2024;"Colômbia";"Santa Catarina";115;3;"2452"
"Importação";2024;"Luxemburgo";"Rio Grande do Norte";114;1;"2452"
"Importação";2024;"Áustria";"Mato Grosso do Sul";100;1;"2452"
"Importação";2024;"Letônia";"São Paulo";96;10;"2452"
"Importação";2024;"Alemanha";"Paraíba";77;0;"2452"
"Importação";2024;"Iêmen";"São Paulo";74;8;"2452"
"Importação";2024;"Croácia";"São Paulo";72;0;"2452"
"Importação";2024;"Liechtenstein";"São Paulo";72;0;"2452"
"Importação";2024;"Irlanda";"Paraná";71;3;"2452"
"Importação";2024;"Chile";"Minas Gerais";69;0;"2452"
"Importação";2024;"Tcheca, República";"Mato Grosso do Sul";67;1;"2452"
"Importação";2024;"Dinamarca";"Espírito Santo";67;0;"2452"
"Importação";2024;"Costa Rica";"São Paulo";66;2;"2452"
"Importação";2024;"Sri Lanka";"São Paulo";64;0;"2452"
"Importação";2024;"Brasil";"Rio de Janeiro";62;18;"2452"
"Importação";2024;"Hungria";"Piauí";60;2;"2452"
"Importação";2024;"Bulgária";"Minas Gerais";53;0;"2452"
"Importação";2024;"Noruega";"Minas Gerais";50;3;"2452"
"Importação";2024;"Turquia";"Goiás";49;3;"2452"
"Importação";2024;"Brasil";"Minas Gerais";45;0;"2452"
"Importação";2024;"Alemanha";"Sergipe";45;0;"2452"
"Importação";2024;"Turquia";"Bahia";35;4;"2452"
"Importação";2024;"Bósnia-Herzegovina";"Minas Gerais";32;0;"2452"
"Importação";2024;"Romênia";"Bahia";31;0;"2452"
"Importação";2024;"Suazilândia";"Santa Catarina";31;0;"2452"
"Importação";2024;"Vietnã";"Paraná";30;1;"2452"
"Importação";2024;"Brasil";"Amazonas";22;0;"2452"
"Importação";2024;"Canadá";"Espírito Santo";21;0;"2452"
"Importação";2024;"Estados Unidos";"Roraima";19;0;"2452"
"Importação";2024;"Alemanha";"Amapá";18;0;"2452"
"Importação";2024;"Suíça";"Mato Grosso do Sul";18;0;"2452"
"Importação";2024;"Alemanha";"Mato Grosso do Sul";9;0;"2452"
"Importação";2024;"África do Sul";"Bahia";6;0;"2452"
"Importação";2024;"Bancos Centrais";"São Paulo";0;0;"2452"
"Exportação";2023;"Estados Unidos";"Rio de Janeiro";8676601;6185;"2452"
"Exportação";2023;"Estados Unidos";"São Paulo";7423305;256490;"2452"
"Exportação";2023;"Colômbia";"São Paulo";4011441;169207;"2452"
"Exportação";2023;"Argentina";"São Paulo";4007384;461421;"2452"
"Exportação";2023;"Chile";"São Paulo";3393162;131403;"2452"
"Exportação";2023;"Equador";"São Paulo";2632778;174533;"2452"
"Exportação";2023;"Paraguai";"São Paulo";2288084;225807;"2452"
"Exportação";2023;"China";"Rio de Janeiro";1635747;32069;"2452"
"Exportação";2023;"França";"Rio de Janeiro";1589650;7534;"2452"
"Exportação";2023;"Peru";"São Paulo";1347086;22105;"2452"
"Exportação";2023;"Argentina";"Rio Grande do Sul";1293133;200640;"2452"
"Exportação";2023;"México";"São Paulo";1272922;14690;"2452"
"Exportação";2023;"Arábia Saudita";"São Paulo";1201599;187970;"2452"
"Exportação";2023;"Reino Unido";"Rio de Janeiro";1086180;1486;"2452"
"Exportação";2023;"México";"Rio de Janeiro";941709;75;"2452"
"Exportação";2023;"França";"São Paulo";863600;2354;"2452"
"Exportação";2023;"Argentina";"Rio de Janeiro";681326;93918;"2452"
"Exportação";2023;"Colômbia";"Rio de Janeiro";673330;72;"2452"
"Exportação";2023;"Espanha";"São Paulo";638218;14285;"2452"
"Exportação";2023;"Chile";"Rio de Janeiro";627090;4891;"2452"
"Exportação";2023;"Bolívia";"São Paulo";587770;54939;"2452"
"Exportação";2023;"Itália";"São Paulo";559652;5100;"2452"
"Exportação";2023;"Estados Unidos";"Rio Grande do Sul";557506;23889;"2452"
"Exportação";2023;"Uruguai";"Rio Grande do Sul";546377;75728;"2452"
"Exportação";2023;"Alemanha";"São Paulo";532995;1306;"2452"
"Exportação";2023;"Portugal";"São Paulo";528455;1367;"2452"
"Exportação";2023;"Paraguai";"Rio Grande do Sul";519636;65198;"2452"
"Exportação";2023;"Reino Unido";"São Paulo";486003;1254;"2452"
"Exportação";2023;"China";"São Paulo";469364;740;"2452"
"Exportação";2023;"Uruguai";"São Paulo";458748;50099;"2452"
"Exportação";2023;"Guatemala";"São Paulo";453475;24567;"2452"
"Exportação";2023;"Argentina";"Santa Catarina";365525;15604;"2452"
"Exportação";2023;"Suíça";"Santa Catarina";337750;22102;"2452"
"Exportação";2023;"Bolívia";"Rio Grande do Sul";334297;50128;"2452"
"Exportação";2023;"Bolívia";"Minas Gerais";314149;4836;"2452"
"Exportação";2023;"Paraguai";"Santa Catarina";302974;50722;"2452"
"Exportação";2023;"Chile";"Santa Catarina";301345;2561;"2452"
"Exportação";2023;"Paraguai";"Paraná";272536;31087;"2452"
"Exportação";2023;"México";"Rio Grande do Sul";248651;54750;"2452"
"Exportação";2023;"Argentina";"Paraná";231733;17229;"2452"
"Exportação";2023;"Filipinas";"São Paulo";224514;37;"2452"
"Exportação";2023;"Catar";"Rio de Janeiro";224161;19;"2452"
"Exportação";2023;"Espanha";"Rio de Janeiro";223998;41;"2452"
"Exportação";2023;"Itália";"Rio de Janeiro";222561;160;"2452"
"Exportação";2023;"Paraguai";"Minas Gerais";221962;31540;"2452"
"Exportação";2023;"Peru";"Rio de Janeiro";220201;39730;"2452"
"Exportação";2023;"Índia";"Rio de Janeiro";200105;21;"2452"
"Exportação";2023;"Israel";"Espírito Santo";200000;13;"2452"
"Exportação";2023;"México";"Santa Catarina";188548;5242;"2452"
"Exportação";2023;"Chile";"Paraná";181702;13261;"2452"
"Exportação";2023;"Paraguai";"Rio de Janeiro";161961;23658;"2452"
"Exportação";2023;"Venezuela";"São Paulo";160247;15572;"2452"
"Exportação";2023;"Costa Rica";"São Paulo";151674;7292;"2452"
"Exportação";2023;"Uruguai";"Minas Gerais";149110;12026;"2452"
"Exportação";2023;"Panamá";"Rio de Janeiro";147137;28;"2452"
"Exportação";2023;"Peru";"Rio Grande do Sul";135388;21082;"2452"
"Exportação";2023;"Estados Unidos";"Minas Gerais";130915;852;"2452"
"Exportação";2023;"Malásia";"São Paulo";119064;1645;"2452"
"Exportação";2023;"Colômbia";"Santa Catarina";115504;70;"2452"
"Exportação";2023;"Singapura";"Rio de Janeiro";113492;135;"2452"
"Exportação";2023;"Costa Rica";"Paraná";106564;5696;"2452"
"Exportação";2023;"Costa do Marfim";"Santa Catarina";103778;5070;"2452"
"Exportação";2023;"França";"Minas Gerais";102417;9;"2452"
"Exportação";2023;"Angola";"Rio Grande do Sul";100111;1880;"2452"
"Exportação";2023;"Portugal";"Rio de Janeiro";100109;6;"2452"
"Exportação";2023;"Colômbia";"Rio Grande do Sul";90867;20465;"2452"
"Exportação";2023;"Irlanda";"Rio de Janeiro";86211;11;"2452"
"Exportação";2023;"Porto Rico";"São Paulo";85250;8970;"2452"
"Exportação";2023;"China";"Santa Catarina";84505;4060;"2452"
"Exportação";2023;"Coreia do Sul";"Rio de Janeiro";77163;460;"2452"
"Exportação";2023;"Dinamarca";"Rio Grande do Norte";74682;324;"2452"
"Exportação";2023;"Singapura";"São Paulo";72889;155;"2452"
"Exportação";2023;"Uruguai";"Rio de Janeiro";72573;10568;"2452"
"Exportação";2023;"Estados Unidos";"Paraná";71450;1120;"2452"
"Exportação";2023;"Turquia";"Rio de Janeiro";70483;7;"2452"
"Exportação";2023;"Malásia";"Rio de Janeiro";66502;120;"2452"
"Exportação";2023;"Bolívia";"Santa Catarina";65504;7789;"2452"
"Exportação";2023;"Equador";"Rio Grande do Sul";64473;9793;"2452"
"Exportação";2023;"Bolívia";"Paraná";61276;4245;"2452"
"Exportação";2023;"Hungria";"São Paulo";59579;178;"2452"
"Exportação";2023;"Estados Unidos";"Santa Catarina";58420;1572;"2452"
"Exportação";2023;"México";"Minas Gerais";57817;735;"2452"
"Exportação";2023;"Cuba";"São Paulo";56003;127;"2452"
"Exportação";2023;"Índia";"Minas Gerais";54461;606;"2452"
"Exportação";2023;"Panamá";"São Paulo";54419;2254;"2452"
"Exportação";2023;"Chile";"Rio Grande do Sul";53669;4762;"2452"
"Exportação";2023;"Suécia";"São Paulo";51031;4648;"2452"
"Exportação";2023;"Canadá";"São Paulo";49634;1025;"2452"
"Exportação";2023;"Bulgária";"São Paulo";48587;22;"2452"
"Exportação";2023;"Angola";"São Paulo";47333;2607;"2452"
"Exportação";2023;"Chile";"Minas Gerais";46811;1029;"2452"
"Exportação";2023;"Uruguai";"Paraná";45314;2492;"2452"
"Exportação";2023;"Argentina";"Minas Gerais";43232;1245;"2452"
"Exportação";2023;"Equador";"Rio de Janeiro";43027;1576;"2452"
"Exportação";2023;"Namíbia";"Rio de Janeiro";42794;0;"2452"
"Exportação";2023;"Islândia";"Rio de Janeiro";41147;5;"2452"
"Exportação";2023;"Austrália";"Rio de Janeiro";40063;13;"2452"
"Exportação";2023;"Uruguai";"Santa Catarina";38029;6407;"2452"
"Exportação";2023;"Guatemala";"Santa Catarina";37868;3;"2452"
"Exportação";2023;"Tailândia";"Rio Grande do Sul";37532;854;"2452"
"Exportação";2023;"Nicarágua";"São Paulo";36662;3870;"2452"
"Exportação";2023;"Hong Kong";"Rio de Janeiro";36184;6;"2452"
"Exportação";2023;"Noruega";"São Paulo";35339;29;"2452"
"Exportação";2023;"Noruega";"Rio de Janeiro";33499;116;"2452"
"Exportação";2023;"Áustria";"Santa Catarina";32597;38;"2452"
"Exportação";2023;"Alemanha";"Rio de Janeiro";31536;4;"2452"
"Exportação";2023;"Reino Unido";"Rio Grande do Sul";30784;486;"2452"
"Exportação";2023;"República Dominicana";"São Paulo";29602;678;"2452"
"Exportação";2023;"Turquia";"São Paulo";27983;1014;"2452"
"Exportação";2023;"Peru";"Santa Catarina";25421;58;"2452"
"Exportação";2023;"México";"Paraná";24691;1139;"2452"
"Exportação";2023;"Índia";"São Paulo";21014;607;"2452"
"Exportação";2023;"Vietnã";"Minas Gerais";20405;546;"2452"
"Exportação";2023;"Lituânia";"Rio de Janeiro";20366;3;"2452"
"Exportação";2023;"Tcheca, República";"Rio de Janeiro";18004;4;"2452"
"Exportação";2023;"Sri Lanka";"Minas Gerais";18000;207;"2452"
"Exportação";2023;"Malásia";"Minas Gerais";17481;155;"2452"
"Exportação";2023;"Bélgica";"São Paulo";16456;108;"2452"
"Exportação";2023;"Austrália";"São Paulo";16244;104;"2452"
"Exportação";2023;"Guiana";"Rio de Janeiro";16067;403;"2452"
"Exportação";2023;"Peru";"Paraná";15791;806;"2452"
"Exportação";2023;"China";"Rio Grande do Sul";15783;1517;"2452"
"Exportação";2023;"Honduras";"Rio de Janeiro";14168;2061;"2452"
"Exportação";2023;"Indonésia";"Minas Gerais";14034;335;"2452"
"Exportação";2023;"El Salvador";"São Paulo";13591;403;"2452"
"Exportação";2023;"Equador";"Minas Gerais";12998;703;"2452"
"Exportação";2023;"El Salvador";"Santa Catarina";12695;45;"2452"
"Exportação";2023;"Angola";"Minas Gerais";11943;622;"2452"
"Exportação";2023;"Canadá";"Rio de Janeiro";11902;1;"2452"
"Exportação";2023;"Estados Unidos";"Espírito Santo";11792;2335;"2452"
"Exportação";2023;"Países Baixos (Holanda)";"Rio de Janeiro";11722;177;"2452"
"Exportação";2023;"Polônia";"Rio Grande do Sul";11574;279;"2452"
"Exportação";2023;"Itália";"Paraná";11238;699;"2452"
"Exportação";2023;"Estados Unidos";"Goiás";11164;146;"2452"
"Exportação";2023;"Polônia";"Rio de Janeiro";10463;2;"2452"
"Exportação";2023;"Polônia";"São Paulo";10350;12;"2452"
"Exportação";2023;"Coveite (Kuweit)";"Rio de Janeiro";10080;210;"2452"
"Exportação";2023;"República Dominicana";"Rio Grande do Sul";10078;581;"2452"
"Exportação";2023;"Suíça";"São Paulo";10028;13;"2452"
"Exportação";2023;"Coreia do Sul";"São Paulo";9671;15;"2452"
"Exportação";2023;"Honduras";"São Paulo";9453;922;"2452"
"Exportação";2023;"Alemanha";"Minas Gerais";8827;10;"2452"
"Exportação";2023;"Curaçao";"Rio de Janeiro";8680;1140;"2452"
"Exportação";2023;"Venezuela";"Paraná";8608;388;"2452"
"Exportação";2023;"Hong Kong";"São Paulo";7594;103;"2452"
"Exportação";2023;"África do Sul";"São Paulo";7301;132;"2452"
"Exportação";2023;"Portugal";"Santa Catarina";7254;466;"2452"
"Exportação";2023;"Equador";"Santa Catarina";7227;267;"2452"
"Exportação";2023;"Jordânia";"Rio de Janeiro";7152;2;"2452"
"Exportação";2023;"Colômbia";"Paraná";6768;168;"2452"
"Exportação";2023;"Uganda";"Paraná";6676;30;"2452"
"Exportação";2023;"Emirados Árabes Unidos";"São Paulo";6612;18;"2452"
"Exportação";2023;"Indonésia";"São Paulo";6576;660;"2452"
"Exportação";2023;"Tailândia";"Minas Gerais";6244;146;"2452"
"Exportação";2023;"República Dominicana";"Espírito Santo";6181;182;"2452"
"Exportação";2023;"Lituânia";"São Paulo";6156;1;"2452"
"Exportação";2023;"Burkina Faso";"São Paulo";6099;1;"2452"
"Exportação";2023;"Panamá";"Rio Grande do Sul";6075;667;"2452"
"Exportação";2023;"Chile";"Goiás";6050;125;"2452"
"Exportação";2023;"Guatemala";"Rio de Janeiro";5893;0;"2452"
"Exportação";2023;"Bolívia";"Acre";5581;425;"2452"
"Exportação";2023;"Costa Rica";"Rio Grande do Sul";5552;280;"2452"
"Exportação";2023;"Hungria";"Rio de Janeiro";5461;9;"2452"
"Exportação";2023;"China";"Paraná";5440;200;"2452"
"Exportação";2023;"Estados Unidos";"Bahia";5410;154;"2452"
"Exportação";2023;"Equador";"Paraná";5291;352;"2452"
"Exportação";2023;"Austrália";"Rio Grande do Sul";5170;118;"2452"
"Exportação";2023;"Países Baixos (Holanda)";"São Paulo";4888;159;"2452"
"Exportação";2023;"Angola";"Santa Catarina";4864;116;"2452"
"Exportação";2023;"África do Sul";"Santa Catarina";4847;600;"2452"
"Exportação";2023;"Libéria";"São Paulo";4737;123;"2452"
"Exportação";2023;"Arábia Saudita";"Rio Grande do Norte";4677;108;"2452"
"Exportação";2023;"Arábia Saudita";"Rio de Janeiro";4605;6;"2452"
"Exportação";2023;"Eslováquia";"São Paulo";4312;1;"2452"
"Exportação";2023;"Congo";"São Paulo";4200;160;"2452"
"Exportação";2023;"Japão";"São Paulo";3973;101;"2452"
"Exportação";2023;"Panamá";"Goiás";3966;32;"2452"
"Exportação";2023;"Malta";"São Paulo";3890;39;"2452"
"Exportação";2023;"Romênia";"São Paulo";3713;30;"2452"
"Exportação";2023;"Tcheca, República";"São Paulo";3688;105;"2452"
"Exportação";2023;"Israel";"Rio Grande do Sul";3678;14;"2452"
"Exportação";2023;"Uruguai";"Bahia";3676;684;"2452"
"Exportação";2023;"Marshall, Ilhas";"São Paulo";3640;151;"2452"
"Exportação";2023;"Suriname";"Santa Catarina";3593;25;"2452"
"Exportação";2023;"Austrália";"Santa Catarina";3528;1080;"2452"
"Exportação";2023;"Guiana";"Roraima";3429;109;"2452"
"Exportação";2023;"Venezuela";"Rio Grande do Sul";3427;280;"2452"
"Exportação";2023;"Japão";"Rio Grande do Sul";3393;58;"2452"
"Exportação";2023;"Suécia";"Minas Gerais";3339;33;"2452"
"Exportação";2023;"São Tomé e Príncipe";"Rio Grande do Sul";3234;472;"2452"
"Exportação";2023;"Colômbia";"Minas Gerais";3219;67;"2452"
"Exportação";2023;"Omã";"Rio de Janeiro";3168;55;"2452"
"Exportação";2023;"Turcomenistão";"São Paulo";3134;1;"2452"
"Exportação";2023;"Turquia";"Santa Catarina";3114;161;"2452"
"Exportação";2023;"Países Baixos (Holanda)";"Rio Grande do Sul";3019;55;"2452"
"Exportação";2023;"Hungria";"Minas Gerais";3009;54;"2452"
"Exportação";2023;"Coreia do Sul";"Rio Grande do Sul";2992;106;"2452"
"Exportação";2023;"Peru";"Minas Gerais";2914;28;"2452"
"Exportação";2023;"Angola";"Paraná";2907;94;"2452"
"Exportação";2023;"Estados Unidos";"Distrito Federal";2676;41;"2452"
"Exportação";2023;"Moçambique";"São Paulo";2645;344;"2452"
"Exportação";2023;"Coveite (Kuweit)";"Minas Gerais";2525;45;"2452"
"Exportação";2023;"Guiana";"Rio Grande do Sul";2473;137;"2452"
"Exportação";2023;"Noruega";"Paraná";2419;1;"2452"
"Exportação";2023;"Paraguai";"Mato Grosso do Sul";2292;76;"2452"
"Exportação";2023;"República Dominicana";"Santa Catarina";2262;21;"2452"
"Exportação";2023;"Indonésia";"Rio de Janeiro";2060;0;"2452"
"Exportação";2023;"Angola";"Bahia";2000;20;"2452"
"Exportação";2023;"Haiti";"Paraná";1948;101;"2452"
"Exportação";2023;"Alemanha";"Santa Catarina";1941;588;"2452"
"Exportação";2023;"Moçambique";"Santa Catarina";1907;70;"2452"
"Exportação";2023;"Nova Zelândia";"Santa Catarina";1872;273;"2452"
"Exportação";2023;"Reino Unido";"Não Declarada";1847;19;"2452"
"Exportação";2023;"Angola";"Espírito Santo";1731;282;"2452"
"Exportação";2023;"Bolívia";"Rio de Janeiro";1661;53;"2452"
"Exportação";2023;"Trinidad e Tobago";"Santa Catarina";1628;3;"2452"
"Exportação";2023;"Singapura";"Rio Grande do Sul";1601;20;"2452"
"Exportação";2023;"Taiwan (Formosa)";"São Paulo";1597;178;"2452"
"Exportação";2023;"Cazaquistão";"Rio de Janeiro";1536;0;"2452"
"Exportação";2023;"Espanha";"Rio Grande do Sul";1399;7;"2452"
"Exportação";2023;"Antígua e Barbuda";"Rio de Janeiro";1331;90;"2452"
"Exportação";2023;"África do Sul";"Minas Gerais";1327;19;"2452"
"Exportação";2023;"Gana";"São Paulo";1322;44;"2452"
"Exportação";2023;"Jamaica";"Santa Catarina";1306;58;"2452"
"Exportação";2023;"Tailândia";"São Paulo";1305;32;"2452"
"Exportação";2023;"Chipre";"São Paulo";1253;28;"2452"
"Exportação";2023;"Reino Unido";"Santa Catarina";1246;370;"2452"
"Exportação";2023;"Porto Rico";"Rio Grande do Sul";1222;76;"2452"
"Exportação";2023;"Suriname";"Rio Grande do Sul";1218;71;"2452"
"Exportação";2023;"Polônia";"Goiás";1184;8;"2452"
"Exportação";2023;"Grécia";"São Paulo";1156;3;"2452"
"Exportação";2023;"Países Baixos (Holanda)";"Paraná";1153;246;"2452"
