"Fluxo";"Ano";"Pais";"UF_Produto";"Valor_US_FOB";"Quilograma_Liquido";"cnae_subclasse"
"Exportação";2021;"Marrocos";"São Paulo";20;0;"2451"
"Exportação";2021;"Grécia";"Maranhão";17;2;"2451"
"Exportação";2021;"Barbados";"Espírito Santo";16;0;"2451"
"Exportação";2021;"Paraguai";"Mato Grosso";14;3;"2451"
"Exportação";2021;"Nicarágua";"Paraná";14;1;"2451"
"Exportação";2021;"Coveite (Kuweit)";"São Paulo";12;0;"2451"
"Exportação";2021;"Panamá";"Goiás";12;0;"2451"
"Exportação";2021;"Camarões";"Rio Grande do Sul";10;2;"2451"
"Exportação";2021;"Porto Rico";"Paraná";9;0;"2451"
"Exportação";2021;"Cuba";"Paraná";9;0;"2451"
"Exportação";2021;"Filipinas";"Rio de Janeiro";8;0;"2451"
"Exportação";2021;"Estados Unidos";"Goiás";6;0;"2451"
"Exportação";2021;"Etiópia";"São Paulo";6;0;"2451"
"Exportação";2021;"Trinidad e Tobago";"São Paulo";5;0;"2451"
"Exportação";2021;"Benin";"Paraná";4;0;"2451"
"Exportação";2021;"Haiti";"São Paulo";3;0;"2451"
"Exportação";2021;"Reino Unido";"Santa Catarina";1;2;"2451"
"Exportação";2021;"Malásia";"Rio Grande do Sul";1;0;"2451"
"Exportação";2021;"Romênia";"Santa Catarina";0;0;"2451"
"Importação";2021;"China";"Santa Catarina";43445694;13814047;"2451"
"Importação";2021;"Estados Unidos";"São Paulo";42729379;1994867;"2451"
"Importação";2021;"China";"São Paulo";40260838;13156158;"2451"
"Importação";2021;"Reino Unido";"Rio de Janeiro";16515119;318453;"2451"
"Importação";2021;"Itália";"São Paulo";11488688;1180775;"2451"
"Importação";2021;"Itália";"Minas Gerais";9584114;754588;"2451"
"Importação";2021;"Alemanha";"São Paulo";9128553;357532;"2451"
"Importação";2021;"Estados Unidos";"Rio de Janeiro";8454456;85159;"2451"
"Importação";2021;"Polônia";"Santa Catarina";7626115;747854;"2451"
"Importação";2021;"China";"Rio Grande do Sul";6701168;1495328;"2451"
"Importação";2021;"Polônia";"Rio de Janeiro";4744744;258075;"2451"
"Importação";2021;"Itália";"Rio de Janeiro";4096753;386250;"2451"
"Importação";2021;"China";"Minas Gerais";3978877;891150;"2451"
"Importação";2021;"França";"Rio de Janeiro";3896341;5574;"2451"
"Importação";2021;"China";"Paraná";3838921;1029261;"2451"
"Importação";2021;"China";"Rio de Janeiro";3804649;1026212;"2451"
"Importação";2021;"Estados Unidos";"Rio Grande do Sul";3687223;238856;"2451"
"Importação";2021;"Japão";"São Paulo";3589916;214648;"2451"
"Importação";2021;"Reino Unido";"São Paulo";3146548;89949;"2451"
"Importação";2021;"Coreia do Sul";"São Paulo";2899590;344293;"2451"
"Importação";2021;"Hong Kong";"São Paulo";2824289;946623;"2451"
"Importação";2021;"França";"São Paulo";2754362;380795;"2451"
"Importação";2021;"Malásia";"Rio de Janeiro";2557698;66020;"2451"
"Importação";2021;"Suécia";"São Paulo";2328962;153280;"2451"
"Importação";2021;"Itália";"Paraná";2275854;107713;"2451"
"Importação";2021;"Estados Unidos";"Minas Gerais";2104845;339072;"2451"
"Importação";2021;"China";"Bahia";2075755;953568;"2451"
"Importação";2021;"Itália";"Santa Catarina";1978435;127175;"2451"
"Importação";2021;"Estados Unidos";"Goiás";1957027;121662;"2451"
"Importação";2021;"Alemanha";"Santa Catarina";1952163;165176;"2451"
"Importação";2021;"Alemanha";"Rio de Janeiro";1920366;26344;"2451"
"Importação";2021;"Estados Unidos";"Paraná";1763623;79789;"2451"
"Importação";2021;"Espanha";"Bahia";1675388;565398;"2451"
"Importação";2021;"Singapura";"Rio de Janeiro";1654724;17976;"2451"
"Importação";2021;"Índia";"São Paulo";1503808;848155;"2451"
"Importação";2021;"China";"Espírito Santo";1503050;659141;"2451"
"Importação";2021;"Alemanha";"Paraná";1441373;70991;"2451"
"Importação";2021;"Portugal";"Rio de Janeiro";1430035;33886;"2451"
"Importação";2021;"Noruega";"Rio de Janeiro";1376568;14281;"2451"
"Importação";2021;"Tcheca, República";"Rio de Janeiro";1242533;20061;"2451"
"Importação";2021;"Taiwan (Formosa)";"São Paulo";1184221;210416;"2451"
"Importação";2021;"Eslovênia";"Rio de Janeiro";1155540;20901;"2451"
"Importação";2021;"México";"São Paulo";1131252;113435;"2451"
"Importação";2021;"Índia";"Santa Catarina";1112637;256838;"2451"
"Importação";2021;"Suécia";"Paraná";997791;34678;"2451"
"Importação";2021;"Alemanha";"Rio Grande do Sul";937911;110458;"2451"
"Importação";2021;"França";"Paraná";881811;76219;"2451"
"Importação";2021;"Coreia do Sul";"Rio de Janeiro";821349;73644;"2451"
"Importação";2021;"Argentina";"São Paulo";800674;123367;"2451"
"Importação";2021;"Estados Unidos";"Bahia";721894;10683;"2451"
"Importação";2021;"Coreia do Sul";"Santa Catarina";721538;48689;"2451"
"Importação";2021;"Noruega";"Paraná";687702;13748;"2451"
"Importação";2021;"Espanha";"São Paulo";622592;100697;"2451"
"Importação";2021;"Reino Unido";"Paraná";516604;77938;"2451"
"Importação";2021;"China";"Alagoas";502542;339106;"2451"
"Importação";2021;"China";"Goiás";500873;110317;"2451"
"Importação";2021;"Países Baixos (Holanda)";"São Paulo";473759;20941;"2451"
"Importação";2021;"Polônia";"São Paulo";462999;23884;"2451"
"Importação";2021;"Dinamarca";"Rio de Janeiro";459116;14055;"2451"
"Importação";2021;"Alemanha";"Pará";458481;4522;"2451"
"Importação";2021;"Japão";"Rio de Janeiro";439132;3609;"2451"
"Importação";2021;"Tcheca, República";"Santa Catarina";436266;27688;"2451"
"Importação";2021;"Índia";"Rio Grande do Sul";435780;49813;"2451"
"Importação";2021;"Polônia";"Paraná";423829;21918;"2451"
"Importação";2021;"Estados Unidos";"Santa Catarina";407685;22588;"2451"
"Importação";2021;"Índia";"Paraná";404037;17739;"2451"
"Importação";2021;"Itália";"Rio Grande do Sul";399827;30122;"2451"
"Importação";2021;"Turquia";"Rio de Janeiro";391129;86290;"2451"
"Importação";2021;"Reino Unido";"Espírito Santo";386362;2866;"2451"
"Importação";2021;"Áustria";"São Paulo";375238;53391;"2451"
"Importação";2021;"Itália";"Maranhão";357977;20868;"2451"
"Importação";2021;"China";"Rondônia";344621;118630;"2451"
"Importação";2021;"Argentina";"Amazonas";342613;1711;"2451"
"Importação";2021;"Turquia";"São Paulo";341187;11968;"2451"
"Importação";2021;"Suíça";"São Paulo";337397;13588;"2451"
"Importação";2021;"Espanha";"Paraná";314901;82972;"2451"
"Importação";2021;"Tailândia";"São Paulo";309353;13054;"2451"
"Importação";2021;"Estados Unidos";"Pará";281100;3430;"2451"
"Importação";2021;"Noruega";"São Paulo";278234;2979;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Paraná";257526;5435;"2451"
"Importação";2021;"Alemanha";"Minas Gerais";257331;6112;"2451"
"Importação";2021;"Emirados Árabes Unidos";"Rio de Janeiro";254121;3875;"2451"
"Importação";2021;"Finlândia";"São Paulo";243330;3305;"2451"
"Importação";2021;"China";"Pará";233699;48931;"2451"
"Importação";2021;"Coreia do Sul";"Rio Grande do Sul";233536;9396;"2451"
"Importação";2021;"Polônia";"Minas Gerais";228683;9851;"2451"
"Importação";2021;"Argentina";"Minas Gerais";226969;11881;"2451"
"Importação";2021;"Espanha";"Rio de Janeiro";205691;54561;"2451"
"Importação";2021;"Emirados Árabes Unidos";"São Paulo";199726;23535;"2451"
"Importação";2021;"Reino Unido";"Rio Grande do Sul";199351;5355;"2451"
"Importação";2021;"Bélgica";"São Paulo";198361;5580;"2451"
"Importação";2021;"Coreia do Sul";"Paraná";197171;15238;"2451"
"Importação";2021;"Finlândia";"Minas Gerais";193110;2962;"2451"
"Importação";2021;"México";"Rio de Janeiro";190894;4088;"2451"
"Importação";2021;"Índia";"Rio de Janeiro";187705;29121;"2451"
"Importação";2021;"Taiwan (Formosa)";"Santa Catarina";180033;40584;"2451"
"Importação";2021;"Israel";"São Paulo";172486;3513;"2451"
"Importação";2021;"Canadá";"Rio de Janeiro";159028;3563;"2451"
"Importação";2021;"França";"Minas Gerais";156249;4478;"2451"
"Importação";2021;"Trinidad e Tobago";"Rio de Janeiro";153463;2103;"2451"
"Importação";2021;"Coreia do Sul";"Amazonas";149209;29393;"2451"
"Importação";2021;"Turquia";"Santa Catarina";147093;12220;"2451"
"Importação";2021;"Japão";"Minas Gerais";145773;2140;"2451"
"Importação";2021;"Canadá";"São Paulo";143371;4605;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Rio de Janeiro";141139;1478;"2451"
"Importação";2021;"Sérvia";"Santa Catarina";136161;8028;"2451"
"Importação";2021;"Tcheca, República";"Ceará";129631;4766;"2451"
"Importação";2021;"Croácia";"São Paulo";128946;13287;"2451"
"Importação";2021;"Malásia";"São Paulo";127437;11227;"2451"
"Importação";2021;"Irlanda";"Paraná";125595;319;"2451"
"Importação";2021;"Alemanha";"Ceará";122929;6893;"2451"
"Importação";2021;"Reino Unido";"Ceará";119413;95;"2451"
"Importação";2021;"Portugal";"Paraná";115327;17489;"2451"
"Importação";2021;"Estados Unidos";"Ceará";114012;79;"2451"
"Importação";2021;"França";"Rio Grande do Sul";113761;11829;"2451"
"Importação";2021;"China";"Mato Grosso";111148;64501;"2451"
"Importação";2021;"Tcheca, República";"São Paulo";110643;4150;"2451"
"Importação";2021;"Dinamarca";"São Paulo";107829;4187;"2451"
"Importação";2021;"Itália";"Alagoas";105735;1121;"2451"
"Importação";2021;"Alemanha";"Espírito Santo";104600;1600;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Santa Catarina";92116;2457;"2451"
"Importação";2021;"Áustria";"Rio Grande do Sul";84893;2439;"2451"
"Importação";2021;"Argentina";"Bahia";84807;3554;"2451"
"Importação";2021;"França";"Ceará";78922;92;"2451"
"Importação";2021;"Nova Zelândia";"São Paulo";78569;727;"2451"
"Importação";2021;"Luxemburgo";"Minas Gerais";78249;1098;"2451"
"Importação";2021;"Espanha";"Espírito Santo";75276;3909;"2451"
"Importação";2021;"Finlândia";"Paraná";74319;1014;"2451"
"Importação";2021;"Estados Unidos";"Maranhão";73678;6334;"2451"
"Importação";2021;"Argentina";"Rio de Janeiro";72436;54946;"2451"
"Importação";2021;"Itália";"Amazonas";71723;1614;"2451"
"Importação";2021;"Suécia";"Pernambuco";71180;77;"2451"
"Importação";2021;"Bélgica";"Paraná";68475;4324;"2451"
"Importação";2021;"China";"Amazonas";66862;44999;"2451"
"Importação";2021;"Irlanda";"São Paulo";65363;3972;"2451"
"Importação";2021;"Reino Unido";"Santa Catarina";59717;976;"2451"
"Importação";2021;"Coreia do Sul";"Maranhão";58423;4136;"2451"
"Importação";2021;"Estados Unidos";"Mato Grosso";55034;294;"2451"
"Importação";2021;"Singapura";"Rio Grande do Sul";55004;1084;"2451"
"Importação";2021;"Alemanha";"Bahia";53888;854;"2451"
"Importação";2021;"Irlanda";"Rio de Janeiro";52434;90;"2451"
"Importação";2021;"Áustria";"Rio de Janeiro";49789;685;"2451"
"Importação";2021;"Singapura";"São Paulo";49397;33304;"2451"
"Importação";2021;"Sérvia";"Paraná";48819;1306;"2451"
"Importação";2021;"Canadá";"Bahia";48459;727;"2451"
"Importação";2021;"China";"Ceará";46864;3358;"2451"
"Importação";2021;"Vietnã";"São Paulo";46000;5276;"2451"
"Importação";2021;"Dinamarca";"Paraná";45445;1061;"2451"
"Importação";2021;"Argentina";"Paraná";44294;614;"2451"
"Importação";2021;"China";"Pernambuco";43086;13803;"2451"
"Importação";2021;"Suécia";"Rio de Janeiro";43013;186;"2451"
"Importação";2021;"Estados Unidos";"Espírito Santo";42425;354;"2451"
"Importação";2021;"França";"Santa Catarina";41338;1661;"2451"
"Importação";2021;"Canadá";"Minas Gerais";40718;471;"2451"
"Importação";2021;"Canadá";"Paraná";40504;738;"2451"
"Importação";2021;"China";"Paraíba";40490;6771;"2451"
"Importação";2021;"Suíça";"Rio de Janeiro";40101;53;"2451"
"Importação";2021;"Canadá";"Santa Catarina";39898;493;"2451"
"Importação";2021;"Hong Kong";"Paraná";39039;22627;"2451"
"Importação";2021;"Estados Unidos";"Amazonas";38455;314;"2451"
"Importação";2021;"Suíça";"Santa Catarina";36831;558;"2451"
"Importação";2021;"Malásia";"Santa Catarina";36696;11630;"2451"
"Importação";2021;"África do Sul";"Santa Catarina";36372;981;"2451"
"Importação";2021;"Hong Kong";"Rio Grande do Sul";36346;22607;"2451"
"Importação";2021;"Espanha";"Rondônia";34181;4000;"2451"
"Importação";2021;"Taiwan (Formosa)";"Rio de Janeiro";33912;58;"2451"
"Importação";2021;"Índia";"Minas Gerais";31256;5965;"2451"
"Importação";2021;"Dinamarca";"Santa Catarina";30355;2433;"2451"
"Importação";2021;"Austrália";"São Paulo";29549;293;"2451"
"Importação";2021;"Alemanha";"Pernambuco";29538;379;"2451"
"Importação";2021;"Índia";"Pernambuco";28769;10890;"2451"
"Importação";2021;"Alemanha";"Maranhão";28237;97;"2451"
"Importação";2021;"Japão";"Amazonas";26404;121;"2451"
"Importação";2021;"Reino Unido";"Minas Gerais";25619;735;"2451"
"Importação";2021;"Finlândia";"Rio de Janeiro";25615;89;"2451"
"Importação";2021;"Espanha";"Pernambuco";25514;2942;"2451"
"Importação";2021;"Suíça";"Ceará";23387;3;"2451"
"Importação";2021;"Romênia";"Santa Catarina";23345;3967;"2451"
"Importação";2021;"Reino Unido";"Bahia";23197;942;"2451"
"Importação";2021;"Suécia";"Pará";21622;168;"2451"
"Importação";2021;"Hungria";"São Paulo";21439;197;"2451"
"Importação";2021;"Taiwan (Formosa)";"Rio Grande do Sul";21161;1811;"2451"
"Importação";2021;"Suécia";"Minas Gerais";20838;328;"2451"
"Importação";2021;"Estados Unidos";"Rio Grande do Norte";19506;494;"2451"
"Importação";2021;"Polônia";"Rio Grande do Sul";19384;1825;"2451"
"Importação";2021;"Suécia";"Ceará";19026;38;"2451"
"Importação";2021;"Itália";"Pará";18913;166;"2451"
"Importação";2021;"Suíça";"Paraná";18800;92;"2451"
"Importação";2021;"Itália";"Mato Grosso";16878;1047;"2451"
"Importação";2021;"França";"Maranhão";16784;700;"2451"
"Importação";2021;"Noruega";"Bahia";16509;42;"2451"
"Importação";2021;"Noruega";"Maranhão";16488;74;"2451"
"Importação";2021;"Japão";"Santa Catarina";16130;12;"2451"
"Importação";2021;"Reino Unido";"Pará";15462;150;"2451"
"Importação";2021;"Alemanha";"Goiás";14963;1984;"2451"
"Importação";2021;"Espanha";"Ceará";14411;1306;"2451"
"Importação";2021;"Romênia";"São Paulo";13984;493;"2451"
"Importação";2021;"Eslováquia";"Rio de Janeiro";13171;371;"2451"
"Importação";2021;"Coreia do Sul";"Minas Gerais";13050;140;"2451"
"Importação";2021;"Alemanha";"Amazonas";12773;60;"2451"
"Importação";2021;"Áustria";"Bahia";11866;270;"2451"
"Importação";2021;"Emirados Árabes Unidos";"Rio Grande do Sul";11845;166;"2451"
"Importação";2021;"Hungria";"Rio Grande do Sul";11788;2033;"2451"
"Importação";2021;"Itália";"Distrito Federal";11353;23;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Ceará";11287;96;"2451"
"Importação";2021;"Portugal";"Santa Catarina";11177;204;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Minas Gerais";11148;166;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Maranhão";11056;359;"2451"
"Importação";2021;"Japão";"Paraná";11031;134;"2451"
"Importação";2021;"Noruega";"Santa Catarina";11018;331;"2451"
"Importação";2021;"Itália";"Goiás";10636;124;"2451"
"Importação";2021;"Japão";"Ceará";10563;44;"2451"
"Importação";2021;"Eslováquia";"São Paulo";10553;700;"2451"
"Importação";2021;"França";"Distrito Federal";10393;1;"2451"
"Importação";2021;"Suíça";"Pará";10004;37;"2451"
"Importação";2021;"Tailândia";"Santa Catarina";9972;2179;"2451"
"Importação";2021;"Índia";"Espírito Santo";9966;527;"2451"
"Importação";2021;"Hong Kong";"Rio de Janeiro";9829;8845;"2451"
"Importação";2021;"Suíça";"Rio Grande do Sul";9757;1440;"2451"
"Importação";2021;"Emirados Árabes Unidos";"Pernambuco";9623;1780;"2451"
"Importação";2021;"China";"Rio Grande do Norte";9145;4450;"2451"
"Importação";2021;"Bélgica";"Rio de Janeiro";9143;266;"2451"
"Importação";2021;"Suécia";"Santa Catarina";8985;494;"2451"
"Importação";2021;"Argentina";"Roraima";8923;1014;"2451"
"Importação";2021;"Espanha";"Rio Grande do Sul";8798;148;"2451"
"Importação";2021;"Itália";"Bahia";8534;285;"2451"
"Importação";2021;"Áustria";"Maranhão";8249;1347;"2451"
"Importação";2021;"Tcheca, República";"Rio Grande do Sul";8240;328;"2451"
"Importação";2021;"França";"Pernambuco";8182;4;"2451"
"Importação";2021;"Camboja";"Rio de Janeiro";8141;1733;"2451"
"Importação";2021;"Hong Kong";"Amazonas";8042;4200;"2451"
"Importação";2021;"Taiwan (Formosa)";"Minas Gerais";7975;672;"2451"
"Importação";2021;"Turquia";"Ceará";7943;60;"2451"
"Importação";2021;"Austrália";"Rio de Janeiro";7871;204;"2451"
"Importação";2021;"Polônia";"Bahia";7652;1315;"2451"
"Importação";2021;"Argentina";"Maranhão";7648;915;"2451"
"Importação";2021;"Áustria";"Paraná";7569;173;"2451"
"Importação";2021;"México";"Rio Grande do Sul";7460;505;"2451"
"Importação";2021;"Espanha";"Santa Catarina";7374;148;"2451"
"Importação";2021;"Taiwan (Formosa)";"Paraná";7219;6917;"2451"
"Importação";2021;"México";"Minas Gerais";7048;151;"2451"
"Importação";2021;"Índia";"Distrito Federal";7000;1220;"2451"
"Importação";2021;"Malásia";"Goiás";6992;335;"2451"
"Importação";2021;"Luxemburgo";"São Paulo";6645;643;"2451"
"Importação";2021;"Dinamarca";"Minas Gerais";6619;67;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Rio Grande do Sul";6373;209;"2451"
"Importação";2021;"Dinamarca";"Ceará";6236;45;"2451"
"Importação";2021;"Japão";"Pará";6168;101;"2451"
"Importação";2021;"Espanha";"Minas Gerais";5962;21;"2451"
"Importação";2021;"Japão";"Rio Grande do Sul";5898;50;"2451"
"Importação";2021;"Finlândia";"Espírito Santo";5796;15;"2451"
"Importação";2021;"Quênia";"São Paulo";5524;134;"2451"
"Importação";2021;"Alemanha";"Paraíba";5465;278;"2451"
"Importação";2021;"Espanha";"Goiás";5188;321;"2451"
"Importação";2021;"Reino Unido";"Rondônia";5119;11;"2451"
"Importação";2021;"Dinamarca";"Rio Grande do Sul";4932;131;"2451"
"Importação";2021;"Vietnã";"Rio de Janeiro";4808;800;"2451"
"Importação";2021;"México";"Pará";4768;25;"2451"
"Importação";2021;"Dinamarca";"Paraíba";4692;156;"2451"
"Importação";2021;"Finlândia";"Amazonas";4598;116;"2451"
"Importação";2021;"Hungria";"Bahia";4435;222;"2451"
"Importação";2021;"Canadá";"Pará";4374;35;"2451"
"Importação";2021;"Coreia do Sul";"Pará";4299;34;"2451"
"Importação";2021;"Hungria";"Minas Gerais";4255;436;"2451"
"Importação";2021;"Itália";"Pernambuco";4241;23;"2451"
"Importação";2021;"Finlândia";"Bahia";4207;22;"2451"
"Importação";2021;"Itália";"Espírito Santo";4078;372;"2451"
"Importação";2021;"França";"Amazonas";4023;43;"2451"
"Importação";2021;"Hong Kong";"Santa Catarina";4000;275;"2451"
"Importação";2021;"Estados Unidos";"Sergipe";3905;163;"2451"
"Importação";2021;"Estados Unidos";"Rondônia";3811;41;"2451"
"Importação";2021;"Portugal";"São Paulo";3808;16;"2451"
"Importação";2021;"Eslovênia";"Paraná";3716;61;"2451"
"Importação";2021;"Coreia do Sul";"Bahia";3698;576;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Bahia";3602;152;"2451"
"Importação";2021;"Reino Unido";"Goiás";3533;111;"2451"
"Importação";2021;"África do Sul";"Rio de Janeiro";3492;10;"2451"
"Importação";2021;"Eslovênia";"São Paulo";3481;389;"2451"
"Importação";2021;"Canadá";"Mato Grosso";3464;6;"2451"
"Importação";2021;"Polônia";"Pará";3401;37;"2451"
"Importação";2021;"Índia";"Bahia";3400;76;"2451"
"Importação";2021;"Bélgica";"Santa Catarina";3385;25;"2451"
"Importação";2021;"Canadá";"Rio Grande do Sul";3289;129;"2451"
"Importação";2021;"Áustria";"Ceará";3276;9;"2451"
"Importação";2021;"Paraguai";"Paraná";3259;2349;"2451"
"Importação";2021;"Uruguai";"Rio de Janeiro";3250;157;"2451"
"Importação";2021;"Emirados Árabes Unidos";"Santa Catarina";3172;178;"2451"
"Importação";2021;"Vietnã";"Santa Catarina";2864;472;"2451"
"Importação";2021;"Finlândia";"Pará";2833;7;"2451"
"Importação";2021;"Reino Unido";"Pernambuco";2788;17;"2451"
"Importação";2021;"Índia";"Pará";2732;41;"2451"
"Importação";2021;"Espanha";"Maranhão";2548;397;"2451"
"Importação";2021;"Indonésia";"Amazonas";2466;5;"2451"
"Importação";2021;"Tcheca, República";"Paraná";2420;45;"2451"
"Importação";2021;"Estônia";"Minas Gerais";2336;11;"2451"
"Importação";2021;"Hungria";"Santa Catarina";2286;62;"2451"
"Importação";2021;"Áustria";"Santa Catarina";2285;29;"2451"
"Importação";2021;"Itália";"Ceará";2236;103;"2451"
"Importação";2021;"Singapura";"Sergipe";2208;9;"2451"
"Importação";2021;"Finlândia";"Santa Catarina";2202;14;"2451"
"Importação";2021;"Suíça";"Espírito Santo";2192;14;"2451"
"Importação";2021;"Canadá";"Sergipe";2166;40;"2451"
"Importação";2021;"Colômbia";"São Paulo";2115;51;"2451"
"Importação";2021;"Chile";"Minas Gerais";2089;35;"2451"
"Importação";2021;"Indonésia";"Minas Gerais";2012;88;"2451"
"Importação";2021;"Suíça";"Minas Gerais";1976;18;"2451"
"Importação";2021;"Argentina";"Santa Catarina";1963;22;"2451"
"Importação";2021;"Croácia";"Paraná";1900;130;"2451"
"Importação";2021;"Áustria";"Espírito Santo";1878;11;"2451"
"Importação";2021;"Espanha";"Rio Grande do Norte";1869;161;"2451"
"Importação";2021;"Portugal";"Bahia";1843;6;"2451"
"Importação";2021;"Hong Kong";"Rondônia";1831;91;"2451"
"Importação";2021;"Romênia";"Rio de Janeiro";1819;5;"2451"
"Importação";2021;"China";"Tocantins";1800;408;"2451"
"Importação";2021;"Itália";"Mato Grosso do Sul";1793;29;"2451"
"Importação";2021;"Portugal";"Espírito Santo";1773;27;"2451"
"Importação";2021;"Polônia";"Espírito Santo";1705;69;"2451"
"Importação";2021;"Áustria";"Minas Gerais";1697;9;"2451"
"Importação";2021;"Finlândia";"Rio Grande do Norte";1649;4;"2451"
"Importação";2021;"Índia";"Maranhão";1639;414;"2451"
"Importação";2021;"Suécia";"Amazonas";1638;5;"2451"
"Importação";2021;"Finlândia";"Mato Grosso do Sul";1561;24;"2451"
"Importação";2021;"França";"Goiás";1508;4;"2451"
"Importação";2021;"Bósnia-Herzegovina";"Ceará";1502;3;"2451"
"Importação";2021;"Canadá";"Mato Grosso do Sul";1482;17;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Pernambuco";1449;81;"2451"
"Importação";2021;"Eslováquia";"Paraná";1442;29;"2451"
"Importação";2021;"Dinamarca";"Rio Grande do Norte";1439;103;"2451"
"Importação";2021;"Peru";"São Paulo";1433;24;"2451"
"Importação";2021;"Ucrânia";"Rio Grande do Sul";1416;240;"2451"
"Importação";2021;"Eslovênia";"Paraíba";1365;8;"2451"
"Importação";2021;"Taiwan (Formosa)";"Pará";1311;72;"2451"
"Importação";2021;"Japão";"Maranhão";1308;14;"2451"
"Importação";2021;"Estônia";"São Paulo";1300;12;"2451"
"Importação";2021;"Estados Unidos";"Mato Grosso do Sul";1219;6;"2451"
"Importação";2021;"Áustria";"Amazonas";1218;13;"2451"
"Importação";2021;"Romênia";"Paraná";1206;47;"2451"
"Importação";2021;"Suíça";"Mato Grosso do Sul";1167;2;"2451"
"Importação";2021;"Nova Zelândia";"Bahia";1160;2;"2451"
"Importação";2021;"Taiwan (Formosa)";"Rondônia";1145;35;"2451"
"Importação";2021;"Malásia";"Paraná";1130;21;"2451"
"Importação";2021;"Filipinas";"Rio de Janeiro";1093;22;"2451"
"Importação";2021;"Dinamarca";"Bahia";1090;17;"2451"
"Importação";2021;"Itália";"Rondônia";1086;8;"2451"
"Importação";2021;"Chile";"São Paulo";1070;22;"2451"
"Importação";2021;"Turquia";"Bahia";1055;132;"2451"
"Importação";2021;"Itália";"Paraíba";1028;60;"2451"
"Importação";2021;"Alemanha";"Rio Grande do Norte";1022;6;"2451"
"Importação";2021;"Austrália";"Pará";1006;8;"2451"
"Importação";2021;"Dinamarca";"Pará";979;4;"2451"
"Importação";2021;"Reino Unido";"Amazonas";978;16;"2451"
"Importação";2021;"Nova Zelândia";"Goiás";963;5;"2451"
"Importação";2021;"Colômbia";"Rio Grande do Sul";949;249;"2451"
"Importação";2021;"Tunísia";"São Paulo";948;21;"2451"
"Importação";2021;"Israel";"Bahia";931;15;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Roraima";922;14;"2451"
"Importação";2021;"Coreia do Sul";"Goiás";917;115;"2451"
"Importação";2021;"Eslováquia";"Minas Gerais";897;3;"2451"
"Importação";2021;"Peru";"Sergipe";895;5;"2451"
"Importação";2021;"Austrália";"Minas Gerais";878;41;"2451"
"Importação";2021;"Suécia";"Bahia";878;14;"2451"
"Importação";2021;"Tcheca, República";"Bahia";867;40;"2451"
"Importação";2021;"Índia";"Amazonas";861;3;"2451"
"Importação";2021;"Lituânia";"São Paulo";846;179;"2451"
"Importação";2021;"Argélia";"São Paulo";831;12;"2451"
"Importação";2021;"Canadá";"Amazonas";818;1;"2451"
"Importação";2021;"Índia";"Sergipe";814;1;"2451"
"Importação";2021;"Suécia";"Rio Grande do Sul";802;27;"2451"
"Importação";2021;"Países Baixos (Holanda)";"Amazonas";749;2;"2451"
"Importação";2021;"Taiwan (Formosa)";"Espírito Santo";748;597;"2451"
"Importação";2021;"Finlândia";"Rondônia";744;13;"2451"
"Importação";2021;"Reino Unido";"Alagoas";731;49;"2451"
"Importação";2021;"Dinamarca";"Pernambuco";698;11;"2451"
"Importação";2021;"China";"Maranhão";678;9;"2451"
"Importação";2021;"Portugal";"Pernambuco";665;28;"2451"
"Importação";2021;"Vietnã";"Pará";631;4;"2451"
"Importação";2021;"Eslováquia";"Bahia";624;1;"2451"
"Importação";2021;"Eslovênia";"Santa Catarina";603;120;"2451"
"Importação";2021;"Estônia";"Paraná";598;7;"2451"
"Importação";2021;"Malásia";"Rio Grande do Sul";594;44;"2451"
"Importação";2021;"Áustria";"Pernambuco";588;10;"2451"
"Importação";2021;"África do Sul";"São Paulo";560;6;"2451"
"Importação";2021;"Suíça";"Mato Grosso";548;9;"2451"
"Importação";2021;"Alemanha";"Mato Grosso do Sul";537;14;"2451"
"Importação";2021;"Argentina";"Goiás";535;12;"2451"
"Importação";2021;"China";"Sergipe";528;32;"2451"
"Importação";2021;"Camboja";"Santa Catarina";513;231;"2451"
"Importação";2021;"Suíça";"Bahia";505;778;"2451"
"Importação";2021;"Curaçao";"Rio de Janeiro";502;4;"2451"
"Importação";2021;"México";"Santa Catarina";493;25;"2451"
"Importação";2021;"Tcheca, República";"Pará";493;1;"2451"
"Importação";2021;"México";"Paraná";487;45;"2451"
"Importação";2021;"Noruega";"Rio Grande do Sul";473;223;"2451"
"Importação";2021;"Brunei";"São Paulo";473;1;"2451"
"Importação";2021;"Arábia Saudita";"Rio de Janeiro";470;100;"2451"
"Importação";2021;"Bélgica";"Rio Grande do Sul";459;7;"2451"
"Importação";2021;"Noruega";"Minas Gerais";424;40;"2451"
"Importação";2021;"Filipinas";"Minas Gerais";417;5;"2451"
